name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
ANGORA KNITTING MILLS,CORPORATION,NAN,,,,,,,,1603127,,,0 -0,
"GREENE & COMPANY ADVERTISING, INC.",CORPORATION,NAN,566 CAROL LN,BATH,,PA 18014-0 NORTHAMPTON,566 CAROL LANE,BATH,,1603128,GREENE M KEITH,VICEPRESIDENT,566 CAROL LANE BATH PA 18014-0 NORTHAMPTON,566 CAROL LN BATH PA 18014-8887
"YELLOW ROCK, INC.",CORPORATION,NAN,C/O DAVID J MADDEN 2919 6TH AVE,ALTOONA,,PA,2919 6TH AVE,ALTOONA,,1603129,DAVID J MADDEN,TREASURER,2919 6TH AVE ALTOONA PA 16602-0 BLAIR,C/O DAVID J MADDEN 2919 6TH AVE ALTOONA PA 16602-07
H. H. & A. B. AYERS,CORPORATION,NAN,,,,,,,,1603130,,,0 -0,
"ACCUDATA, INC.",CORPORATION,NAN,2020 MONTOUR BLVD,DANVILLE,,PA 17821-0 MONTOUR,2020 MONTOUR BLVD,DANVILLE,,1603131,RICHARD R FRANCOLA,PRESIDENT,2020 MONTOUR BLVD DANVILLE PA 17821-0 MONTOUR,2020 MONTOUR BLVD DANVILLE PA 17821-47
"COMBINED MECHANICAL, INC.",CORPORATION,PA,3706 GREENSPRINGS AVE,WEST MIFFLIN,16125-0,PA,192 S MERCER ST,GREENVILLE,16125-0,1603132,STEPHEN D WALKER,VICEPRESIDENT,192 S MERCER ST GREENVILLE PA 16125-0 MERCER,3706 GREENSPRINGS AVE WEST MIFFLIN PA 15122-1753
J. C. AYERS & COMPANY,CORPORATION,NAN,,,,,,,,1603133,LOLLIS E WELCH,OWNER,CHESTER PA 0 -0 DELAWARE,
K.F.D. INCORPORATED,CORPORATION,PA,C/O JOHN P FOLEY JR 903 MADISON AVE,SOUTHAMPTON,,PA,392 MAPLE AVE,SOUTHAMPTON,,1603135,LARRY JOHN KING,PRESIDENT,392 MAPLE AVE SOUTHAMPTON PA 18966-0 BUCKS,C/O JOHN P FOLEY JR 903 MADISON AVE SOUTHAMPTON PA 18966-09
APOLLO AD SERVICE,CORPORATION,NAN,,,,,,,,1603136,J ELWOOD FORRY,OWNER,YORK PA 0 -0 YORK,
SCOTTY'S VARIETY STORE INC.,CORPORATION,NAN,JAMES GALLOWAY7901 BUIS7 AVENUE,PHILADELPHIA,,PA 19147-0 PHILADELPHIA,1201 S 4TH ST,PHILA,,1603137,JAMES GALLOWAY,PRESIDENT,1201 S 4TH ST PHILA PA 19147-0 PHILADELPHIA,JAMES GALLOWAY7901 BUIS7 AVENUE PHILADELPHIA PA 19153
"PERFECTIE ENTERPRISES, INC.",CORPORATION,NAN,4750 OLD WM PENN HGWY,MURRYSVILLE,,PA 15668-0 WESTMORELAND,4750 OLD WILLIAM PENN HIGHWAY,MURRYSVILLE,,1603138,NANCY SHEVCHIK,PRESIDENT,4750 OLD WILLIAM PENN HIGHWAY MURRYSVILLE PA 15668-0 WESTMORELAND,4750 OLD WM PENN HGWY MURRYSVILLE PA 15668-65
APOLLO AIR CONDITIONING & HEATING CO.,CORPORATION,NAN,,,,PA,166 NORTH PA AVE,REAR WILKES-BARRE,,1603139,MARTIN B COVELL,OWNER,166 NORTH PA AVE REAR WILKES-BARRE PA 0 -0 LUZERNE,
"KEYSTONE COACH, INC.",CORPORATION,NAN,C/O JERRY SCHWELLING 576 S MERCER AVENUE,SHARPSVILLE,,PA 16354-0 CRAWFORD,1185 HYDETOWN RD,TITUSVILLE,,1603140,JERRY SCHWELLING,PRESIDENT,1185 HYDETOWN RD TITUSVILLE PA 16354-0 CRAWFORD,C/O JERRY SCHWELLING 576 S MERCER AVENUE SHARPSVILLE PA 16150-43
"LDC, INC.",CORPORATION,NAN,PO BOX 342,MECHANICSBURG,,PA 17070-0 YORK,97 PLEASANT VIEW,TERRACE NEW CUMBERLAND,,1603141,PHILIP C BATDORF,PRESIDENT,97 PLEASANT VIEW TERRACE NEW CUMBERLAND PA 17070-0 YORK,PO BOX 342 MECHANICSBURG PA 17055-21
APOLLO BARBER SUPPLY COMPANY,CORPORATION,NAN,,,,,,,,1603142,,,0 -0,
"SOURCE REALTY GROUP, INC.",CORPORATION,NAN,# SU623 N,POTTSTOWN PIKE EXTON,,PA 19355-0 CHESTER,274 W LANCASTER AVE,MALVERN,,1603143,JEFFREY DUFFY,TREASURER,274 W LANCASTER AVE MALVERN PA 19355-0 CHESTER,# SU623 N POTTSTOWN PIKE EXTON PA 19341-1679
APOLLO BEAUTY SHOP,CORPORATION,NAN,,,,,,,,1603144,,,0 -0,
"GREEN TECHNOLOGIES, INC.",CORPORATION,PA,C/O RICHARD C. GREEN 3900 CITY AVE. STE813B,PHILADELPHIA,,PA 19139-0 PHILADELPHIA,4601 MARKET ST STE 4000,PHILA,,1603145,C RICHARD GREEN,TREASURER,4601 MARKET ST STE 4000 PHILA PA 19139-0 PHILADELPHIA,C/O RICHARD C. GREEN 3900 CITY AVE. STE813B PHILADELPHIA PA 19131-51
APOLLO BOOK BINDING COMPANY,CORPORATION,NAN,,,,,,,,1603146,,,0 -0,
APOLLO BOTTLING COMPANY,CORPORATION,NAN,,,,,,,,1603147,,,0 -0,
"VODEX, INCORPORATED",CORPORATION,NAN,C/O JAN VOSICKY 7 MICHELE DR,MEDIA,,PA 19063-0 DELAWARE,10 W FRONT ST,MEDIA,,1603149,JOHN VOSICKY,TREASURER,10 W FRONT ST MEDIA PA 19063-0 DELAWARE,C/O JAN VOSICKY 7 MICHELE DR MEDIA PA 19063-23
"J. L. SISCO INTERIORS, INC.",CORPORATION,PA,210 FERN ST,HAZLETON,,PA 18201-0 LUZERNE,ROOM 800 8 W BROAD ST,HAZLETON,,1603150,JAMES L SISCO,PRESIDENT,ROOM 800 8 W BROAD ST HAZLETON PA 18201-0 LUZERNE,210 FERN ST HAZLETON PA 18201-40
THE APOLLO BOTTLING COMPANY,CORPORATION,PA,,,,PA,205 S 3RD ST,APOLLO,,1603151,LOUIS SORISIO,OWNER,205 S 3RD ST APOLLO PA 0 -0 ARMSTRONG,
B.D.A. REALTY COMPANY,CORPORATION,NAN,C/O BURKAVAGE DESIGN ABINGTON EXECUTIVE PK CLARKS,SUMMIT,,,,,,1603152,WILLIAM J BURKAVAGE SR,PRESIDENT,ABINGTON EXECUTIVE PARK CLARKS SUMMIT PA 18411-0 LACKAWANNA,C/O BURKAVAGE DESIGN ABINGTON EXECUTIVE PK CLARKS SUMMIT PA 18411-35
APOLLO'S CAFE,CORPORATION,NAN,,,,,,,,1603154,FRANK APOLLO,OWNER,UNKNOWN RANKIN PA 0 -0 ALLEGHENY,
"ALPALA FARM, INC.",CORPORATION,NAN,17 DOUGLASS ST C/O A J LARRIEU,AMBLER,,PA 19002-0 MONTGOMERY,1618 DILLON RD,MAPLE GLEN,,1603156,A J LARRIEU,TREASURER,1618 DILLON RD MAPLE GLEN PA 19002-0 MONTGOMERY,17 DOUGLASS ST C/O A J LARRIEU AMBLER PA 19002-46
APOLLO CAR WASH COMPANY,CORPORATION,NAN,,,,PA 18042-0 NORTHAMPTON,240 N DELAWARE DR,EASTON,,1603157,JET CAR WASH CO INC,OWNER,240 N DELAWARE DR EASTON PA 18042-0 NORTHAMPTON,
JAE DEVELOPMENT COMPANY,CORPORATION,NAN,1801 TOLBUT STREET,PHILADELPHIA,,PA,1008 STREET RD,SOUTHAMPTON,,1603158,ELLEN SUPERFINE,PRESIDENT,1008 STREET RD SOUTHAMPTON PA 18966-0 BUCKS,1801 TOLBUT STREET PHILADELPHIA PA 19152-51
"INSTEAD, INC.",CORPORATION,NAN,PO BOX 27,FLEETVILLE,,PA 18510-0 LACKAWANNA,1415 E GIBSON ST,SCRANTON,,1603159,SHARON MCCRONE,SECRETARY,1415 E GIBSON ST SCRANTON PA 18510-0 LACKAWANNA,PO BOX 27 FLEETVILLE PA 18420-0027
UNION MANAGEMENT CORPORATION,CORPORATION,NAN,PO BOX 488,SCOTRUN,18360-0,PA,802 MAIN ST,STROUDSBURG,18360-0,1603160,MARIE A MONTE-COSTENBADER,PRESIDENT,802 MAIN ST STROUDSBURG PA 18360-0 MONROE,PO BOX 488 SCOTRUN PA 18355-45
APOLLO CATERING,CORPORATION,NAN,,,,PA,3023 RICHMOND ST,PHILA,,1603161,WILLIAM PURIFICATO,OWNER,3023 RICHMOND ST PHILA PA 0 -0 PHILADELPHIA,
"KREWSTOWN CAR WASH, INC.",CORPORATION,NAN,C/O CHAIM SHEMTOV 9201 KREWSTOWN RD.,PHILADELPHIA,,PA 19115-0 PHILADELPHIA,9201 KREWSTOWN RD,PHILA,,1603162,LIN LIN TOU,PRESIDENT,9201 KREWSTOWN RD PHILA PA 19115-0 PHILADELPHIA,C/O CHAIM SHEMTOV 9201 KREWSTOWN RD. PHILADELPHIA PA 19115-51
"PUCKLY ENTERPRISES, INC.",CORPORATION,NAN,3330 W 26TH ST,ERIE,,PA,3610 W 12TH ST,ERIE,,1603163,CONSTANTINE E PUCKLY,TREASURER,3610 W 12TH ST ERIE PA 16505-0 ERIE,3330 W 26TH ST ERIE PA 16506-2449
APOLLO CHOCOLATE SHOP CO,CORPORATION,NAN,,,,,,,,1603164,,,0 -0,
"AMERICORP BUILDERS, INC.",CORPORATION,PA,PO BOX 327,SCOTRUN,18372,PA,ROUTE 611 & CHERRY LANE ROAD,DEPUE PLAZA SECOND FLOOR TANNERSVILLE,18372,1603165,RICHARD R COSTENBADER,VICEPRESIDENT,ROUTE 611 & CHERRY LANE ROAD DEPUE PLAZA SECOND FLOOR TANNERSVILLE PA 18372 MONROE,PO BOX 327 SCOTRUN PA 18355-0327
"WINSCHEL BROS. LANDSCAPING, INC.",CORPORATION,NAN,675 LANGDON RD,ERIE,,PA,2654 POPLAR ST,ERIE,,1603166,THOMAS A WINSCHEL,VICEPRESIDENT,2654 POPLAR ST ERIE PA 16508-0 ERIE,675 LANGDON RD ERIE PA 16509-6703
APOLLO CONFECTIONERY CO,CORPORATION,NAN,,,,,,,,1603167,,,0 -0,
"NORTHWOOD FINANCIAL, INC.",CORPORATION,PA,18TH & SMALLMAN STS,PITTSBURGH,,PA 15222-0 ALLEGHENY,18TH & SMALLMAN STS,PITTSBURGH,,1603168,TEX WESTON,PRESIDENT,18TH & SMALLMAN STS PITTSBURGH PA 15222-0 ALLEGHENY,18TH & SMALLMAN STS PITTSBURGH PA 15222-02
APOLLO CONTAINER CO.,CORPORATION,NAN,,,,PA,35 N 10TH ST,PHILA,,1603169,ALLAN L SOBEL,OWNER,35 N 10TH ST PHILA PA 0 -0 PHILADELPHIA,
"FAITH CHRISTIAN ENTERPRISES, INC",CORPORATION,NAN,,,,,,,,1603170,,,3715 ELMHURST AVE (PO BOX 1152 LEVITTOWN PA 19058) BRISTOL PA 19007-0 BUCKS,
"BASEBALL CARDS AND MORE, INC.",CORPORATION,NAN,129 FOURTH ST,MCDONALD,,PA 15057-0 WASHINGTON,110 W LINCOLN AVE,MCDONALD,,1603172,JANICE R SPERANZA,TREASURER,110 W LINCOLN AVE MCDONALD PA 15057-0 WASHINGTON,129 FOURTH ST MCDONALD PA 15057-63
"APPTEK, INC.",CORPORATION,NAN,C/O ROBERT H YAUGER 2706 SAPLING DR,ALLISON PARK,,PA 15101-0 ALLEGHENY,2706 SAPLING DR,ALLISON PARK,,1603173,ROBERT H YAUGER,PRESIDENT,2706 SAPLING DR ALLISON PARK PA 15101-0 ALLEGHENY,C/O ROBERT H YAUGER 2706 SAPLING DR ALLISON PARK PA 15101-02
"MAGIC DESIGNED LIGHTING, INC.",CORPORATION,PA,1725 CLOCK TOWER DR,WEST CHESTER,,PA 19380-0 DELAWARE,405 LYNETREE DR,WEST CHESTER,,1603174,GREG ZIEGLER,SECRETARY,405 LYNETREE DR WEST CHESTER PA 19380-0 DELAWARE,1725 CLOCK TOWER DR WEST CHESTER PA 19380-6473
APOLLO CUSTOM CLOSETS,CORPORATION,NAN,,,,PA,714 TREE ST,PHILA,,1603175,ROBERT W HUNTER,OWNER,714 TREE ST PHILA PA 0 -0 PHILADELPHIA,
"CLINICAL COMPLIANCE, INC.",CORPORATION,NAN,C/O DIANE E CHEEK R D 4 BOX 1324,MOUNT PLEASANT,,PA 15666-0 WESTMORELAND,RD 4 BOX 1324,MOUNT PLEASANT,,1603176,DIANE E CHEEK,PRESIDENT,RD 4 BOX 1324 MOUNT PLEASANT PA 15666-0 WESTMORELAND,C/O DIANE E CHEEK R D 4 BOX 1324 MOUNT PLEASANT PA 15666-65
APOLLO DECORATING CO,CORPORATION,NAN,,,,,,,,1603178,,,PITTSBURGH PA 0 -0 ALLEGHENY,
"ENVIRO MECHANICAL, INC.",CORPORATION,NAN,2903 JOLLY RD,NORRISTOWN,,PA 19401-0 MONTGOMERY,2903 JOLLY RD,NORRISTOWN,,1603179,ROBERT CULP,PRESIDENT,2903 JOLLY RD NORRISTOWN PA 19401-0 MONTGOMERY,2903 JOLLY RD NORRISTOWN PA 19401-46
"MOUNT LAUREL POOLS, INC.",NONPROFIT,PA,C/O SEYMOUR GRAHAM 271 S PINE ST,HAZLETON,,PA 18201-0 LUZERNE,271 S PINE ST,HAZLETON,,1603180,SEYMOUR GRAHAM,TREASURER,271 S PINE ST HAZLETON PA 18201-0 LUZERNE,C/O SEYMOUR GRAHAM 271 S PINE ST HAZLETON PA 18201-40
APOLLO'S DEN,CORPORATION,NAN,,,,PA 19149-0 PHILADELPHIA,7036 CASTOR AVE,PHILA,,1603181,MURRAY SMITH,OWNER,7036 CASTOR AVE PHILA PA 19149-0 PHILADELPHIA,
"JFI ASSOCIATES, INC.",CORPORATION,NAN,C/O JOHN F INCOLLINGO 470 BURGUNDY DR,SOUTHAMPTON,,PA,470 BURGUNDY DR,SOUTHAMPTON,,1603182,JOHN F INCOLLINGO,TREASURER,470 BURGUNDY DR SOUTHAMPTON PA 18966-0 BUCKS,C/O JOHN F INCOLLINGO 470 BURGUNDY DR SOUTHAMPTON PA 18966-09
APOLLO DRUG SHOP,CORPORATION,NAN,,,,,,,,1603183,,,0 -0,
"THE CUE CLUB, INC.",CORPORATION,NAN,2ND & SOUTH STS,PHILADELPHIA,,PA 19102-0 PHILADELPHIA,230 S BROAD ST STE 1725,PHILA,,1603184,TEVE LUNDY,PRESIDENT,230 S BROAD ST STE 1725 PHILA PA 19102-0 PHILADELPHIA,2ND & SOUTH STS PHILADELPHIA PA 19147-51
"BELZ PHILADELPHIA, INC.",CORPORATION,NAN,1735 MARKET ST SUITE 3800,PHILADELPHIA,,PA 19119-0 PHILADELPHIA,7300 CRESHEIM RD APT B7,PHILA,,1603185,SUSAN SILVA,PRESIDENT,7300 CRESHEIM RD APT B7 PHILA PA 19119-0 PHILADELPHIA,1735 MARKET ST SUITE 3800 PHILADELPHIA PA 19103-51
622 SOUTH CORPORATION,CORPORATION,NAN,C/O PELULLO 8109 ST MARINS LANE,PHILADELPHIA,,PA 19147-0 PHILADELPHIA,622 S 6TH ST,PHILA,,1603186,PETER S PELULLO,PRESIDENT,622 S 6TH ST PHILA PA 19147-0 PHILADELPHIA,C/O PELULLO 8109 ST MARINS LANE PHILADELPHIA PA 19118-51
APOLLO ASSOCIATES,CORPORATION,NAN,,,,PA 19038-0 MONTGOMERY,116 ROBERTS AVE,GLENSIDE,,1603187,WILLIAM T GLEASON,OWNER,116 ROBERTS AVE GLENSIDE PA 19038-0 MONTGOMERY,
"SNOWSHOE COKE REPROCESSING, INC.",CORPORATION,NAN,P O BOX 2,WHITNEY,,,,,,1603189,RICHARD E WAJDIC,TREASURER,STE 3-B AIRPORT OFFICE COMPLEX CENTER LATROBE PA 15650-0 WESTMORELAND,P O BOX 2 WHITNEY PA 15693-65
"INNOVATIVE CUSTOM PRODUCTS, INC.",CORPORATION,NAN,347 W MAIN ST,COLLEGEVILLE,,PA 19072-0 MONTGOMERY,207 DUDLEY AVE,NARBERTH,,1603190,LILA SAUNDERS RANKIN,TREASURER,207 DUDLEY AVE NARBERTH PA 19072-0 MONTGOMERY,347 W MAIN ST COLLEGEVILLE PA 19426-46
APOLLO ASSOCIATES,CORPORATION,NAN,,,,PA,52 BOOTH LN,HAVERFORD,,1603191,J NORMAN HENRY III ETA,OWNER,52 BOOTH LN HAVERFORD PA 0 -0 MONTGOMERY,
"SOUTHAMPTON PRINTING, INC.",CORPORATION,NAN,1114 ROZELL AVE,SOUTHAMPTON,,PA,455 SECOND,ST PIKE SOUTHAMPTON,,1603192,EDWARD C BRAUBITZ,PRESIDENT,455 SECOND ST PIKE SOUTHAMPTON PA 18966-0 BUCKS,1114 ROZELL AVE SOUTHAMPTON PA 18966-09
"RON-LON, INC.",CORPORATION,NAN,2358 SUNSHINE RD,ALLENTOWN,,PA 18088-0 NORTHAMPTON,694 LONG LANE RD,WALNUTPORT,,1603193,C EDWARD LONEY JR,TREASURER,694 LONG LANE RD WALNUTPORT PA 18088-0 NORTHAMPTON,2358 SUNSHINE RD ALLENTOWN PA 18103-7382
APOLLO BOOK SERVICE,CORPORATION,NAN,,,,PA,78 W MARKET ST,BETHLEHEM,18018-0,1603194,MICHAEL STEVEN SIEFERTH,OWNER,78 W MARKET ST BETHLEHEM PA 18018-0,
BENTBROOK INC.,CORPORATION,NAN,1650 POCOPSON RD,WEST CHESTER,,PA 19380-0 CHESTER,1650 POCOPSON RD,WEST CHESTER,,1603195,MARY K MORRILL,PRESIDENT,1650 POCOPSON RD WEST CHESTER PA 19380-0 CHESTER,1650 POCOPSON RD WEST CHESTER PA 19382-7072
"STANLEY TIMBER PRODUCTS, INC.",CORPORATION,NAN,C/O VON L STANLEY 97 CLAY ST,KANE,16735-0,PA,97 CLAY ST,KANE,16735-0,1603197,REINIER TAAPKEN,PRESIDENT,97 CLAY ST KANE PA 16735-0 MCKEAN,C/O VON L STANLEY 97 CLAY ST KANE PA 16735-42
"TIENZYME, INC.",CORPORATION,NAN,PO BOX 712046,SLT LAKE CTY,,,,,,1603198,MING TIEN,TREASURER,"123 COAL ALLEY, 3RD FL STATE COLLEGE PA 16801-0 CENTRE",PO BOX 712046 SLT LAKE CTY UT 84171
"CHAVIVUN ENTERPRISES, INC.",CORPORATION,NAN,C/O C NANAKORN 931 SPRING GARDEN ST,PHILADELPHIA,,PA 19123-0 PHILADELPHIA,931 SPRING GARDEN,ST PHILA,,1603199,PETCHSORN YENBUTR,TREASURER,931 SPRING GARDEN ST PHILA PA 19123-0 PHILADELPHIA,C/O C NANAKORN 931 SPRING GARDEN ST PHILADELPHIA PA 19123-51
APOLLO BOOK SERVICE,CORPORATION,NAN,,,,PA 18018-0 NORTHAMPTON,68 E BROAD ST,BETHLEHEM,,1603200,SANDS H FIGUERS,OWNER,68 E BROAD ST BETHLEHEM PA 18018-0 NORTHAMPTON,
CHESLEY OFFICE CAMPUS ASSOCIATION,NONPROFIT,NAN,,,,PA 19113-0 DELAWARE,"200 STEVENS DR, STE 210",LESTER,,1603201,,,"200 STEVENS DR, STE 210 LESTER PA 19113-0 DELAWARE",
"JENSEN-FAGAN MOVING & STORAGE SERVICES, INC.",CORPORATION,NAN,2520 ORTHODOX ST,PHILADELPHIA,,PA 19137-0 PHILADELPHIA,2531 ORTHODOX ST,PHILA,,1603202,NOREEN R MELODY,PRESIDENT,2531 ORTHODOX ST PHILA PA 19137-0 PHILADELPHIA,2520 ORTHODOX ST PHILADELPHIA PA 19137-51
APOLLO CO.,CORPORATION,NAN,,,,PA,1554 SUPER HWY,LANGHORNE,,1603203,STANLEY A MARKS,OWNER,1554 SUPER HWY LANGHORNE PA 0 -0 BUCKS,
APOLLO & CO.,CORPORATION,NAN,,,,PA,801 STATE ST,ERIE,,1603204,PHILIP G GILLESPIE,OWNER,801 STATE ST ERIE PA 0 -0 ERIE,
APOLLO ELECTRICAL CONSTRUCTION CO.,CORPORATION,NAN,,,,PA,179 WYOMING AVE,KINGSTON,,1603205,HARRY BERNARDI,OWNER,179 WYOMING AVE KINGSTON PA 0 -0 LUZERNE,
APOLLO XI RESTAURANT,CORPORATION,PA,,,,,,,,1603206,ANTONIO & GIOVANNI SORCIGLI,OWNER,600 PARK VE BOX 275 MARION HEIGHTS PA 17832-0 NORTHUMBERLAND,
APOLLO EMPLOYMENT AGENCY,CORPORATION,NAN,,,,PA,1904 CHESTNUT ST,PHILA,,1603207,ROBERT S MELE ETAL,OWNER,1904 CHESTNUT ST PHILA PA 0 -0 PHILADELPHIA,
APOLLO FAMILY RESTAURANT,CORPORATION,NAN,,,,PA 15236-0 ALLEGHENY,5001 CURRY RD,PITTSBURGH,,1603208,PAUL KOUKNAS,OWNER,5001 CURRY RD PITTSBURGH PA 15236-0 ALLEGHENY,
"MQP ENTERPRISES, INC.",CORPORATION,GA,STE 150 5823,LAKE WORTH,,,,,,1603209,MARY PHILLIPS,PRESIDENT,4201 NESHAMINY BLVD #108 STE 250 BENSALEM PA 19020-0 BUCKS,STE 150 5823 LAKE WORTH RD LAKE WORTH FL 33463
APOLLO FENCE CO.,CORPORATION,NAN,,,,,,,,1603210,G ROBERT KANTZ,OWNER,R D 1 RICHFIELD PA 0 -0 JUNIATA,
"GENTON ASSOCIATES, INC.",CORPORATION,NC,PO BOX 11422,PITTSBURGH,,PA 15235-0 ALLEGHENY,520 SPRINGDALE DR,PITTSBURGH,,1603211,MARIANNE W PAVLOVIC,PRESIDENT,520 SPRINGDALE DR PITTSBURGH PA 15235-0 ALLEGHENY,PO BOX 11422 PITTSBURGH PA 15238-02
"SAXON JEWELERS, INC.",CORPORATION,OH,CENTRE CT100 MALL DR,STEUBENVILLE,,PA 15222-0 ALLEGHENY,120 FIFTH AVE,PITTSBURGH,,1603212,RICHARD E SAXON,TREASURER,120 FIFTH AVE PITTSBURGH PA 15222-0 ALLEGHENY,CENTRE CT100 MALL DR STEUBENVILLE OH 43952-3092
APOLLO FURNITURE COMPANY,CORPORATION,NAN,,,,,,,,1603213,M DOMINIC FAVERO ETAL,OWNER,APOLLO PA 0 -0 ARMSTRONG,
"AMEC FOSTER WHEELER PROGRAMS, INC.",CORPORATION,CA,1105 LAKEWOOD PKWY,ALPHARETTA,,,,,,1603214,PAUL D KOCH,VICEPRESIDENT,%UNITED AGENT GROUP INC. ERIE,1105 LAKEWOOD PKWY ALPHARETTA GA 30009-7624
NORTH AMERICAN FIRE PROTECTION INC.,CORPORATION,NJ,9 AHLERS LN,BLAIRSTOWN,,,,,,1603215,JOHN D HENNE III,PRESIDENT,C/O LIZ CLAIBORNE 1 LIZ WAY MT POCONO PA 18344-0 MONROE,9 AHLERS LN BLAIRSTOWN NJ 07825
APOLLO GARAGES,CORPORATION,NAN,,,,PA,100 HEIDELBERG AVE,STONY CREEK MILL READING,,1603216,APOLLO POOLS INC,OWNER,100 HEIDELBERG AVE STONY CREEK MILL READING PA 19606-0 BERKS,
"ELDREDGE LENDER SERVICES, INC.",CORPORATION,IN,11550 N MERIDIAN ST,ST CARMEL,,PA 19109-0 PHILADELPHIA,C/O C T CORP SYSTEM 123 S BROAD ST,PHILA,,1603217,CHRISTOPHER M HILGER,PRESIDENT,C/O C T CORP SYSTEM 123 S BROAD ST PHILA PA 19109-0 PHILADELPHIA,11550 N MERIDIAN ST ST CARMEL IN 46032
APOLLO HOTEL,CORPORATION,NAN,,,,PA,1918-20 ARCH ST,PHILA,,1603218,VAN GROSSBERG,OWNER,1918-20 ARCH ST PHILA PA 0 -0 PHILADELPHIA,
APOLLO INSURANCE AGENCY,CORPORATION,NAN,,,,,,,,1603219,EDWIN B ARMITAGE,OWNER,APOLLO PA 0 -0 ARMSTRONG,
