name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
SCOTT'S PLUMBING & HEATING,CORPORATION,PA,,,,PA 18444-0 LACKAWANNA,201 SUNRISE BLVD,MOSCOW,,3082914,SCOTT STANISZEWSKI,OWNER,201 SUNRISE BLVD MOSCOW PA 18444-0 LACKAWANNA,
"A PLANT'S LIFE, INC.",CORPORATION,PA,,,,PA,1267 LISA DR,WARRINGTON,,3082915,,,1267 LISA DR WARRINGTON PA 18976-0 BUCKS,
"KAMINSKI & HAWBAKER, P.C.",CORPORATION,PA,221 LINCOLN WAY E,CHAMBERSBURG,,PA 17201-0 FRANKLIN,221 LINCOLN WAY EAST,CHAMBERSBURG,,3082916,JANICE M HAWBAKER,VICEPRESIDENT,221 LINCOLN WAY EAST CHAMBERSBURG PA 17201-0 FRANKLIN,221 LINCOLN WAY E CHAMBERSBURG PA 17201-2231
FAT CAT CUTS INCORPORATED,CORPORATION,PA,1338 N HUTCHINSON PL,PHILADELPHIA,,PA 19140-0 PHILADELPHIA,4363 N 9TH ST,REAR PHILADELPHIA,,3082917,MICHAEL BENNETT,PRESIDENT,4363 N 9TH ST REAR PHILADELPHIA PA 19140-0 PHILADELPHIA,1338 N HUTCHINSON PL PHILADELPHIA PA 19122-51
DYNAMIC PURCHASING CORPORATION,CORPORATION,PA,438 PELLIS RD STE 200,GREENSBURG,,PA 15601-0 WESTMORELAND,438 PELLIS RD STE 200,GREENSBURG,,3082918,MARC ROBERTSHAW,PRESIDENT,438 PELLIS RD STE 200 GREENSBURG PA 15601-0 WESTMORELAND,438 PELLIS RD STE 200 GREENSBURG PA 15601-65
"RICHWISE EXPRESS, INC.",CORPORATION,PA,10220 SELMER TERRACE,PHILADELPHIA,,PA,9224 E TYBURN RD,MORRISVILLE,,3082919,MAXIM GUDKON,PRESIDENT,9224 E TYBURN RD MORRISVILLE PA 19067-0 BUCKS,10220 SELMER TERRACE PHILADELPHIA PA 19116-51
"RIDGE DOLLAR MART, INC.",CORPORATION,PA,,,,PA 19128-0 PHILADELPHIA,6138-40 RIDGE AVE,PHILADELPHIA,,3082920,,,6138-40 RIDGE AVE PHILADELPHIA PA 19128-0 PHILADELPHIA,
"NORTHERN LIGHT ESPRESSO BAR, INC.",CORPORATION,PA,536 SPRUCE ST,SCRANTON,,PA 18503-0 LACKAWANNA,536 SPRUCE ST,SCRANTON,,3082922,RICHARD DAMIANI,VICEPRESIDENT,536 SPRUCE ST SCRANTON PA 18503-0 LACKAWANNA,536 SPRUCE ST SCRANTON PA 18503-1808
"QBS DESIGN & DEVELOPMENT, INC.",CORPORATION,PA,794 HOLLY RD,WAYNE,,PA 19087-0 CHESTER,794 HOLLY RD,WAYNE,,3082923,TIM SHABAAN,VICEPRESIDENT,794 HOLLY RD WAYNE PA 19087-0 CHESTER,794 HOLLY RD WAYNE PA 19087-23
K & A DEVELOPMENT CORPORATION,CORPORATION,PA,1626 SARATOGA CT,JAMISON,,PA,10 PICKERING DR,NEWTOWN,,3082924,LINDA ANN KOVALIK,VICEPRESIDENT,10 PICKERING DR NEWTOWN PA 18940-0 BUCKS,1626 SARATOGA CT JAMISON PA 18929-1666
"RELIABLE PRODUCTS, INC.",CORPORATION,PA,4 TERRY DRIVE SUITE 3 PO BOX 1382,NEWTOWN,,,,,,3082925,KIRAN VEPURI,PRESIDENT,%CORPORATION SERVICE COMPANY DAUPHIN,4 TERRY DRIVE SUITE 3 PO BOX 1382 NEWTOWN PA 18940-09
"T&C TEXAS WEINERS, INC.",CORPORATION,PA,,,,PA 18512-0 LACKAWANNA,208 E DRINKER ST,DUNMORE,,3082926,,,208 E DRINKER ST DUNMORE PA 18512-0 LACKAWANNA,
"WEBBFOOT, INC.",CORPORATION,PA,350 STRALEYS RD,LITTLESTOWN,,PA,350 STRALEY RD,LITTLESTOWN,,3082927,MICHAEL SCHUMAN,PRESIDENT,350 STRALEY RD LITTLESTOWN PA 17340-0 ADAMS,350 STRALEYS RD LITTLESTOWN PA 17340-9675
"E-TEAM RESTORATION, INC.",CORPORATION,PA,3119 BIRCHWOOD DR,ALLENTOWN,18103-0,PA,2945 SOUTH PIKE AVE,ALLENTOWN,18103-0,3082928,MARY LEES,VICEPRESIDENT,2945 SOUTH PIKE AVE ALLENTOWN PA 18103-0 LEHIGH,3119 BIRCHWOOD DR ALLENTOWN PA 18103-39
SOUTHSIDE CLEANERS INC.,CORPORATION,PA,,,,PA 19152-0 PHILADELPHIA,2511 WINCHESTER AVE,PHILADELPHIA,,3082929,,,2511 WINCHESTER AVE PHILADELPHIA PA 19152-0 PHILADELPHIA,
SILVANIA CONSTRUCTION INC.,CORPORATION,PA,3568 BROOKVIEW RD,PHILADELPHIA,,PA 19154-0 PHILADELPHIA,3568 BROOKVIEW RD,PHILADELPHIA,,3082930,ANTONIO C DESOUZA,PRESIDENT,3568 BROOKVIEW RD PHILADELPHIA PA 19154-0 PHILADELPHIA,3568 BROOKVIEW RD PHILADELPHIA PA 19154-4040
OPPENHEIMER GROUP INC.,CORPORATION,PA,265 BLOOMFIELD DR,LITITZ,,,,,,3082931,JOHN OPPENHEIMER,PRESIDENT,2305 GREYSTONE DR MOON TOWNSHIP PA 15108-0 ALLEGHENY,265 BLOOMFIELD DR LITITZ PA 17543-7757
"MOON AREA AQUA CLUB, INC.",CORPORATION,PA,1023 CHANTICLEER DR,GLENNWILLARD,,PA 15046-0 ALLEGHENY,1023 CHANTICLEER DR,CRESCENT,,3082932,JAMIE L MORTON,PRESIDENT,1023 CHANTICLEER DR CRESCENT PA 15046-0 ALLEGHENY,1023 CHANTICLEER DR GLENNWILLARD PA 15046-02
"AMBIENCE INTERACTIVE, INC.",CORPORATION,PA,4903 OLD WILLIAM PENN HWY,MONROEVILLE,,PA 15226-0 ALLEGHENY,702 BROOKLINE BLVD STE 1,PITTSBURGH,,3082933,TIMOTHY M KACHURIAK,PRESIDENT,702 BROOKLINE BLVD STE 1 PITTSBURGH PA 15226-0 ALLEGHENY,4903 OLD WILLIAM PENN HWY MONROEVILLE PA 15146-3709
CONNORS CONSULTING GROUP INC.,CORPORATION,PA,510 A ABBOTT DT,BROOMALL,,PA 19335-0 CHESTER,811 WILLIAMSBURG BLVD,DOWNINGTOWN,,3082934,JAMES KELLY,PRESIDENT,811 WILLIAMSBURG BLVD DOWNINGTOWN PA 19335-0 CHESTER,510 A ABBOTT DT BROOMALL PA 19008-23
CUSTOM HOME CARE INC.,CORPORATION,PA,1266 HARVEST DR,DENVER,,PA 19401-0 MONTGOMERY,1007 N FOREST AVE,NORRISTOWN,,3082935,TRACY M SMITH,PRESIDENT,1007 N FOREST AVE NORRISTOWN PA 19401-0 MONTGOMERY,1266 HARVEST DR DENVER PA 17517-8813
"TOTONNO PIZZERIA, INC.",CORPORATION,PA,2409 CHADWICK DR,PHILADELPHIA,,PA 19145-0 PHILADELPHIA,2409 CHADWICK DR,PHILADELPHIA,,3082936,WILLIAM DAMBROSIA,PRESIDENT,2409 CHADWICK DR PHILADELPHIA PA 19145-0 PHILADELPHIA,2409 CHADWICK DR PHILADELPHIA PA 19145-51
"MANHATTAN FINANCIAL, INC.",CORPORATION,PA,PO BOX 22099,PHILADELPHIA,,PA,918 GOLLS GARDEN LANE,BENSALEM,,3082938,ANTHONY CANCELLIERE,PRESIDENT,918 GOLLS GARDEN LANE BENSALEM PA 19020-0 BUCKS,PO BOX 22099 PHILADELPHIA PA 19136-7099
"NEW YEAR'S EVE, INC.",CORPORATION,PA,1828 S BROAD ST,PHILADELPHIA,,PA 19145-0 PHILADELPHIA,1828 S BROAD ST,PHILADELPHIA,,3082941,JOSEPH BONGIOVANNI,PRESIDENT,1828 S BROAD ST PHILADELPHIA PA 19145-0 PHILADELPHIA,1828 S BROAD ST PHILADELPHIA PA 19145-2303
"CHESTNUT WOODS, INC.",CORPORATION,PA,2965 W GERMANTOWN PK,NORRISTOWN,,PA 19403-0 MONTGOMERY,2965 W GERMANTOWN PIKE,NORRISTOWN,,3082942,MICHAEL J CLEMENT,SECRETARY,2965 W GERMANTOWN PIKE NORRISTOWN PA 19403-0 MONTGOMERY,2965 W GERMANTOWN PK NORRISTOWN PA 19403-46
"ARAMINGO DOLLAR MART, INC",CORPORATION,PA,,,,PA 19125-0 PHILADELPHIA,2415 E LEHIGH AVE,PHILADELPHIA,,3082943,,,2415 E LEHIGH AVE PHILADELPHIA PA 19125-0 PHILADELPHIA,
"LWI & ASSOCIATES, INC.",CORPORATION,PA,4258 W 28TH ST,ERIE,,PA,4258 W 28TH ST,ERIE,,3082944,LARRY W ISHLER,PRESIDENT,4258 W 28TH ST ERIE PA 16506-0 ERIE,4258 W 28TH ST ERIE PA 16506-1702
"BEAUTY CREATIONS, INC.",CORPORATION,PA,656 ROUTE 739,LORDS VALLEY,18328-0,PA,115 SAINT VINCENTS DR,MILFORD,18328-0,3082945,DONNA HAMILTON,PRESIDENT,115 SAINT VINCENTS DR MILFORD PA 18328-0,656 ROUTE 739 LORDS VALLEY PA 18428-6143
CYCLAVERE CORPORATION,CORPORATION,CA,43801 MISSION BLVD STE 202,FREMONT,,,,,,3082946,DEBBIE GURNEY,PRESIDENT,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",43801 MISSION BLVD STE 202 FREMONT CA 94539
"RICHWISE TRANSPORTATION, INC.",CORPORATION,PA,10220 SELMER TERRACE,PHILADELPHIA,,,,,,3082949,VILDOR VASILENKO,PRESIDENT,%CORPORATION GUARANTEE AND TRUST COMPANY BUCKS,10220 SELMER TERRACE PHILADELPHIA PA 19116-51
"TEXAS INSURANCE AGENCY, INC.-SAN ANTONIO",CORPORATION,TX,,,,,,,,3082950,KIRK P PRESSLEY,TREASURER,%CT CORPORATION SYSTEM PHILADELPHIA,15 20TH ST S MAILCODE AL BI CH ACT BIRMINGHAM AL 35233
"ACCELL, INC.",CORPORATION,PA,1060 PINELAND RD,BIRDSBORO,19508,PA,1060 PINELAND ROAD,BIRDSBORO,19508,3082951,JEFFREY G SCHWEGMANN,VICEPRESIDENT,1060 PINELAND ROAD BIRDSBORO PA 19508 BERKS,1060 PINELAND RD BIRDSBORO PA 19508-8669
"STROUD CLEANERS, INC.",CORPORATION,PA,64 N 3RD ST,STROUDSBURG,18360-0,PA,64 N 3RD ST,STROUDSBURG,18360-0,3082952,STEVEN S CHUNG,TREASURER,64 N 3RD ST STROUDSBURG PA 18360-0 MONROE,64 N 3RD ST STROUDSBURG PA 18360-2452
"AVIATION ANALYSTS, INC.",CORPORATION,DE,263 LITTLE CREEK RD,LANCASTER,,PA 17601-0 LANCASTER,263 LITTLE CREEK RD,LANCASTER,,3082953,RICHARD L DANZ,PRESIDENT,263 LITTLE CREEK RD LANCASTER PA 17601-0 LANCASTER,263 LITTLE CREEK RD LANCASTER PA 17601-5513
"OCEAN DREAMS PROPERTY, INC.",CORPORATION,PA,302 FOREST HILLS RD,RED LION,,PA 17356-0 YORK,302 FORREST HILLS RD,RED LION,,3082954,TERRY SUTTON,PRESIDENT,302 FORREST HILLS RD RED LION PA 17356-0 YORK,302 FOREST HILLS RD RED LION PA 17356-9159
"EXADEL, INC.",CORPORATION,CA,STE 1801850 GATEWAY BLVD,CONCORD,,,,,,3082957,EFIM KATZ,PRESIDENT,%CT CORPORATION SYSTEM PHILADELPHIA,STE 1801850 GATEWAY BLVD CONCORD CA 94520-3299
"ONE WORLD RECRUITERS, INC.",NONPROFIT,PA,STE 122850,APPLETON ST CAMP HILL,,PA 17011-0 CUMBERLAND,2850 APPLETON,ST CAMP HILL,,3082959,JAMES A STOUDT,PRESIDENT,2850 APPLETON ST CAMP HILL PA 17011-0 CUMBERLAND,STE 122850 APPLETON ST CAMP HILL PA 17011-8036
PARSONS COMMERCIAL TECHNOLOGY GROUP INC.,CORPORATION,DE,100 W WALNUT ST,PASADENA,,,,,,3082960,VIRGINIA GREBBIEN,PRESIDENT,%CT CORPORATION SYSTEM PHILADELPHIA,100 W WALNUT ST PASADENA CA 91124-0001
CIKO INTERNATIONAL,CORPORATION,PA,,,,PA 19355-0 CHESTER,110 ELIZABETH COURT,MALVERN,,3082961,QIAN CHEN,OWNER,110 ELIZABETH COURT MALVERN PA 19355-0 CHESTER,
SWARTHMORE GULF STATION INC.,CORPORATION,PA,111 SHARLOW DR,WALLINGFORD,,PA 19081-0 DELAWARE,523 S CHESTER RD,SWARTHMORE,,3082962,MOUSSA FARHAT,PRESIDENT,523 S CHESTER RD SWARTHMORE PA 19081-0 DELAWARE,111 SHARLOW DR WALLINGFORD PA 19086-23
"EXECUTIVE MARKETING CONCEPTS, INC.",CORPORATION,PA,48 GARRETT RD,UPPER DARBY,,PA 19082-0 DELAWARE,50 GARRET RD,UPPER DARBY,,3082964,SAMUEL JONES,PRESIDENT,50 GARRET RD UPPER DARBY PA 19082-0 DELAWARE,48 GARRETT RD UPPER DARBY PA 19082-2303
SOMETHING N COMMON,CORPORATION,PA,,,,PA 18705-0 LUZERNE,30 WOODWARD ST,WILKES-BARRE,,3082965,TRACY A GURDOCK,OWNER,30 WOODWARD ST WILKES-BARRE PA 18705-0 LUZERNE,
JEDS VENTURES INC.,CORPORATION,PA,2157 MARKET,ST CAMP HILL,,PA 17011-0 CUMBERLAND,2157 MARKET,ST CAMP HILL,,3082966,JAMES A MILLER,PRESIDENT,2157 MARKET ST CAMP HILL PA 17011-0 CUMBERLAND,2157 MARKET ST CAMP HILL PA 17011-21
"FIELDS OF FASHION, INC.",CORPORATION,PA,,,,PA 19464-0 MONTGOMERY,22 N EVANS ST,POTTSTOWN,,3082967,,,22 N EVANS ST POTTSTOWN PA 19464-0 MONTGOMERY,
"ST. STEPHEN'S REFORMED CHURCH OF LEBANON, PENNSYLVANIA",NONPROFIT,PA,,,,PA,1100 HUNTER'S CHASE LANE,LEBANON,17046-1575,3082968,,,1100 HUNTER'S CHASE LANE LEBANON PA 17046-1575 LEBANON,
AMERIPLAN BENEFIT CORPORATION,CORPORATION,TN,STE B5910 TOOLE DR,KNOXVILLE,,,,,,3082969,HOWARD W SHERROD,PRESIDENT,%CORPORATION SERVICE COMPANY DAUPHIN,STE B5910 TOOLE DR KNOXVILLE TN 37919-4178
"DAVID T. BECKWITH ENTERPRISES, INC.",CORPORATION,PA,2740 LITTLE MEADOWS RD,WARREN CENTER,,,,,,3082970,DAVID T BECKWITH,PRESIDENT,HCR 34 BOX 30B WARREN CENTER PA 18851-0 BRADFORD,2740 LITTLE MEADOWS RD WARREN CENTER PA 18851-7732
"MIDATLANTIC LIMOUSINE, INC.",CORPORATION,PA,1401 LARCH LN,WEST CHESTER,19380,PA,1401 LARCH LN,WEST CHESTER,19380,3082972,JOHN A SCHORN,PRESIDENT,1401 LARCH LN WEST CHESTER PA 19380 CHESTER,1401 LARCH LN WEST CHESTER PA 19380-6209
"ML GOOD, INCORPORATED",CORPORATION,PA,,,,PA 17522-0 LANCASTER,22 ORIOLE DR,EPHRATA,,3082973,,,22 ORIOLE DR EPHRATA PA 17522-0 LANCASTER,
"M & J TREE SERVICE, INC.",CORPORATION,PA,PO BOX 3051,MCKEESPORT,,PA 15642-0 WESTMORELAND,281 ROBINHOOD DR,IRWIN,,3082974,MICHAEL R GILES,PRESIDENT,281 ROBINHOOD DR IRWIN PA 15642-0 WESTMORELAND,PO BOX 3051 MCKEESPORT PA 15131-02
"JMS CONSULTING, INC",CORPORATION,PA,4313 STOUDTS FERRY BR,READING,,PA,4313 STOUDTS FERRY BR RD,READING,,3082975,JOHN SCARPACI,TREASURER,4313 STOUDTS FERRY BR RD READING PA 19605-0 BERKS,4313 STOUDTS FERRY BR READING PA 19605
"J.A.G., INC.",CORPORATION,PA,4011 ALBERMARLE AVE,DREXEL HILL,,PA 19026-0 DELAWARE,4011 ALBERMARLE AVE,DREXEL HILL,,3082976,JOHN GAUDINSKI,PRESIDENT,4011 ALBERMARLE AVE DREXEL HILL PA 19026-0 DELAWARE,4011 ALBERMARLE AVE DREXEL HILL PA 19026-23
"GALLAGHER AUCTIONS, INC.",CORPORATION,PA,5112 SUGAR HILL COURT,DOYLESTOWN,,PA,5112 SUGAR HILL CT,DOYLESTOWN,,3082977,KRISTI KOLZ,VICEPRESIDENT,5112 SUGAR HILL CT DOYLESTOWN PA 18901-0 BUCKS,5112 SUGAR HILL COURT DOYLESTOWN PA 18901-09
"SPENGLER ENTERPRISES, INC.",CORPORATION,PA,2230 N LEHIGH AVE,WHITEHALL,18052-0,PA,2230 N LEHIGH AVE,WHITEHALL,18052-0,3082978,WILLIAM J SPENGLER SR,PRESIDENT,2230 N LEHIGH AVE WHITEHALL PA 18052-0 LEHIGH,2230 N LEHIGH AVE WHITEHALL PA 18052-39
"KEY LEADERSHIP INITIATIVES, INC.",CORPORATION,PA,STE F100150 N,RADNOR,19087,PA,150,RADNOR,19087,3082979,PAULETTE GABRIEL,PRESIDENT,150 RADNOR CHESTER RD STE F100 RADNOR PA 19087 DELAWARE,STE F100150 N RADNOR CHESTER RD RADNOR PA 19087-5265
"JAYANN SUBS, INC.",CORPORATION,PA,,,,PA 15486-122 FAYETTE,291 TOWN COUNTRY RD,VANDERBILT,,3082980,,,291 TOWN COUNTRY RD VANDERBILT PA 15486-122 FAYETTE,
ELGOOD MAYO CO.,CORPORATION,PA,1701 DUNN AVENUE,MEMPHIS,,PA 17601-0 LANCASTER,1817 COLONIAL VILLAGE LANE,LANCASTER,,3082981,BRENT LEISENRING,PRESIDENT,1817 COLONIAL VILLAGE LANE LANCASTER PA 17601-0 LANCASTER,1701 DUNN AVENUE MEMPHIS TN 38106
"WYNDMOOR PLAZA, L.P.",PARTNERSHIP,PA,,,,PA 19038-0 MONTGOMERY,805 EAST WILLOW GROVE AVE STE 2B,WYNDMOOR,,3082982,WYNDMOOR PLAZA GP INC.,GENPARTNER,805 EAST WILLOW GROVE AVE STE 2B WYNDMOOR PA 19038-0 MONTGOMERY,PA
CASTLEVIEW ESTATES CONDOMINIUM ASSOCIATION,NONPROFIT,PA,,,,PA 15239-0 ALLEGHENY,772 PINE VALLEY DR,PITTSBURGH,,3082983,,,772 PINE VALLEY DR PITTSBURGH PA 15239-0 ALLEGHENY,
"DUNMORE NATIONAL NIGHT OUT, INC.",NONPROFIT,PA,,,,PA 18512-0 LACKAWANNA,400 S BLAKELY ST,DUNMORE,,3082984,,,400 S BLAKELY ST DUNMORE PA 18512-0 LACKAWANNA,
"FRIENDS OF THE DUNMORE FIREFIGHTERS, INC.",NONPROFIT,PA,,,,PA 18512-0 LACKAWANNA,400 S BLAKELY ST,DUNMORE,,3082985,,,400 S BLAKELY ST DUNMORE PA 18512-0 LACKAWANNA,
THE DOGS DEN,NONPROFIT,PA,,,,PA,127 SAN-JO DR,GRANTVILLE,17028-0,3082986,,,127 SAN-JO DR GRANTVILLE PA 17028-0,
"HAMOT ESTATES PROPERTY OWNERS ASSOCIATION, INC.",NONPROFIT,PA,8570 HAMOT RD,ERIE,16509,PA,8570 HAMOT RD,ERIE,16509,3082988,JOHN MIR,PRESIDENT,8570 HAMOT RD ERIE PA 16509 ERIE,8570 HAMOT RD ERIE PA 16509
DELAWARE VALLEY IRISH HALL OF FAME,NONPROFIT,PA,,,,PA 19119-0 PHILADELPHIA,6815 EMLEN ST,PHILADELPHIA,,3082989,,,6815 EMLEN ST PHILADELPHIA PA 19119-0 PHILADELPHIA,
"CHAMBERSBURG TRADES AND TECHNOLOGY CENTER ASSOCIATION, INC.",NONPROFIT,PA,,,,PA 17201-0 FRANKLIN,475 PHOENIX DR,CHAMBERSBURG,,3082990,,,475 PHOENIX DR CHAMBERSBURG PA 17201-0 FRANKLIN,
WELLINGTON MANOR HOMEOWNERS ASSOCIATION,NONPROFIT,PA,,,,PA,3405 N. 6TH ST.,HARRISBURG,17110,3082991,,,3405 N. 6TH ST. HARRISBURG PA 17110 DAUPHIN,
B & B 4 BIRDS,NONPROFIT,PA,,,,PA 17109-0 DAUPHIN,317 S 31ST STREET,HARRISBURG,,3082992,,,317 S 31ST STREET HARRISBURG PA 17109-0 DAUPHIN,
FROM THE THRONE MINISTRIES,NONPROFIT,PA,,,,PA,418 W CHEW AVE,PHILADELPHIA,19120,3082993,,,418 W CHEW AVE PHILADELPHIA PA 19120 PHILADELPHIA,
"THE NATIONAL CIVILIAN VOLUNTEER DEFENSE SECURITY COUNCIL, INC.",NONPROFIT,PA,,,,PA 19103-0 PHILADELPHIA,117 S 17TH ST STE 1200,PHILADELPHIA,,3082995,,,117 S 17TH ST STE 1200 PHILADELPHIA PA 19103-0 PHILADELPHIA,
"CEP COMMERCE, LLC",LLC,DE,,,,,,,,3082996,,,TWO NORTH NINTH ST ALLENTOWN PA 18101-0 LEHIGH,
"HSV, INC.",CORPORATION,DE,500,FRANKLIN,,,,,,3082997,TERENCE P MORIARTY,VICEPRESIDENT,%CT CORPORATION SYSTEM UNKNOWN,500 FRANKLIN VILLAGE SUITE 204 FRANKLIN MA 02038
"NATIONAL PET IMAGING OF HAVERFORD, L.P.",PARTNERSHIP,PA,,,,PA 19103-0 PHILADELPHIA,1919 WALNUT ST,PHILADELPHIA,,3082998,NATIONAL MEDICAL IMAGING HOLDING COMPANY,GENPARTNER,1919 WALNUT ST PHILADELPHIA PA 19103-0 PHILADELPHIA,PA
"G. E. T. REAL PARTNERS, L.P.",PARTNERSHIP,PA,2660 S OCEAN BLVD APT 606S,PALM BEACH,15222,PA,339 6TH AVE 8TH FL,PITTSBURGH,15222,3082999,"FOUR SCORE LTD, A FLORIDA LIMITED PARTNERSHIP",GENPARTNER,339 6TH AVE 8TH FL PITTSBURGH PA 15222 ALLEGHENY,2660 S OCEAN BLVD APT 606S PALM BEACH FL 33480
"TPG 65, LP",PARTNERSHIP,PA,,,18969,PA,65 W MADISON AVE,TELFORD,18969,3083000,TPG 65 LLC,GENPARTNER,65 W MADISON AVE TELFORD PA 18969 MONTGOMERY,PA
"HBF PROPERTIES, L.P.",PARTNERSHIP,PA,,,,PA 19154-0 PHILADELPHIA,12700 TOWNSEND RD,PHILADELPHIA,,3083001,HBF PROPERTIES INC,GENPARTNER,12700 TOWNSEND RD PHILADELPHIA PA 19154-0 PHILADELPHIA,PA
"STEPHENS PROPERTIES, LP",PARTNERSHIP,PA,,,16055-0,PA,171 BEAR CREEK RD,SARVER,16055-0,3083002,STEPHENS MANAGEMENT COMPANY INC,GENPARTNER,171 BEAR CREEK RD SARVER PA 16055-0 BUTLER,PA
"DYMAC PROPERTIES, LLC",LLC,PA,,,,PA 15367-0 WASHINGTON,312 DOUBLETREE DR,VENETIA,,3083006,,,312 DOUBLETREE DR VENETIA PA 15367-0 WASHINGTON,
"BCD CONSTRUCTION, LLC",LLC,PA,,,,PA 19311-0 CHESTER,102 PINE VALLEY DR,AVONDALE,,3083007,,,102 PINE VALLEY DR AVONDALE PA 19311-0 CHESTER,
RAC TOURS LLC,LLC,PA,,,,PA 19143-0 PHILADELPHIA,1245 S 53RD ST,PHILADELPHIA,,3083008,,,1245 S 53RD ST PHILADELPHIA PA 19143-0 PHILADELPHIA,
"1-877-DESTRUC, LLC",LLC,PA,,,,PA 19123-0 PHILADELPHIA,501 CALLOWHILL ST,PHILADELPHIA,,3083009,,,501 CALLOWHILL ST PHILADELPHIA PA 19123-0 PHILADELPHIA,
"HIGHLAND COMMUNICATIONS GROUP, LLC",LLC,PA,,,,PA 15206-0 ALLEGHENY,229 YARDLEY WAY,PITTSBURGH,,3083010,,,229 YARDLEY WAY PITTSBURGH PA 15206-0 ALLEGHENY,
"TOMORROW'S SOLUTIONS, LLC",LLC,PA,,,,PA,8201 CEDAR RD,ELKINS PARK,19027,3083011,,,8201 CEDAR RD ELKINS PARK PA 19027 MONTGOMERY,
"U K CONSULTING, LLC",LLC,PA,,,,PA,80 WINONA LAKES EAST,STROUDSBURG,18301-0,3083012,,,80 WINONA LAKES EAST STROUDSBURG PA 18301-0 MONROE,
