name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
ASTON PHARMACY HOME HEALTH CENTER,CORPORATION,PA,,,,PA 19014-0 DELAWARE,10 SCHEIVERT AVE,ASTON,,2712973,JOSEPH FUSELLI,OWNER,10 SCHEIVERT AVE ASTON PA 19014-0 DELAWARE,
THE P.I.R.L. GROUP (THE PENNSYLVANIA INDEPENDENT REPRESENTATIVE LINK GROUP),CORPORATION,PA,,,,PA 17315-0 YORK,2960 GRENWAY RD,DOVER,,2712974,RICHARD BROCKLEY,OWNER,2960 GRENWAY RD DOVER PA 17315-0 YORK,
"KIDS N HOPE FOUNDATION, INC.",NONPROFIT,PA,,,,PA 19115-0 PHILADELPHIA,2060 RED LION RD,PHILADELPHIA,,2712975,,,2060 RED LION RD PHILADELPHIA PA 19115-0 PHILADELPHIA,
"SOCIAL, EDUCATIONAL AND ECONOMIC DEVELOPMENT CONCEPTS (S.E.E.D CONCEPTS)",CORPORATION,PA,,,,PA 19143-0 PHILADELPHIA,4705 BALTIMORE AVE 1ST FL,PHILADELPHIA,,2712977,ULYSSES BUTCH SLAUGHTER,OWNER,4705 BALTIMORE AVE 1ST FL PHILADELPHIA PA 19143-0 PHILADELPHIA,
JOHNSTOWN SIDING CO.,CORPORATION,PA,,,,,,,,2712978,THOMAS A GHEZZI,OWNER,137 GLENN JOHNSTOWN PA 15906-0 CAMBRIA,
TOWNE CENTER CONDOMINIUM ASSOCIATION,NONPROFIT,PA,,,,,,,,2712979,,,7848 OLD YORK RD STE 200 ELKINS PARK PA 19027-0 MONTGOMERY,
RINGGOLD AREA VOLUNTEER FIRE COMPANY,NONPROFIT,PA,,,,PA,163 FIREHALL ROAD,RINGGOLD,15770,2712980,,,163 FIREHALL ROAD RINGGOLD PA 15770 JEFFERSON,
TONEBURST RECORDS ONLINE,CORPORATION,PA,,,,PA 19063-0 DELAWARE,43 CEDAR HILL LANE,MEDIA,,2712981,JEFFREY L THORNTON,OWNER,43 CEDAR HILL LANE MEDIA PA 19063-0 DELAWARE,
THE COALITION FOR HUMAN DIGNITY,NONPROFIT,PA,,,,PA 19446-0 MONTGOMERY,% REV ROCK H SCHULER 405 N BROAD ST,LANSDALE,,2712982,,,% REV ROCK H SCHULER 405 N BROAD ST LANSDALE PA 19446-0 MONTGOMERY,
MED-ELECT OF CENTRAL PA-MEDICAL ELECTRONIC BILLING SERVICES,CORPORATION,PA,,,,PA 17057-0 DAUPHIN,84 STEPHANIA DR,MIDDLETOWN,,2712983,DAVID E ZEITER,OWNER,84 STEPHANIA DR MIDDLETOWN PA 17057-0 DAUPHIN,
BLOOMFIELD ARTWORKS,CORPORATION,PA,,,,PA 15224-0 ALLEGHENY,4523 LIBERTY AVE,PITTSBURGH,,2712985,JOHN MOWDER,OWNER,4523 LIBERTY AVE PITTSBURGH PA 15224-0 ALLEGHENY,
COMMUNITECH,CORPORATION,PA,,,,,,,,2712986,PAM ALLESSI,OWNER,3127 LAUREL RIDGE CIRCLE BRIDGEVILLE PA 15017-0 ALLEGHENY,
RUSTY'S TRAVEL AGENCY,CORPORATION,PA,,,,PA 19138-0 PHILADELPHIA,1973 71ST AVE,PHILADELPHIA,,2712987,RUSTY'S TRAVEL AGENCY INC,OWNER,1973 71ST AVE PHILADELPHIA PA 19138-0 PHILADELPHIA,
PROFESSIONAL PLAN EXAMINERS,CORPORATION,PA,,,,PA,90 BUCK RD,HOLLAND,,2712988,BUILDING INSPECTION UNDERWRITERS INC,OWNER,90 BUCK RD HOLLAND PA 18966-0 BUCKS,
CLASSIC AUTOMOTIVE SPECIALTIES,CORPORATION,PA,,,,PA 19006-0 MONTGOMERY,101A TOMLINSON RD,HUNT VALLEY,,2712989,ROBERT MEDYNEC,OWNER,101A TOMLINSON RD HUNT VALLEY PA 19006-0 MONTGOMERY,
EAST COAST STAMPED CONCRETE,CORPORATION,PA,,,,PA,3001 NEW FALLS RD,BRISTOL,,2712990,CHRISTOPHER MCMAHON CONTRACTING INC,OWNER,3001 NEW FALLS RD BRISTOL PA 19007-0 BUCKS,
CREATIVE COMMUNITY ALTERNATIVES,CORPORATION,PA,,,,PA,300 N 5TH ST,READING,,2712992,TEHST INC,OWNER,300 N 5TH ST READING PA 19601-0 BERKS,
RAVIN' RASCALS,CORPORATION,PA,,,,PA 19145-0 PHILADELPHIA,1832-34 S 11TH ST,PHILADELPHIA,,2712993,MARIA B CAMPAGNA,OWNER,1832-34 S 11TH ST PHILADELPHIA PA 19145-0 PHILADELPHIA,
ART BURNS THE ORIGINAL SOUTHERN PLATTER,CORPORATION,PA,,,,PA 15208-0 ALLEGHENY,7032 IDLEWILD ST,PITTSBURGH,,2712995,ART BURNS,OWNER,7032 IDLEWILD ST PITTSBURGH PA 15208-0 ALLEGHENY,
BOBAN'S STUDIO,CORPORATION,PA,,,,PA 19148-0 PHILADELPHIA,532 MCCLELLAN ST,PHILADELPHIA,,2712996,SLOBODAN KLASNIKOV,OWNER,532 MCCLELLAN ST PHILADELPHIA PA 19148-0 PHILADELPHIA,
DENNIS R. MARION PLUMBING,CORPORATION,PA,,,,PA 15084-0 ALLEGHENY,358 REAR WEST 7TH AVE,TARENTUM,,2712997,DENNIS R MARION SR,OWNER,358 REAR WEST 7TH AVE TARENTUM PA 15084-0 ALLEGHENY,
CRYSTAL SPRING FARM ANTIQUES,CORPORATION,PA,,,,PA 19348-0 CHESTER,315 UPLAND RD,KENNETT SQUARE,,2712998,JAN MANOS,OWNER,315 UPLAND RD KENNETT SQUARE PA 19348-0 CHESTER,
TL & G OFFICE SERVICES,CORPORATION,PA,,,,PA,207 CORDAK DR,DARLINGTON,16115-0,2712999,TERRI L HUDAK,OWNER,207 CORDAK DR DARLINGTON PA 16115-0 BEAVER,
TKO PEST CONTROL,CORPORATION,PA,,,,PA 19401-0 MONTGOMERY,1414 HARDING BLVD,NORRISTOWN,,2713000,DAVID W COLLINS,OWNER,1414 HARDING BLVD NORRISTOWN PA 19401-0 MONTGOMERY,
H & T QUALITY SERVICE COMPANY,CORPORATION,PA,,,,PA,405 E LYNNWOOD ST,ALLENTOWN,18103-0,2713001,STEPHEN G HUDAK,OWNER,405 E LYNNWOOD ST ALLENTOWN PA 18103-0 LEHIGH,
KEYSTROKE ADMINISTRATIVE SERVICES,CORPORATION,PA,,,,PA,1624 TEEPEE DR,AUBURN,17922-9323,2713002,CORAL LEE HANSEN,OWNER,1624 TEEPEE DR AUBURN PA 17922-9323 SCHUYLKILL,
BASKET TREASURES,CORPORATION,PA,,,,PA,538 GRANGE RD,BERNVILLE,,2713004,CHRISTINE P SHAEFFER,OWNER,538 GRANGE RD BERNVILLE PA 19506-0 BERKS,
CROSS DOG FARMS,CORPORATION,PA,,,,PA 17113-0 DAUPHIN,910 PENN ST,BRESSLER,,2713005,LAURI RAKOFF,OWNER,910 PENN ST BRESSLER PA 17113-0 DAUPHIN,
DUKE PHYSICAL THERAPY AND REHAB,CORPORATION,PA,,,,PA 17402-0 YORK,109 EISENHOWER DR,YORK,,2713006,FAITH DUKE,OWNER,109 EISENHOWER DR YORK PA 17402-0 YORK,
THE HERALD GROUP,CORPORATION,PA,,,,PA 19106-0 PHILADELPHIA,602 S WASHINGTON SQ APT 2612,PHILADELPHIA,,2713007,CECILIA GALLO,OWNER,602 S WASHINGTON SQ APT 2612 PHILADELPHIA PA 19106-0 PHILADELPHIA,
THE TREE FORUM,CORPORATION,PA,,,,PA,BOX 4512 RD #4 MOORE RD,MOHNTON,,2713008,MICHAEL P GERTH,OWNER,BOX 4512 RD #4 MOORE RD MOHNTON PA 19540-0 BERKS,
"PACIFIC FISH MARKET, INC.",CORPORATION,PA,500 4 W ALLEGHENY AVE,PHILADELPHIA,,PA 19133-0 PHILADELPHIA,500-4 W ALLEGHENY AVE,PHILADELPHIA,,2713009,ISSAM A YOUSEF,TREASURER,500-4 W ALLEGHENY AVE PHILADELPHIA PA 19133-0 PHILADELPHIA,500 4 W ALLEGHENY AVE PHILADELPHIA PA 19133-51
"CRYSTAL LAUNDROMAT, INC.",CORPORATION,PA,500 6 W ALLEGHENY AVE,PHILADELPHIA,,PA 19133-0 PHILADELPHIA,500-6 W ALLEGHENY AVE,PHILADELPHIA,,2713010,FARAG SIYAM,TREASURER,500-6 W ALLEGHENY AVE PHILADELPHIA PA 19133-0 PHILADELPHIA,500 6 W ALLEGHENY AVE PHILADELPHIA PA 19133-51
"MET FOOD OF LIBERTY PLAZA, INC.",CORPORATION,PA,500 W ALLEGHENY AVE,PHILADELPHIA,,PA 19133-0 PHILADELPHIA,500 W ALLEGHENY AVE,PHILADELPHIA,,2713011,FARAG SIYAM,TREASURER,500 W ALLEGHENY AVE PHILADELPHIA PA 19133-0 PHILADELPHIA,500 W ALLEGHENY AVE PHILADELPHIA PA 19133-51
"ROMA PIZZERIA, INC.",CORPORATION,PA,500-2 W ALLEGHENY AVE,PHILADELPHIA,,PA 19133-0 PHILADELPHIA,500-2 W ALLEGHENY AVE,PHILADELPHIA,,2713012,ABDELAZIZ YOUSEF,TREASURER,500-2 W ALLEGHENY AVE PHILADELPHIA PA 19133-0 PHILADELPHIA,500-2 W ALLEGHENY AVE PHILADELPHIA PA 19133-51
"UNITED PARTNERS, LTD.",CORPORATION,PA,301 MULBERRY ST,SCRANTON,18517,PA,27 KANE LANE,STAUFFER INDUSTRIAL TAYLOR,18517,2713013,WILLIAM GAVIGAN,VICEPRESIDENT,27 KANE LANE STAUFFER INDUSTRIAL TAYLOR PA 18517 LACKAWANNA,301 MULBERRY ST SCRANTON PA 18503-1230
"PRECISION FOODS, INC.",CORPORATION,IA,11457 OLDE CABIN RD,SAINT LOUIS,,,,,,2713015,M R DUNSMORE,TREASURER,%CORPORATION SERVICE COMPANY DAUPHIN,11457 OLDE CABIN RD SAINT LOUIS MO 63141-7139
"AMERICAN UNDERGROUND ENGINEERING, INC.",CORPORATION,IL,,,,,,,,2713016,,,% ROBERT H NEMEROFF 7848 OLD YORK RD #200 ELKINS PARK PA 19027-0 MONTGOMERY,
"NDW COMMUNICATIONS, INC.",CORPORATION,DE,C/O NAYLOR ETAL 100 TOURNAMENT STE 100,HORSHAM,,PA 19044-0 MONTGOMERY,% DUDNYK ENTERPRISES 100 TOURNAMENT DR STE 230,HORSHAM,,2713017,JOSEPH TREFALLER,TREASURER,% DUDNYK ENTERPRISES 100 TOURNAMENT DR STE 230 HORSHAM PA 19044-0 MONTGOMERY,C/O NAYLOR ETAL 100 TOURNAMENT STE 100 HORSHAM PA 19044-46
"COOPER AVIATION INDUSTRIES, INC.",CORPORATION,IL,2149 PRATT BLVD,ELK GROVE,,PA 17101-0 DAUPHIN,600 N SECOND ST STE 500,HARRISBURG,,2713018,MARTIN D COOPER,TREASURER,600 N SECOND ST STE 500 HARRISBURG PA 17101-0 DAUPHIN,2149 PRATT BLVD ELK GROVE IL 60007
LIBERTY PLAZA,CORPORATION,PA,,,,PA 19133-0 PHILADELPHIA,500 W ALLEGHENY AVE,PHILADELPHIA,,2713019,FARAG SIYAM,OWNER,500 W ALLEGHENY AVE PHILADELPHIA PA 19133-0 PHILADELPHIA,
PUNSUTAWNEY CORPORATION,CORPORATION,NV,PO BOX 8188,PITTSBURGH,,PA 15217-0 ALLEGHENY,2715-A MURRAY AVE,PITTSBURGH,,2713020,CHARLES D GROSS,PRESIDENT,2715-A MURRAY AVE PITTSBURGH PA 15217-0 ALLEGHENY,PO BOX 8188 PITTSBURGH PA 15217-02
FRS FUND RAISING SERVICES,CORPORATION,PA,,,,PA,801 MAIN ST,STROUDSBURG,18360-0,2713021,NANCY J MILLER,OWNER,801 MAIN ST STROUDSBURG PA 18360-0 MONROE,
GREATER CORS COMPANY,CORPORATION,PA,,,,PA 19104-0 PHILADELPHIA,% THE PARTNERSHIP CDC WEST WING 19 3901 MARKET ST BOX 1949,PHILADELPHIA,,2713022,THE GREATER PHILADELPHIA COMMERCIAL RES,OWNER,% THE PARTNERSHIP CDC WEST WING 19 3901 MARKET ST BOX 1949 PHILADELPHIA PA 19104-0 PHILADELPHIA,
PHILADELPHIA WESTERN CLUB,NONPROFIT,PA,,,,PA 19121-0 PHILADELPHIA,3121 MASTER ST,PHILADELPHIA,,2713023,,,3121 MASTER ST PHILADELPHIA PA 19121-0 PHILADELPHIA,
CATCHER IN THE RYE PRODUCTIONS,CORPORATION,PA,,,,PA 17109-0 DAUPHIN,3004 LOCUST LANE,HARRISBURG,,2713024,SHIRLEY M CONFER,OWNER,3004 LOCUST LANE HARRISBURG PA 17109-0 DAUPHIN,
SAFEGUARDS SECURITY FENCING,CORPORATION,PA,,,,PA,300 HUDSON ST,HACKENSACK,,2713025,SAFEGUARDS TECHNOLOGY INC,OWNER,300 HUDSON ST HACKENSACK PA 7601 -0,
PA HOME INSPECTIONS,CORPORATION,PA,,,,PA 17701-0 LYCOMING,2335 DOVE ST,WILLIAMSPORT,,2713026,KENNETH E GEORGE,OWNER,2335 DOVE ST WILLIAMSPORT PA 17701-0 LYCOMING,
MCL CONSTRUCTION,CORPORATION,PA,,,,PA 19312-0 CHESTER,118 BODINE RD,BERWYN,,2713027,VINCENT J MCLAUGHLIN,OWNER,118 BODINE RD BERWYN PA 19312-0 CHESTER,
MUTUAL DIVERSIFIED FUNDING,CORPORATION,PA,,,,PA 17103-0 DAUPHIN,33 N 16TH ST,HARRISBURG,,2713028,KENNETH COBB,OWNER,33 N 16TH ST HARRISBURG PA 17103-0 DAUPHIN,
THE GEM DUGOUT,CORPORATION,PA,,,,,,,,2713029,PATRICIA L SMITH,OWNER,1652 PRINCETON DR STATE COLLEGE PA 16803-0 CENTRE,
"RPS, A CALIBER SYSTEM COMPANY",CORPORATION,PA,,,,PA 15108-0 ALLEGHENY,1000 RPS DR,CORAOPOLIS,,2713030,RPS INC,OWNER,1000 RPS DR CORAOPOLIS PA 15108-0 ALLEGHENY,
OAK RIDGE PROPERTY OWNERS ASSOCIATION,NONPROFIT,PA,,,,,,,,2713031,,,RR 1 BOX 299H MCCONNELLSBURG PA 17233-0 FULTON,
SAMSON AUTO BODY,CORPORATION,PA,,,,PA,RD 5 BOX 5112,LAKE ARIEL,,2713032,SHAWN SAMSON,OWNER,RD 5 BOX 5112 LAKE ARIEL PA 18436-0 WAYNE,
WIN BUFFET,CORPORATION,PA,,,,PA,70 BUCKWALTER RD,ROYERFORD,19468-0,2713033,CUI HUA HUANG,OWNER,70 BUCKWALTER RD ROYERFORD PA 19468-0,
ULTRA CLEAN CARPET CLEANING AND SERVICES,CORPORATION,PA,,,,PA 17214-0 FRANKLIN,15888 EAST AVE,BLUE RIDGE SUMMIT,,2713035,ALLEN F BIRD,OWNER,15888 EAST AVE BLUE RIDGE SUMMIT PA 17214-0 FRANKLIN,
"PLUM TRAIL COUNCIL, INC.",NONPROFIT,PA,,,,PA 15239-0 ALLEGHENY,118 PINE COURT DR,PLUM,,2713036,,,118 PINE COURT DR PLUM PA 15239-0 ALLEGHENY,
LEISURE LIFE SPAS,CORPORATION,PA,,,,PA 17315-0 YORK,4230 SCHOOLHOUSE RD,DOVER,,2713037,DAVE V CRONE,OWNER,4230 SCHOOLHOUSE RD DOVER PA 17315-0 YORK,
"MAY JAY PARTNERS, L.P.",PARTNERSHIP,PA,,,,PA 19035-0 MONTGOMERY,% JOHN A PFISTER SR 230 GLENMOOR RD,GLADWYNE,,2713038,JPM ASSOCIATES INC,GENPARTNER,% JOHN A PFISTER SR 230 GLENMOOR RD GLADWYNE PA 19035-0 MONTGOMERY,PA
CONTRACTOR INFORMATION SYSTEMS,CORPORATION,PA,,,,PA 15636-0 WESTMORELAND,10 HIGHVIEW CIRCLE,HARRISON CITY,,2713040,CLARE M SEKOWSKI,OWNER,10 HIGHVIEW CIRCLE HARRISON CITY PA 15636-0 WESTMORELAND,
THE HUNSBERGER LIMITED PARTNERSHIP,PARTNERSHIP,PA,,,18612,PA,2 CHURCH ROAD,DALLAS,18612,2713041,CHARLES L HUNSBERGER JR,GENPARTNER,2 CHURCH ROAD DALLAS PA 18612 LUZERNE,PA
P & P INTERPRETERS,CORPORATION,PA,,,,PA 17046-0 LEBANON,433 N PARTRIDGE ST,LEBANON,,2713043,PRASOEU A LENG,OWNER,433 N PARTRIDGE ST LEBANON PA 17046-0 LEBANON,
"CORONATION, INC.",CORPORATION,OH,944 FIELD ST NW,CANTON,,PA 15012-0 FAYETTE,119 PERRY AVE,BELLE VERNON,,2713044,LORI L SIKORSZKY,PRESIDENT,119 PERRY AVE BELLE VERNON PA 15012-0 FAYETTE,944 FIELD ST NW CANTON OH 44709
TRATTORIA FRATELLI,CORPORATION,PA,,,,PA 17046-0 LEBANON,502 E LEHMAN ST,LEBANON,,2713045,FRATELLOS' RISTORANTE INC,OWNER,502 E LEHMAN ST LEBANON PA 17046-0 LEBANON,
HAZLETON SURGICAL ASSOCIATES,CORPORATION,PA,,,,PA 18201-0 LUZERNE,1201 N CHURCH ST,HAZLETON,,2713046,CLARK D GERHART MD,OWNER,1201 N CHURCH ST HAZLETON PA 18201-0 LUZERNE,
"KLEIN MANAGEMENT SYSTEMS, INC.",CORPORATION,NY,259 S MIDDLETOWN RD,NANUET,,PA 19355-0 CHESTER,C/O CENTECOR INC 200 GREAT VALLEY PKWY,MALVERN,,2713047,DAVID KLEIN,PRESIDENT,C/O CENTECOR INC 200 GREAT VALLEY PKWY MALVERN PA 19355-0 CHESTER,259 S MIDDLETOWN RD NANUET NY 10954-3327
HAIR TODAY BY... LAUREL,CORPORATION,PA,,,,PA 17540-0 LANCASTER,215 W MAIN ST,LEOLA,,2713048,LAUREL L BEYER,OWNER,215 W MAIN ST LEOLA PA 17540-0 LANCASTER,
INTEGRITY INFORMATION SERVICES,CORPORATION,PA,,,,PA 19023-0 DELAWARE,423,DARBY,,2713050,RUPUS C NANCE,OWNER,423 DARBY TERRACE DARBY PA 19023-0 DELAWARE,
DISK ENTERPRISE INC.,CORPORATION,CA,1476 BRADDOCK LN,WYNNEWOOD,,PA 19096-0 MONTGOMERY,1476 BRADDOCK LANE,WYNNEWOOD,,2713051,YU XING,PRESIDENT,1476 BRADDOCK LANE WYNNEWOOD PA 19096-0 MONTGOMERY,1476 BRADDOCK LN WYNNEWOOD PA 19096-46
MORGAN MILLS,CORPORATION,PA,,,,PA 18252-0 SCHUYLKILL,RD 2 RT 54 PO BOX 390,TAMAQUA,,2713052,J E MORGAN KNITTING MILLS INC,OWNER,RD 2 RT 54 PO BOX 390 TAMAQUA PA 18252-0 SCHUYLKILL,
THE GREATER PHILADELPHIA COMMERCIAL RESIDENTIAL SERVICES COMPANY,CORPORATION,PA,4020 MARKET ST,PHILADELPHIA,,PA 19104-0 PHILADELPHIA,4020 MARKET ST STE 300,PHILADELPHIA,,2713053,TIM STYER,PRESIDENT,4020 MARKET ST STE 300 PHILADELPHIA PA 19104-0 PHILADELPHIA,4020 MARKET ST PHILADELPHIA PA 19104-3003
"PRO-TEC RESTORATION, INC.",CORPORATION,PA,3301 DISSTON ST,PHILADELPHIA,,PA 19149-0 PHILADELPHIA,6396 CASTOR AVE,PHILADELPHIA,,2713055,JAMES C HASHER,TREASURER,6396 CASTOR AVE PHILADELPHIA PA 19149-0 PHILADELPHIA,3301 DISSTON ST PHILADELPHIA PA 19149-2009
"ROMANTIC BANTER MUSIC, INC.",CORPORATION,PA,2600 N 2ND ST,PHILADELPHIA,,PA 19133-0 PHILADELPHIA,2600 N 2ND ST,PHILADELPHIA,,2713056,RANDY ALAN RAPOPORT,PRESIDENT,2600 N 2ND ST PHILADELPHIA PA 19133-0 PHILADELPHIA,2600 N 2ND ST PHILADELPHIA PA 19133-51
"HUMAN RESOURCE STRATEGIES, INC.",CORPORATION,PA,395 OAK HILL RD,MOUNTAIN TOP,,PA 17603-0 LANCASTER,1032 SHADOWSTONE DR,LANCASTER,,2713057,PHILLIP AMEND,PRESIDENT,1032 SHADOWSTONE DR LANCASTER PA 17603-0 LANCASTER,395 OAK HILL RD MOUNTAIN TOP PA 18707-2148
APARTMENT RESTORATION CORPORATION,CORPORATION,PA,160 CLUBHOUSE ROAD,KNG OF PRUSSA,,,,,,2713058,MITCHELL L MORGAN,TREASURER,160 CLUBHOUSE RD KING OF PRUSSIA PA 19406-0 MONTGOMERY,160 CLUBHOUSE ROAD KNG OF PRUSSA PA 19406-46
"ALL THINGS BORON CONSULTING SERVICES, INC.",CORPORATION,PA,,,,PA,407 LINCOLN AVE,MARS,16046-0,2713059,,,407 LINCOLN AVE MARS PA 16046-0 BUTLER,
"PARAGON PEDALCAB, INC.",CORPORATION,PA,527 W CHURCH RD,KNG OF PRUSSA,,PA 19107-0 PHILADELPHIA,2700 ARAMARK TOWER 1101 MARKET ST,PHILADELPHIA,,2713060,JONAH SCHLACHTERMAN,TREASURER,2700 ARAMARK TOWER 1101 MARKET ST PHILADELPHIA PA 19107-0 PHILADELPHIA,527 W CHURCH RD KNG OF PRUSSA PA 19406-46
PROFESSIONAL MEDICAL SERVICES PLACEMENT AND COUNSELING,CORPORATION,PA,,,,PA 17225-0 FRANKLIN,43 HEARTHSIDE LANE,GREENCASTLE,,2713061,WANDA FAY LENHARR,OWNER,43 HEARTHSIDE LANE GREENCASTLE PA 17225-0 FRANKLIN,
J. & J. BUSINESS ASSOCIATES INC.,CORPORATION,PA,3135 NEW GERMANY RD SUITE 35,EBENSBURG,,PA 15931-0 CAMBRIA,600 W HIGHLAND AVE,EBENSBURG,,2713062,JAMES B LONG,TREASURER,600 W HIGHLAND AVE EBENSBURG PA 15931-0 CAMBRIA,3135 NEW GERMANY RD SUITE 35 EBENSBURG PA 15931-11
R&R REAL ESTATE REMODELING,CORPORATION,PA,,,,PA,351 S NULTON AVE,EASTON,18045,2713063,RICHARD A BURNHAUSER,OWNER,351 S NULTON AVE EASTON PA 18045 NORTHAMPTON,
