name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
JAMES UNLIMITED LLC,LLC,PA,,,,PA,1915 SUSQUEHANNA ST,HARRISBURG,17102,7152396,,,1915 SUSQUEHANNA ST HARRISBURG PA 17102 DAUPHIN,
BLACK SHEEP PROPERTIES LLC,LLC,PA,,,,PA,134 SOUTH 14TH STREET,CATASAUQUA,18032,7152397,,,134 SOUTH 14TH STREET CATASAUQUA PA 18032 LEHIGH,
ON THE GO TRUCKING LLC,LLC,PA,,,,PA,644 GARFIELD STREET,HAZLETON,18201,7152398,,,644 GARFIELD STREET HAZLETON PA 18201 LUZERNE,
RAW PRODUCTION LLC,LLC,PA,,,,,,,,7152399,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
CHAPTER XXV BOUTIQUE LLC,LLC,PA,,,,,,,,7152400,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
HOME STAGING WITH AMBIANCE LLC,LLC,PA,,,,PA,3214 MAPLECREST TER,LANCASTER,17601,7152401,,,3214 MAPLECREST TER LANCASTER PA 17601 LANCASTER,
BEYOND BOOKKEEPING LLC,LLC,PA,,,,PA,647 ENGLESVILLE ROAD,BOYERTOWN,19512,7152403,,,647 ENGLESVILLE ROAD BOYERTOWN PA 19512 BERKS,
"LANCASTER COUNTY JOURNALISM FUND, LLC",LLC,PA,,,,PA,"24 W. KING STREET, SUITE 201",LANCASTER,17603,7152404,,,"24 W. KING STREET, SUITE 201 LANCASTER PA 17603 LANCASTER",
DANKS HOME SERVICES LLC,LLC,PA,,,,PA,1065 CHELSEA COURT,HATFIELD,19440,7152405,,,1065 CHELSEA COURT HATFIELD PA 19440 MONTGOMERY,
NPK DIGITAL LLC,LLC,PA,,,,,,,,7152406,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"223 E. GIRARD QOZ, LLC",LLC,PA,,,,PA,1135 CARPENTER ST.,PHILADELPHIA,19147,7152408,,,1135 CARPENTER ST. PHILADELPHIA PA 19147 PHILADELPHIA,
UNIVERSAL CAREWORKS LLC,LLC,PA,,,,,,,,7152409,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
CATHARINE 6021 LLC,LLC,PA,,,,PA,100 SOUTH BROAD STREET SUITE 1525,PHILADELPHIA,19110,7152410,,,100 SOUTH BROAD STREET SUITE 1525 PHILADELPHIA PA 19110 PHILADELPHIA,
EVOLUTION CLEANING COMPANY LLC,LLC,PA,,,,,,,,7152411,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
ARTISTIC INNOVATION LLC,LLC,PA,,,,,,,,7152412,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"KICKING ASSETS, LLC",LLC,PA,,,,PA,415 W. ELLET STREET,PHILADELPHIA,19119,7152413,,,415 W. ELLET STREET PHILADELPHIA PA 19119 PHILADELPHIA,
"MBL FAMILY INVESTMENT CLUB, LLC",LLC,PA,,,,PA,8215 STOCKTON ROAD,ELKINS PARK,19027,7152415,,,8215 STOCKTON ROAD ELKINS PARK PA 19027 MONTGOMERY,
MADINA'S DIAMOND SHINE LLC,LLC,PA,,,,,,,,7152416,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
MALANDA EXTERIOR LLC,LLC,PA,,,,,,,,7152417,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
ROCK SOLID LANDSCAPING BY DAVE REBELLO LLC,LLC,PA,,,,,,,,7152418,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"278 PINECROFT, LLC",LLC,PA,,,,PA,1120 N. BETHLEHEM PIKE P.O. BOX 280,SPRING HOUSE,19477,7152419,,,1120 N. BETHLEHEM PIKE P.O. BOX 280 SPRING HOUSE PA 19477 MONTGOMERY,
LOCK THE GLOBE PROPERTY MANAGEMENT LLC,LLC,PA,,,,PA,409 S 61ST ST APT B,PHILADELPHIA,19143,7152420,,,409 S 61ST ST APT B PHILADELPHIA PA 19143 PHILADELPHIA,
HYPNO COSMETICS LLC,LLC,PA,,,,PA,1635 GRANITE ST,PHILADELPHIA,19124,7152421,,,1635 GRANITE ST PHILADELPHIA PA 19124 PHILADELPHIA,
"AMERICAN HOME THERAPY, LLC",LLC,NJ,,,,PA,806 ST. CHRISTOPHER LANE,PHILADELPHIA,19116,7152422,,,806 ST. CHRISTOPHER LANE PHILADELPHIA PA 19116 PHILADELPHIA,
BAMS LANDSCAPING LLC,LLC,PA,,,,PA,106 STATE ST,PITTSBURGH,15148,7152423,,,106 STATE ST PITTSBURGH PA 15148 ALLEGHENY,
BE PHILLY L.L.C.,LLC,PA,,,,PA,5403 REGENT ST,PHILADELPHIA,19143,7152424,,,5403 REGENT ST PHILADELPHIA PA 19143 PHILADELPHIA,
A K BOY GENERAL CONTRACTOR LLC,LLC,PA,,,,PA,4 S WALNUT ST P.O. BOX 335,TRESCKOW,18254,7152425,,,4 S WALNUT ST P.O. BOX 335 TRESCKOW PA 18254 CARBON,
SR BEAUTY SALON INC.,CORPORATION,PA,,,,PA,134 BETHLEHEM PIKE,COLMAR,18915,7152426,,,134 BETHLEHEM PIKE COLMAR PA 18915 MONTGOMERY,
KAYLACHERAE BEAUTY LLC,LLC,PA,,,,PA,1107 WEST WYOMING AVENUE,PHILADELPHIA,19140,7152427,,,1107 WEST WYOMING AVENUE PHILADELPHIA PA 19140 PHILADELPHIA,
SLOPES N'AHT PROPERTIES LLC,LLC,PA,,,,PA,418 BOGGS AVENUE,PITTSBURGH,15211,7152428,,,418 BOGGS AVENUE PITTSBURGH PA 15211 ALLEGHENY,
JOHNCARO LLC,LLC,PA,,,,PA,82 PAUPACK POINT RD,HAWLEY,18428,7152429,,,82 PAUPACK POINT RD HAWLEY PA 18428 WAYNE,
QUALITY COLLABORATIONS LLC,LLC,TX,,,,,,,,7152430,,,%REGISTERED AGENTS INC MONTGOMERY,
SIMMONS PHOTOGRAPHY LLC,LLC,PA,,,,PA,37 HILLTOP TRL,FAIRFIELD,17320,7152432,,,37 HILLTOP TRL FAIRFIELD PA 17320 ADAMS,
OUTSIDE CAPITAL LLC,LLC,PA,,,,PA,107 CUMBERLAND STREET,BERLIN,15530,7152433,,,107 CUMBERLAND STREET BERLIN PA 15530 SOMERSET,
ELITE MVP CORPORATION,NONPROFIT,PA,,,,PA,844 EAST PRICE STREET,PHILADELPHIA,19138,7152434,,,844 EAST PRICE STREET PHILADELPHIA PA 19138 PHILADELPHIA,
"THE BODY LAB, WHERE BEAUTY IS A SCIENCE",CORPORATION,PA,121 OLD CEDARBROOK ROAD,WYNCOTE,19095,PA,121 OLD CEDARBROOK ROAD,WYNCOTE,19095,7152435,DEBBIE G PATTERSON,OWNER,121 OLD CEDARBROOK ROAD WYNCOTE PA 19095 MONTGOMERY,121 OLD CEDARBROOK ROAD WYNCOTE PA 19095
BIG BANG INVESTMENT GROUP L.L.C.,LLC,PA,,,,PA,1236 W. SELTZER STREET,PHILADELPHIA,19133,7152436,,,1236 W. SELTZER STREET PHILADELPHIA PA 19133 PHILADELPHIA,
FAIRYBELLS EVENTS LLC,LLC,PA,,,,PA,6501 N 8TH STREET,PHILADELPHIA,19126,7152437,,,6501 N 8TH STREET PHILADELPHIA PA 19126 PHILADELPHIA,
REACH SOCIAL MEDIA MARKETING,CORPORATION,PA,2317 JUNIPER DR,COPLAY,18037,PA,2317 JUNIPER DR,COPLAY,18037,7152438,CHARLES J SABO,OWNER,2317 JUNIPER DR COPLAY PA 18037 LEHIGH,2317 JUNIPER DR COPLAY PA 18037
B & T CLOTHING HOUSE,CORPORATION,PA,4212 SOCIETY PARK CT APT C,HARRISBURG,17109,PA,4212 SOCIETY PARK CT APT C,HARRISBURG,17109,7152439,BHIM M BHUJET,OWNER,4212 SOCIETY PARK CT APT C HARRISBURG PA 17109 DAUPHIN,4212 SOCIETY PARK CT APT C HARRISBURG PA 17109
STAY ALIVE 215 LLC,LLC,PA,,,,PA,120 E STREET RD,WARMINSTER,18974,7152440,,,120 E STREET RD WARMINSTER PA 18974 MONTGOMERY,
TIONA FOOTE,CORPORATION,PA,73 LENOX ST,UNIONTOWN,15401,PA,73 LENOX ST,UNIONTOWN,15401,7152441,ALICIA WILLIAMS,OWNER,73 LENOX ST UNIONTOWN PA 15401 FAYETTE,73 LENOX ST UNIONTOWN PA 15401
PHILLY MAIN SQUEEZE LEMONADE LLC,LLC,PA,,,,PA,151 N YEWDALL STREET,PHILADELPHIA,19139,7152443,,,151 N YEWDALL STREET PHILADELPHIA PA 19139 PHILADELPHIA,
REALTY REHABS AND CONSTRUCTION LLC,LLC,PA,,,,PA,69 SUNSHINE RD,UPPER DARBY,19082,7152444,,,69 SUNSHINE RD UPPER DARBY PA 19082 DELAWARE,
YB FLOORING L.L.C.,LLC,PA,,,,PA,8 MAPLE ST,WEST WYOMING,18644,7152445,,,8 MAPLE ST WEST WYOMING PA 18644 LUZERNE,
NATURAL THINGS LLC,LLC,PA,,,,PA,625 WATERVIEW LANE,PHILADELPHIA,19154,7152446,,,625 WATERVIEW LANE PHILADELPHIA PA 19154 PHILADELPHIA,
UGENIUS SERVICES INC,CORPORATION,PA,,,,PA,4907 MAGNOLIA AVE,FEASTERVILLE,19053,7152448,,,4907 MAGNOLIA AVE FEASTERVILLE PA 19053 BUCKS,
EQUINUNK IMPROVEMENTS L.L.C.,LLC,PA,,,,PA,251 HELLMERS HILL ROAD,EQUINUNK,18417,7152449,,,251 HELLMERS HILL ROAD EQUINUNK PA 18417 WAYNE,
EMORY CREEK CO.,LLC,PA,,,,PA,322 EMORY ST,BELLWOOD,16617,7152450,,,322 EMORY ST BELLWOOD PA 16617 BLAIR,
1004 EWG LLC,LLC,PA,,,,PA,1410 E WILLOW GROVE AVE,WYNDMOOR,19038,7152451,,,1410 E WILLOW GROVE AVE WYNDMOOR PA 19038 MONTGOMERY,
BLR LLC,LLC,PA,,,,PA,2324 S 7TH STREET,PHILADELPHIA,19148,7152452,,,2324 S 7TH STREET PHILADELPHIA PA 19148 PHILADELPHIA,
BAGGIN' IT BY SUE,CORPORATION,PA,205 SOUTH 9TH ST,BANGOR,18013,PA,205 SOUTH 9TH ST,BANGOR,18013,7152453,SUZANNE C STREISGUTH,MEMBERNAME,205 SOUTH 9TH ST BANGOR PA 18013 NORTHAMPTON,205 SOUTH 9TH ST BANGOR PA 18013
DWYER DWELLINGS AND INVESTMENTS LLC,LLC,PA,,,,PA,150 MONUMENT RD SUITE 207,BALA CYNWYD,19004,7152455,,,150 MONUMENT RD SUITE 207 BALA CYNWYD PA 19004 MONTGOMERY,
FLOURISHING MARE LLC,LLC,PA,,,,PA,90 CLEARVIEW AVE,HUNTINGDON VALLEY,19006,7152456,,,90 CLEARVIEW AVE HUNTINGDON VALLEY PA 19006 MONTGOMERY,
AMERISTOCK METALS LLC,LLC,PA,,,,PA,PO BOX 186,CLYMER,15728,7152457,,,PO BOX 186 CLYMER PA 15728 INDIANA,
INTIMATELY LACED LLC,LLC,PA,,,,PA,3723 N 15,TH PHILADELPHIA,19140,7152460,,,3723 N 15 TH PHILADELPHIA PA 19140 PHILADELPHIA,
DAVID GVINIANIDZE ARTS AND MUSIC CENTER INC.,CORPORATION,PA,,,,PA,1575 W STREET RD APT 636,WARMINSTER,18974,7152461,,,1575 W STREET RD APT 636 WARMINSTER PA 18974 BUCKS,
6124 GREENE LLC,LLC,PA,,,,PA,6124 GREENE ST,PHILADELPHIA,19144,7152462,,,6124 GREENE ST PHILADELPHIA PA 19144 PHILADELPHIA,
CERTIFIED LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,2238 WILSON AVE,PITTSBURGH,15214,7152463,,,2238 WILSON AVE PITTSBURGH PA 15214 ALLEGHENY,
STYLES EXECUTIVE PROTECTION SERVICES LLC,LLC,PA,,,,PA,1600 GARRETT ROAD APT. A305,UPPER DARBY,19082,7152464,,,1600 GARRETT ROAD APT. A305 UPPER DARBY PA 19082 DELAWARE,
BRILLIANT DESIGNS LLC,LLC,PA,,,,PA,2745 BONSALL STREET,PHILADELPHIA,19132,7152465,,,2745 BONSALL STREET PHILADELPHIA PA 19132 PHILADELPHIA,
FINN HERSZ ZELIG LLC,LLC,PA,,,,PA,5220 CEDAR AVE,PHILADELPHIA,19143,7152466,,,5220 CEDAR AVE PHILADELPHIA PA 19143 PHILADELPHIA,
EYES OF DISTINCTION LLC,LLC,PA,,,,PA,1315 WALNUT STREET SUITE 320,PHILADELPHIA,19107,7152467,,,1315 WALNUT STREET SUITE 320 PHILADELPHIA PA 19107 PHILADELPHIA,
JESS FOR FUN LLC,LLC,PA,,,,PA,4362 WOODLAND AVE,DREXEL HILL,19026,7152468,,,4362 WOODLAND AVE DREXEL HILL PA 19026 DELAWARE,
W&W INVESTMENT GROUP L.L.C.,LLC,PA,,,,PA,315 LINDEN LANE,READING,19611,7152469,,,315 LINDEN LANE READING PA 19611 BERKS,
DSHEN LLC,LLC,PA,,,,PA,"1004 ARCH STREET, 2ND FL.",PHILADELPHIA,19107,7152470,,,"1004 ARCH STREET, 2ND FL. PHILADELPHIA PA 19107 PHILADELPHIA",
PHILLY KOMFORT LLC,LLC,PA,,,,PA,302 E 21ST STREET,CHESTER,19013,7152471,,,302 E 21ST STREET CHESTER PA 19013 CHESTER,
VANK EXPRESS LLC,LLC,PA,,,,PA,300 LEVERING MILL RD UNIT 2,BALA CYNWYD,19004,7152474,,,300 LEVERING MILL RD UNIT 2 BALA CYNWYD PA 19004 MONTGOMERY,
MIMOSA NAIL BAR LLC,LLC,PA,,,,PA,15129 INA DR,PHILADELPHIA,19116,7152475,,,15129 INA DR PHILADELPHIA PA 19116 PHILADELPHIA,
HBI CONSTRUCTION,CORPORATION,PA,271 SHELBOURNE RD,READING,19606,PA,271 SHELBOURNE RD,READING,19606,7152476,CHRISTOPHER C HEDRICK,OWNER,271 SHELBOURNE RD READING PA 19606 BERKS,271 SHELBOURNE RD READING PA 19606
IDEAL INFRASTRUCTURES LLC,LLC,PA,,,,PA,8446 SCENIC VIEW DRIVE,BREINIGSVILLE,18031,7152477,,,8446 SCENIC VIEW DRIVE BREINIGSVILLE PA 18031 LEHIGH,
RYCOURT,CORPORATION,PA,82 FIRST ST,MILLERTON,16936,PA,82 FIRST STREET,MILLERTON,16936,7152478,COURTNEY A CHAMPION,OWNER,82 FIRST STREET MILLERTON PA 16936 TIOGA,82 FIRST ST MILLERTON PA 16936
COMPOUND PHARMS L.L.C.,LLC,PA,,,,PA,455 SCHOOLHOUSE LANE,JOHNSTOWN,15904,7152479,,,455 SCHOOLHOUSE LANE JOHNSTOWN PA 15904 CAMBRIA,
THE BLOCKCHAIN INNOVATION GROUP OFPA LLC,LLC,PA,,,,PA,201 TIMBER VIEW DRIVE,HARRISBURG,17110,7152480,,,201 TIMBER VIEW DRIVE HARRISBURG PA 17110 DAUPHIN,
BLACK HAUS TATTOOS LLC,LLC,PA,,,,PA,1073 WYOMING AVE,EXETER,18643,7152481,,,1073 WYOMING AVE EXETER PA 18643 LUZERNE,
WILDWOOD CUSTOM CREATIONS LLC,LLC,PA,,,,PA,1150 QUECREEK ROAD,SOMERSET,15501,7152482,,,1150 QUECREEK ROAD SOMERSET PA 15501 SOMERSET,
DESIGNS BY OLIVIA GREY LLC,LLC,PA,,,,PA,206 DEPOT STREET,CLARKS SUMMIT,18411,7152483,,,206 DEPOT STREET CLARKS SUMMIT PA 18411 LACKAWANNA,
VINTAGE TRANSPORTATION LLC,LLC,PA,,,,PA,1028 ALTER STREET,HAZLE TOWNSHIP,18202,7152484,,,1028 ALTER STREET HAZLE TOWNSHIP PA 18202 LUZERNE,
REDS LOGISTICS LLC,LLC,PA,,,,PA,728 SELMER RD,PHILADELPHIA,19116,7152485,,,728 SELMER RD PHILADELPHIA PA 19116 PHILADELPHIA,
SS WINDOWS SERVICES LLC,LLC,PA,,,,PA,109 FAWN DR,FEASTERVILLE,18966,7152486,,,109 FAWN DR FEASTERVILLE PA 18966 BUCKS,
SHAHINA EXPRESS LLC,LLC,PA,,,,PA,2324 BENSON ST,PHILADELPHIA,19152,7152487,,,2324 BENSON ST PHILADELPHIA PA 19152 PHILADELPHIA,
NOSELLOT LLC,LLC,PA,,,,PA,43 JACKSON DRIVE,CHAMBERSBURG,17201,7152488,,,43 JACKSON DRIVE CHAMBERSBURG PA 17201 FRANKLIN,
TOP DOG CONTRACTING LLC,LLC,PA,,,,PA,1102 ALLEN STREET,NEW CUMBERLAND,17070,7152489,,,1102 ALLEN STREET NEW CUMBERLAND PA 17070 CUMBERLAND,
COURTNEY'S DOG GROOMING,CORPORATION,PA,268 SOUTHERN AVE,PITTSBURGH,15210,PA,636 E WARRINGTON AVENUE,PITTSBURGH,15210,7152490,COURTNEY D GAETANO,OWNER,636 E WARRINGTON AVENUE PITTSBURGH PA 15210 ALLEGHENY,268 SOUTHERN AVE PITTSBURGH PA 15211
DQUESE STUDIO/ MARVELOUS COLLECTION EXTENSION,CORPORATION,PA,58 N DEWEY,PHILADELPHIA,19139,PA,58 N DEWEY,PHILA,19139,7152491,MARQUIS D BLACKSON,OWNER,58 N DEWEY PHILA PA 19139 PHILADELPHIA,58 N DEWEY PHILADELPHIA PA 19139
BEYOND CONCOCTIONS LLC,LLC,PA,,,,PA,5950 FRONTENAC ST,PHILADELPHIA,19149,7152492,,,5950 FRONTENAC ST PHILADELPHIA PA 19149 PHILADELPHIA,
JSR TRUCKING LLC,LLC,PA,,,,PA,857 GRAYSTONE CIR,NORTHAMPTON,18067,7152493,,,857 GRAYSTONE CIR NORTHAMPTON PA 18067 NORTHAMPTON,
C&T PROPERTIES LLC,LLC,PA,,,,PA,212 N DUFFY RD,BUTLER,16001,7152494,,,212 N DUFFY RD BUTLER PA 16001 BUTLER,
ALPHA PACK K9S LLC,LLC,PA,,,,PA,2756 MAYTOWN ROAD,MARIETTA,17547,7152497,,,2756 MAYTOWN ROAD MARIETTA PA 17547 LANCASTER,
