name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
I GENDELMAN AND SON,CORPORATION,PA,,,,,,,,2219757,SAMUEL GENDELMAN,OWNER,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
GENERAL FLOORING,CORPORATION,PA,,,,PA,914 N 9TH ST,STROUDSBURG,,2219758,CARPETS AND TILE INC,OWNER,914 N 9TH ST STROUDSBURG PA 0 -0 MONROE,
COM COM,CORPORATION,PA,,,,PA,834 N 12TH ST,ALLENTOWN,18102-0,2219759,HADDON CRAFTSMEN INC,OWNER,834 N 12TH ST ALLENTOWN PA 18102-0 LEHIGH,
P.I.R.C. RESEARCH,CORPORATION,PA,,,,PA 15212-0 ALLEGHENY,3855 BRIGHTON RD,PITTSBURGH,,2219760,WILLIAM C ONYSHKO,OWNER,3855 BRIGHTON RD PITTSBURGH PA 15212-0 ALLEGHENY,
CREATIVE CAR-TUNES,CORPORATION,PA,,,,PA 17055-0 CUMBERLAND,103 N SPORTING HILL RD,MECHANICSBURG,,2219762,ANDREW WEAVER,OWNER,103 N SPORTING HILL RD MECHANICSBURG PA 17055-0 CUMBERLAND,
CONSIGNMENTS - BEST KEPT SECRETS,CORPORATION,PA,,,,PA 19320-0 CHESTER,127 E LINCOLN HWY,COATESVILLE,,2219763,ROBERT L MILSTEAD,OWNER,127 E LINCOLN HWY COATESVILLE PA 19320-0 CHESTER,
HOME TOWN DISTRIBUTORS,CORPORATION,PA,,,,PA 19036-0 DELAWARE,641 CRESCENT DR,GLENOLDEN,,2219764,DAVID MCFADDEN,OWNER,641 CRESCENT DR GLENOLDEN PA 19036-0 DELAWARE,
THIS IS MY LIFE,CORPORATION,PA,,,,,,,,2219765,PERSONAL PROFILES LTD,OWNER,CPNM 930 FOX PAVILION JENKINTOWN PA 19046-0 MONTGOMERY,
BARTON & MARTIN ENGINEERS,CORPORATION,PA,,,,PA 19107-0 PHILADELPHIA,1230 SUMMER ST,PHILADELPHIA,,2219767,WILLIAM E BARTON,OWNER,1230 SUMMER ST PHILADELPHIA PA 19107-0 PHILADELPHIA,
A VERY SPECIAL TOUCH OF CLASS,CORPORATION,PA,,,,PA 17109-0 DAUPHIN,4247 CATALINA LANE,HARRISBURG,,2219769,LINDA MILBOURNE,OWNER,4247 CATALINA LANE HARRISBURG PA 17109-0 DAUPHIN,
THE OPEN GATE BED & BREAKFAST,CORPORATION,PA,,,,PA,248 LUTZ RD,BOYERTOWN,,2219770,JOAN M FEATHER,OWNER,248 LUTZ RD BOYERTOWN PA 19512-0 BERKS,
MORTGAGE BUYERS' NETWORK,CORPORATION,PA,,,,PA 18074-0 MONTGOMERY,327 ERB RD,PERKIOMENVILLE,,2219771,DAVID PANCOAST,OWNER,327 ERB RD PERKIOMENVILLE PA 18074-0 MONTGOMERY,
"PENN CARBOSE, INC.",CORPORATION,PA,100 BURGESS ST,SOMERSET,,PA 15501-0 SOMERSET,100 MAPLE ST,SOMERSET,,2219772,LISA SAVAGE,TREASURER,100 MAPLE ST SOMERSET PA 15501-0 SOMERSET,100 BURGESS ST SOMERSET PA 15501-56
J M F CUSTOM BUILDERS,CORPORATION,PA,,,,PA 18615-0 WYOMING,RR1 BOX 381,FALLS,,2219773,JAMES M FITCH,OWNER,RR1 BOX 381 FALLS PA 18615-0 WYOMING,
MICHAEL ZIEGFELD AND MICHAEL ZIEGFELD ENTERTAINMENT,CORPORATION,PA,,,,PA 19083-0 DELAWARE,1448 WINDSOR PARK LANE,HAVERTOWN,,2219774,MICHAEL PAUL AKA MICHA,OWNER,1448 WINDSOR PARK LANE HAVERTOWN PA 19083-0 DELAWARE,
"DIMSANN, INC.",CORPORATION,PA,C/O MITCHELL W SANNER P O BOX 172,MORRISVILLE,,PA,833 W TRENTON AVE,MORRISVILLE,,2219775,MITCHELL W SANNER,PRESIDENT,833 W TRENTON AVE MORRISVILLE PA 19067-0 BUCKS,C/O MITCHELL W SANNER P O BOX 172 MORRISVILLE PA 19067-09
"WESTFIELD DEVELOPMENT, INC.",CORPORATION,PA,C/O RONALD L MININGER 887-889 SUMNEYTOWN PK,HARLEYSVILLE,,PA,890 MAIN ST,HARLEYSVILLE,,2219776,RONALD L MININGER,PRESIDENT,890 MAIN ST HARLEYSVILLE PA 19438-0 BUCKS,C/O RONALD L MININGER 887-889 SUMNEYTOWN PK HARLEYSVILLE PA 19438-46
CHESTNUT HILL SPORTS MEDICINE CENTER,CORPORATION,PA,,,,,,,,2219777,CHESTNUT HILL HOSPITAL HEALTH CAR,OWNER,715 TWINING RD STE 111-117 DRESHER PA 19025-0 MONTGOMERY,
DAVE'S PIZZA SHOP,CORPORATION,PA,,,,PA 19064-0 DELAWARE,151 S STATE RD,SPRINGFIELD,,2219778,DAVID PETNER,OWNER,151 S STATE RD SPRINGFIELD PA 19064-0 DELAWARE,
TRANS GLOBAL LOGISTICS AND WAREHOUSING INCORPORATED,CORPORATION,PA,2250 CHURCH ST,PHILADELPHIA,,PA 19124-0 PHILADELPHIA,2250 E CHURCH ST,PHILA,,2219779,VICTOR MARANO,TREASURER,2250 E CHURCH ST PHILA PA 19124-0 PHILADELPHIA,2250 CHURCH ST PHILADELPHIA PA 19124-4127
TROUBLESHOOTER,CORPORATION,PA,,,,PA 19464-0 CHESTER,959 S HANOVER ST,POTTSTOWN,,2219780,RANDY A MAUGER,OWNER,959 S HANOVER ST POTTSTOWN PA 19464-0 CHESTER,
"13TH STREET AUDIO, INC.",CORPORATION,PA,470 N 2ND ST,REAR PHILADELPHIA,,PA 19102-0 PHILADELPHIA,1321 MARKET ST,PHILA,,2219781,SHALOM NEHEMIA,PRESIDENT,1321 MARKET ST PHILA PA 19102-0 PHILADELPHIA,470 N 2ND ST REAR PHILADELPHIA PA 19123-51
PORT MATILDA REFURBISHING,CORPORATION,PA,,,,PA,RD 1 BOX 352,PORT MATILDA,16870-0,2219782,CLARENCE G COPE III,OWNER,RD 1 BOX 352 PORT MATILDA PA 16870-0 CENTRE,
BERWICK ASSOCIATES PARTNERSHIP,CORPORATION,PA,,,,,,,,2219783,WILMA SHAPIRO,OWNER,111 PRESIDENTIAL BLVD BALA CYNWYD PA 19004-0 MONTGOMERY,
"LOW PLACES, INC.",CORPORATION,PA,2250 LINCOLN HWY E,LANCASTER,,PA 17602-0 LANCASTER,2250 LINCOLN HIGHWAY,EAST LANCASTER,,2219784,MARK F YOUNG,TREASURER,2250 LINCOLN HIGHWAY EAST LANCASTER PA 17602-0 LANCASTER,2250 LINCOLN HWY E LANCASTER PA 17602-36
SIMPLY UNDER WRAPS,CORPORATION,PA,,,,PA,6493 WARREN-SHARON RD,BRROKFIELD,44403-0,2219785,BARBARA ZAGOREC,OWNER,6493 WARREN-SHARON RD BRROKFIELD PA 44403-0,
MANAGEMENT BY STEPHANIE LTD.,CORPORATION,PA,1393 VETERANS HWY,HAUPPAUGE,,PA,100 N PRESIDENTIAL BLVD,BALA CYNWYD,,2219786,STEPHANIE CANALE,PRESIDENT,100 N PRESIDENTIAL BLVD BALA CYNWYD PA 0 -0 MONTGOMERY,1393 VETERANS HWY HAUPPAUGE NY 11788
VISION CENTER-BEST,CORPORATION,PA,,,,,,,,2219787,RICHARD RICHARDSON JR,OWNER,601 RTE 940 STE 14 MT POCONO PA 18344-0 MONROE,
INTERNOS,CORPORATION,PA,,,,PA 19144-0 PHILADELPHIA,6345 GREENE ST,PHILADELPHIA,,2219788,GREGORY WALKER,OWNER,6345 GREENE ST PHILADELPHIA PA 19144-0 PHILADELPHIA,
VENDING NETWORK,CORPORATION,PA,,,,PA 18073-0 MONTGOMERY,925 MAIN ST,PENNSBURG,,2219790,DAVID BOSICO,OWNER,925 MAIN ST PENNSBURG PA 18073-0 MONTGOMERY,
UROPA INC.,CORPORATION,PA,C/O 429 FORBES AVE,PITTSBURGH,,,,,,2219791,BRENDA L PENNAVARIA,TREASURER,3813-3839 WM PENN HIGHWAY MONROEVILLE PA 15146-0 ALLEGHENY,C/O 429 FORBES AVE PITTSBURGH PA 15219-02
PHYSICIANS' CHOICE TRANSCRIPTION SERVICE,CORPORATION,PA,,,,PA 18073-0 MONTGOMERY,156-I E CAMPBELL RD,PENNSBURG,,2219792,LORI ANN JOHNSTON,OWNER,156-I E CAMPBELL RD PENNSBURG PA 18073-0 MONTGOMERY,
PHILLIPS' TRANSMISSION,CORPORATION,PA,,,,PA 19382-0 CHESTER,720 W STRASBURG RD,WEST CHESTER,,2219794,PHILLIPS' TIRE CENTER INC,OWNER,720 W STRASBURG RD WEST CHESTER PA 19382-0 CHESTER,
VILLAGE CARD & CRAFT,CORPORATION,PA,,,,PA 15717-0 INDIANA,111 E MARKET ST,BLAIRSVILLE,,2219795,JOYCE PUZAK,OWNER,111 E MARKET ST BLAIRSVILLE PA 15717-0 INDIANA,
D.B.S. MUSIC UNLIMITED,CORPORATION,PA,,,,PA 19430-0 MONTGOMERY,110 CRESSMAN RD PO BOX 179,CREAMERY,,2219796,E SCOTT STEPHENS,OWNER,110 CRESSMAN RD PO BOX 179 CREAMERY PA 19430-0 MONTGOMERY,
WILD GOOSE CHASE ANTIQUES,CORPORATION,PA,,,,PA,RD 2 BOX 2600 SNYDER RD,READING,,2219797,JAMES T MOYER,OWNER,RD 2 BOX 2600 SNYDER RD READING PA 19605-0 BERKS,
"THE GERARD GROUP.COM, INC.",CORPORATION,PA,7164 ROUTE 209,STROUDSBURG,,,,,,2219798,GERARD A POWELL,PRESIDENT,21O W FOURTH ST STE C EAST STROUDSBURG PA 18301-0 MONROE,7164 ROUTE 209 STROUDSBURG PA 18360-7108
"CENTURY 21, M. LUCERO & ASSOCIATES, INC.",CORPORATION,PA,,,,PA 15012-0 WESTMORELAND,320 ROSTRAVER RD,BELLE VERNON,,2219799,M LUCERO & ASSOCIATES INC,OWNER,320 ROSTRAVER RD BELLE VERNON PA 15012-0 WESTMORELAND,
"UNIVERSAL DESIGN CONCEPTS, INC.",CORPORATION,PA,1624 SULLIVAN TRL,TANNERSVILLE,18372-0,PA,RD 1 BOX 45A,TANNERSVILLE,18372-0,2219801,KARYN CROAT MALLIA,PRESIDENT,RD 1 BOX 45A TANNERSVILLE PA 18372-0 MONROE,1624 SULLIVAN TRL TANNERSVILLE PA 18372-7891
INTROSPECT MOBILE DIAGNOSTIC IMAGING SERVICES,CORPORATION,PA,,,,PA 15239-0 ALLEGHENY,8075 SALTSBURG RD,PITTSBURGH,,2219802,PAUL R DELBIANCO MD PC,OWNER,8075 SALTSBURG RD PITTSBURGH PA 15239-0 ALLEGHENY,
"PROTECTION & SECURITY AGENCY, INC.",CORPORATION,PA,PO BOX 86,DOWNINGTOWN,,,,,,2219803,STEVEN F PERZ,TREASURER,1348 PENNS RIDGE PLACE DOWNINGTOWN PA 19335-0 CHESTER,PO BOX 86 DOWNINGTOWN PA 19335-15
CROSSING CLEANING SERVICE,CORPORATION,PA,,,,,,,,2219804,GEORGETTE L KRAUSE,OWNER,7 CANAL RUN EAST WASHINGTON CROSSING PA 18977-0 BUCKS,
"OMNI CAPITAL VENTURES, INC.",CORPORATION,PA,C/O HOWARD F MILLER 750 E BROAD ST,TAMAQUA,,PA 18252-0 SCHUYLKILL,750 E BROAD ST,TAMAQUA,,2219805,HOWARD F MILLER,PRESIDENT,750 E BROAD ST TAMAQUA PA 18252-0 SCHUYLKILL,C/O HOWARD F MILLER 750 E BROAD ST TAMAQUA PA 18252-54
GKS APPRAISAL SERVICES,CORPORATION,PA,,,,PA,202 S CENTRE AVE,LEESPORT,19533,2219806,SKINY GUY LLC,OWNER,202 S CENTRE AVE LEESPORT PA 19533 BERKS,
ACE GRAPHICS,CORPORATION,PA,,,,PA 15642-0 WESTMORELAND,1432 PLYMOUTH DR,IRWIN,,2219807,DAVID J WANDER,OWNER,1432 PLYMOUTH DR IRWIN PA 15642-0 WESTMORELAND,
NANCY SONJA DESIGNS,CORPORATION,PA,,,,PA 15090-0 ALLEGHENY,933 SUMMIT DR,WEXFORD,,2219808,NANCY SONJA JACOBS,OWNER,933 SUMMIT DR WEXFORD PA 15090-0 ALLEGHENY,
JANNAT BOUTIQUE INTERNATIONAL,CORPORATION,PA,,,,PA 19131-0 PHILADELPHIA,1900 N 54TH ST SUITE C,PHILADELPHIA,,2219810,CHRISTINE TAYLOR,OWNER,1900 N 54TH ST SUITE C PHILADELPHIA PA 19131-0 PHILADELPHIA,
"UNI - STAR, INC.",CORPORATION,PA,753 CHELTENHAM AVE B C/O KWANG K CHANG,PHILADELPHIA,,,,,,2219812,KWANG KYUN CHANG,PRESIDENT,753 CHELTENHAM AVE #B MELROSE PARK PA 19126-0 MONTGOMERY,753 CHELTENHAM AVE B C/O KWANG K CHANG PHILADELPHIA PA 19126-51
MINI'S AND MORE,CORPORATION,PA,,,,PA 17370-0 YORK,70 STEINHOUR RD,YORK HAVEN,,2219813,WILLARD W HOFFERT,OWNER,70 STEINHOUR RD YORK HAVEN PA 17370-0 YORK,
"CANAAN FOOD MANUFACTURING, INC.",CORPORATION,PA,C/O JANG SUK SUH 917 WELSH RD,MAPLE GLEN,,PA 19002-0 MONTGOMERY,917 WELSH RD,MAPLE GLEN,,2219814,JANG SUK SUH,TREASURER,917 WELSH RD MAPLE GLEN PA 19002-0 MONTGOMERY,C/O JANG SUK SUH 917 WELSH RD MAPLE GLEN PA 19002-46
"PENNSYLVANIA HOME-BASED BUSINESS ASSOCIATION, INC.",NONPROFIT,PA,,,,,,,,2219815,,,%CT CORPORATION SYSTEM ALLEGHENY,
"KELLY COMPUTERS, INC.",CORPORATION,PA,C/O DAVID PIERRON 4523 MAGEE AVE,PHILADELPHIA,,PA 19135-0 PHILADELPHIA,% DAVID PIERRON 4523 MAGEE AVE,PHILA,,2219816,KELLY ANDREWS,TREASURER,% DAVID PIERRON 4523 MAGEE AVE PHILA PA 19135-0 PHILADELPHIA,C/O DAVID PIERRON 4523 MAGEE AVE PHILADELPHIA PA 19135-51
UPTOWN MOTORS,CORPORATION,PA,,,,PA 15219-0 ALLEGHENY,1639 FIFTH AVE,PITTSBURGH,,2219817,CARLA WILLIAMS,OWNER,1639 FIFTH AVE PITTSBURGH PA 15219-0 ALLEGHENY,
"MARSHALL STREET, INC.",CORPORATION,PA,C/O ROBERT KETT 325 S 10TH ST,NORTH WALES,,PA 19454-0 MONTGOMERY,325 S 10TH ST,NORTH WALES,,2219818,ROBERT KETT,TREASURER,325 S 10TH ST NORTH WALES PA 19454-0 MONTGOMERY,C/O ROBERT KETT 325 S 10TH ST NORTH WALES PA 19454-46
PERFECT BALANCE BOOKKEEPING SERVICES,CORPORATION,PA,,,,,,,,2219819,LINDA S WESTHEAD,OWNER,290 HILLCREST CIRCLE PITTSBURGH PA 15237-0 ALLEGHENY,
