name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
"WIESINGER, KEN WINDOWS, INC.",CORPORATION,DE,412 EDISON ST,WEST MIFFLIN,,,,,,2589650,KEN WIESINGER,PRESIDENT,412 EDISON AT WEST MIFFLIN PA 15122-0 ALLEGHENY,412 EDISON ST WEST MIFFLIN PA 15122-02
"ETSI, INC.",CORPORATION,MD,7200 WISCONSIN AVE,BETHESDA,,,,,,2589651,VICTOR GARAYCOCHEA,PRESIDENT,%CT CORPORATION SYSTEM BUCKS,7200 WISCONSIN AVE BETHESDA MD 20814
MICHAEL F. JENKINS LTD. PARTNERSHIP-COTTRELL,PARTNERSHIP,PA,,,,PA 17036-0 DAUPHIN,241 GRANDVIEW DR,HUMMELSTOWN,,2589652,MICHAEL F. JENKINS,GENPARTNER,241 GRANDVIEW DR HUMMELSTOWN PA 17036-0 DAUPHIN,PA
OHIO VALLEY ITALIAN OVENS I,PARTNERSHIP,PA,,,,PA 15401-0 FAYETTE,20 HIGHLAND PARK DR,UNIONTOWN,,2589653,"PCI ASSOCIATES, INC.",GENPARTNER,20 HIGHLAND PARK DR UNIONTOWN PA 15401-0 FAYETTE,PA
"ADVANTAGE WORLD TRADING, INC.",CORPORATION,NJ,PO BOX 10446,STATE COLLEGE,,,,,,2589656,C SCOTT JOHNSON,TREASURER,219 WAUPELANI DR UNIT 11 STATE COLLEGE PA 16801-0 CENTRE,PO BOX 10446 STATE COLLEGE PA 16805-14
"AQUAMETER, INC.",CORPORATION,OH,520 S 5TH ST,COLUMBUS,17108-1166,PA,% MCNEE WALLACE & NURICK 100 PINE ST,HARRISBURG,17108-1166,2589658,TERRENCE W LYDEN,PRESIDENT,% MCNEE WALLACE & NURICK 100 PINE ST HARRISBURG PA 17108-1166 DAUPHIN,520 S 5TH ST COLUMBUS OH 43206
"ORLIND CONSTRUCTION, INC.",CORPORATION,DE,106 TRIMNELL ROAD,FRANKLINVILLE,,PA 19144-0 PHILADELPHIA,424 W PRICE ST,PHILADELPHIA,,2589659,LINDA M ORR,TREASURER,424 W PRICE ST PHILADELPHIA PA 19144-0 PHILADELPHIA,106 TRIMNELL ROAD FRANKLINVILLE NJ 08322
"DOLAN COMPUTER, INC.",CORPORATION,MN,13510 DAISY CT,ROSEMONT,,PA 16066-0 VENANGO,151 WOODBINE DR,CRANBERRY,,2589660,MARK DOLAN,PRESIDENT,151 WOODBINE DR CRANBERRY PA 16066-0 VENANGO,13510 DAISY CT ROSEMONT MN 55068
PARKINSON PARTNERS OF NORTHWESTERN PENNSYLVANIA,NONPROFIT,PA,3952 PINE AVE,ERIE,,,,,,2589661,PATRICIA WEIDNER,OTHER,%CORPORATE CREATIONS NETWORK INC. ERIE,3952 PINE AVE ERIE PA 16504-0
"NATIONAL HEAD INJURY FOUNDATION WASHINGTON PA CHAPTER, INC.",NONPROFIT,PA,,,,PA 15301-0 WASHINGTON,546 LONE PINE ROAD,WASHINGTON,,2589662,,,546 LONE PINE ROAD WASHINGTON PA 15301-0 WASHINGTON,
"BOILING SPRINGS MEMORIAL POST # 8851, VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.",NONPROFIT,PA,,,,PA 17007-0 CUMBERLAND,26A HAMILTON RD,BOILING SPRINGS,,2589663,,,26A HAMILTON RD BOILING SPRINGS PA 17007-0 CUMBERLAND,
YESTERYEAR AND TODAY,CORPORATION,PA,,,,PA,317 S VINE ST,CARMICHAELS,15320-0,2589665,JANIS E KLIMEK,OWNER,317 S VINE ST CARMICHAELS PA 15320-0 GREENE,
ELWOOD FRAMING COMPANY,CORPORATION,PA,,,,PA 19118-0 PHILADELPHIA,138 E HARTWELL LANE,PHILADELPHIA,,2589667,DOUGLAS BACHAR,OWNER,138 E HARTWELL LANE PHILADELPHIA PA 19118-0 PHILADELPHIA,
"POTENTIAL UNLIMITED, INC.",NONPROFIT,PA,,,,PA,601 BRIGHTON AVE,READING,,2589668,,,601 BRIGHTON AVE READING PA 19606-0 BERKS,
PRESTIGE CARPET CARE,CORPORATION,PA,,,,PA 15108-0 ALLEGHENY,233 PINE RD,MOON TOWNSHIP,,2589669,WILLIAM WAX,OWNER,233 PINE RD MOON TOWNSHIP PA 15108-0 ALLEGHENY,
SHORESH DAVID MESSIANIC CONGREAGATION,NONPROFIT,PA,,,,PA,14001 AUDREY JANE CT,NORTH HUNTINGDON,,2589670,,,14001 AUDREY JANE CT NORTH HUNTINGDON PA,
VALLEY MECHANICAL CONTRACTING CO.,CORPORATION,PA,,,,PA,3425 3RD AVE,KOPPEL,,2589672,JULIE ANN JOSEPH,OWNER,3425 3RD AVE KOPPEL PA 0 -0 BEAVER,
FUDMAR INDUSTRIES,CORPORATION,PA,,,,PA 19373-0 DELAWARE,111 MILL ROAD,THORNTON,,2589674,MARILYN J CAMBELL,OWNER,111 MILL ROAD THORNTON PA 19373-0 DELAWARE,
"UNITED YOUTH MINISTRIES, INC.",NONPROFIT,PA,,,,PA 19001-0 MONTGOMERY,1434 EDGEWOOD AVE,ROSLYN,,2589675,,,1434 EDGEWOOD AVE ROSLYN PA 19001-0 MONTGOMERY,
"CBS DONUTS, INC D/B/A DUNKIN' DONUTS",CORPORATION,PA,,,,PA,1905 N 5TH STREET,READING,,2589676,CBS DONUTS INC,OWNER,1905 N 5TH STREET READING PA 19605-0 BERKS,
BERKS COUNTY BAR FOUNDATION,NONPROFIT,PA,,,,PA,544-546 COURT ST,READING,,2589677,,,544-546 COURT ST READING PA 19601-0 BERKS,
AROUND TOWN COLLECTABLES,CORPORATION,PA,,,,,,,,2589679,R KAY COWAN,OWNER,505-A FIRST FEDERAL PLAZA NEW CASTLE PA 16101-0 LAWRENCE,
MAIN STREET MARKETING,CORPORATION,PA,,,,PA 15228-0 ALLEGHENY,260 JEFFERSON DRIVE,PITTSBURGH,,2589680,JOHN TRISCHLER,OWNER,260 JEFFERSON DRIVE PITTSBURGH PA 15228-0 ALLEGHENY,
SHARON'S FOLKS STUDIO,CORPORATION,PA,,,,,,,,2589681,SHARON E TUCKER,OWNER,45 E CITY LINE AVE STE 524 BALA CYNWYD PA 19004-0 MONTGOMERY,
ALL OCCASSIONS GIFT BASKETS,CORPORATION,PA,,,,PA,212 GYPSIE LANE,WEST CHESTER,19380-1287,2589682,ROSE MARIE CANIGLIA,OWNER,212 GYPSIE LANE WEST CHESTER PA 19380-1287 CHESTER,
TANG YEAN,CORPORATION,PA,,,,PA 19107-0 PHILADELPHIA,220 N 10TH ST,PHILADELPHIA,,2589684,NUOI TU,OWNER,220 N 10TH ST PHILADELPHIA PA 19107-0 PHILADELPHIA,
CAMP CANINE,CORPORATION,PA,,,,PA 17403-0 YORK,2071 SOUTH QUEEN ST,YORK,,2589685,KENNETH C ROW,OWNER,2071 SOUTH QUEEN ST YORK PA 17403-0 YORK,
EVERGREEN LANDSCAPING & DESIGN,CORPORATION,PA,,,,PA,28 POPLAR BRIDGE ESTATES EAST,STROUDSBURG,18301-0,2589687,BARBARA CIANCI,OWNER,28 POPLAR BRIDGE ESTATES EAST STROUDSBURG PA 18301-0 MONROE,
COMPLETE BOOKKEEPING & PAYROLL SERVICE,CORPORATION,PA,,,,PA 17103-0 DAUPHIN,2314 HOFFER STREET,HARRISBURG,,2589688,JAMES L MACDONALD,OWNER,2314 HOFFER STREET HARRISBURG PA 17103-0 DAUPHIN,
DISCOUNT COMPUTER WAREHOUSE,CORPORATION,PA,,,,PA,1332 TOWNSHIP LINE RD,CHALFONT,18914-1056,2589690,PHONE SALES USA INC,OWNER,1332 TOWNSHIP LINE RD CHALFONT PA 18914-1056 BUCKS,
ANIMAL EMERGENCY AND CRITICAL CARE SERVICE,CORPORATION,PA,,,,PA,1900 W OLD LINCOLN HWY,LANGHORNE,,2589691,ROBERT D COHEN,OWNER,1900 W OLD LINCOLN HWY LANGHORNE PA 19047-0 BUCKS,
H & T AUTO RESTORATION,CORPORATION,PA,,,,PA,924 BROWN AVE,ERIE,,2589692,HANK HOKAJ,OWNER,924 BROWN AVE ERIE PA 16502-0 ERIE,
C.S.F. ASSOC.,CORPORATION,PA,,,,PA 19152-0 PHILADELPHIA,8040 ROOSEVELT BLVD SUITE 119,PHILADELPHIA,,2589693,GWENDOLYN FRIEND,OWNER,8040 ROOSEVELT BLVD SUITE 119 PHILADELPHIA PA 19152-0 PHILADELPHIA,
LAUBACH'S LANDSCAPE,CORPORATION,PA,,,,PA,1001 THATCHER RD,HAYCOCK,,2589694,WILLIAM PICKEL,OWNER,1001 THATCHER RD HAYCOCK PA 18951-0 BUCKS,
D & B'S COUNTRY KITCHEN,CORPORATION,PA,,,,PA 18603-0 COLUMBIA,119 W FRONT ST,BERWICK,,2589695,DOLORES M ISAAC,OWNER,119 W FRONT ST BERWICK PA 18603-0 COLUMBIA,
THOMAS TYPING SERVICE,CORPORATION,PA,,,,PA,199 JACOBS STREET,EAST BERLIN,,2589696,REBECCA A THOMAS,OWNER,199 JACOBS STREET EAST BERLIN PA 17316-0 ADAMS,
TOM & CHARLIE DELI,CORPORATION,PA,,,,PA 19124-0 PHILADELPHIA,899 BRILL ST,PHILADELPHIA,,2589697,PRAVIN C PATEL,OWNER,899 BRILL ST PHILADELPHIA PA 19124-0 PHILADELPHIA,
BRETLEE MUSIC,CORPORATION,PA,,,,PA,412 N ORANGE STREET,SELINSGROVE,17870-0,2589699,BRET ALEXANDER,OWNER,412 N ORANGE STREET SELINSGROVE PA 17870-0 SNYDER,
ALL-TRADES RESIDENTAL CONSTRUCTION,CORPORATION,PA,,,,PA,1021 DOYLESTOWN PIKE,QUAKERTOWN,,2589700,JOHN E STANTON,OWNER,1021 DOYLESTOWN PIKE QUAKERTOWN PA 18951-0 BUCKS,
THE MILKY WAY,CORPORATION,PA,,,,PA,409 ROUTE 88,CARMICHAELS,15320-0,2589701,JOHN R KLIMEK,OWNER,409 ROUTE 88 CARMICHAELS PA 15320-0 GREENE,
TOUCHES' LANDSCAPING,CORPORATION,PA,,,,PA 17013-0 CUMBERLAND,201 BEETEM HOLLOW ROAD,NEWVILLE,,2589702,ROBERT L EWING,OWNER,201 BEETEM HOLLOW ROAD NEWVILLE PA 17013-0 CUMBERLAND,
HOME SOURCE,CORPORATION,PA,,,,PA 19380-0 CHESTER,109 W GAY ST,WEST CHESTER,,2589703,LOIS LAMPMAN,OWNER,109 W GAY ST WEST CHESTER PA 19380-0 CHESTER,
B & R AUTOMOTIVE,CORPORATION,PA,,,,,,,,2589704,ROSS E MCCARTNEY,OWNER,STAR ROUTE 903 JIM THORPE PA 18229-0 CARBON,
CROWN CAPITAL GROUP,CORPORATION,PA,,,,PA 19341-0 CHESTER,408 RENNARD DR,EXTON,,2589705,MARIANNE PANCERELLA,OWNER,408 RENNARD DR EXTON PA 19341-0 CHESTER,
WILLIAMS GRAPHICS & TOMMIES TEES,CORPORATION,PA,,,,PA 17701-0 LYCOMING,1015 WEST MOUNTAIN AVE SOUTH,WILLIAMSPORT,,2589706,THOMAS N WILLIAMS,OWNER,1015 WEST MOUNTAIN AVE SOUTH WILLIAMSPORT PA 17701-0 LYCOMING,
G & P'S LATE BLOOMERS,CORPORATION,PA,,,,PA 18936-0 MONTGOMERY,ROUTE 63,MONTGOMERYVILLE,,2589707,GERRI CLARK,OWNER,ROUTE 63 MONTGOMERYVILLE PA 18936-0 MONTGOMERY,
SUN - RISE AMUSMENTS,CORPORATION,PA,,,,PA 19454-0 MONTGOMERY,518 WASHINGTON AVE,NORTH WALES,,2589708,PAMELA HILL-YOUNG,OWNER,518 WASHINGTON AVE NORTH WALES PA 19454-0 MONTGOMERY,
ULTIMATE RESULTS,CORPORATION,PA,,,,PA 19426-0 MONTGOMERY,5 DORCHESTER RD,COLLEGEVILLE,,2589709,LYNN AVELLINO,OWNER,5 DORCHESTER RD COLLEGEVILLE PA 19426-0 MONTGOMERY,
JOB BOOM U.S.A.,CORPORATION,PA,,,,PA 19105-0 PHILADELPHIA,2247 W OXFORD ST.,PHILADELPHIA,,2589711,CHARLES A EDWARDS,OWNER,2247 W OXFORD ST. PHILADELPHIA PA 19105-0 PHILADELPHIA,
PROFESSIONAL PROCESSING SERVICE,CORPORATION,PA,,,,PA 15037-0 ALLEGHENY,416 7TH AVE,ELIZABETH,,2589712,CONSTANCE RAMSEY,OWNER,416 7TH AVE ELIZABETH PA 15037-0 ALLEGHENY,
A FORDABLE SELF-STORAGE,CORPORATION,PA,,,,PA 19135-0 PHILADELPHIA,6107 NEW STATE RD BLDG 1,PHILADELPHIA,,2589713,SUPERIOR MOVING & STORAGE INC,OWNER,6107 NEW STATE RD BLDG 1 PHILADELPHIA PA 19135-0 PHILADELPHIA,
ACCUTECH PHARMACY,CORPORATION,PA,,,,PA 15213-0 ALLEGHENY,425 NORTH CRAID STREET SUITE 504,PITTSBURGH,,2589714,PINNACLE ASSOCIATES INC,OWNER,425 NORTH CRAID STREET SUITE 504 PITTSBURGH PA 15213-0 ALLEGHENY,
IT'S A SECRET,CORPORATION,PA,,,,PA 15021-0 WASHINGTON,285 OSTOP RD,BURGETTSTOWN,,2589715,RICHARD L WALDEN,OWNER,285 OSTOP RD BURGETTSTOWN PA 15021-0 WASHINGTON,
HOT NAIL SALON,CORPORATION,PA,,,,PA 19320-0 CHESTER,301 E LINCOLN HWY,COATESVILLE,,2589716,DUNG NGUYEN,OWNER,301 E LINCOLN HWY COATESVILLE PA 19320-0 CHESTER,
"INTERSTATE WHOLESALERS, INC.",CORPORATION,PA,,,,PA,800 TRUMBULL DR,PITTSBURGH,15205-4365,2589717,VAN DYK BUSINESS SYSTEMS INC,OWNER,800 TRUMBULL DR PITTSBURGH PA 15205-4365 ALLEGHENY,
MWW ENTERPRISES,CORPORATION,PA,,,,PA 15126-0 ALLEGHENY,203 TIMBERGLEN DRIVE,IMPERIAL,,2589718,MARK WEBER,OWNER,203 TIMBERGLEN DRIVE IMPERIAL PA 15126-0 ALLEGHENY,
INTERNET SERVICES CORPORATION,CORPORATION,PA,,,,PA 15212-0 ALLEGHENY,800 VINIAL ST,PITTSBURGH,,2589719,RESEARCH ACCESS INC,OWNER,800 VINIAL ST PITTSBURGH PA 15212-0 ALLEGHENY,
KATIE'S CREATIONS,CORPORATION,PA,,,,PA,RR 1 BOX 1072B,GOULDSBORO,,2589720,JKE MANAGEMENT INC,OWNER,RR 1 BOX 1072B GOULDSBORO PA 18424-0 WAYNE,
NATURAL DESIGNS HAIR AND SKIN CARE SALON,CORPORATION,PA,,,,PA 17601-0 LANCASTER,1270 BARCLAY DRIVE,LANCASTER,,2589721,DIANE L ROSS,OWNER,1270 BARCLAY DRIVE LANCASTER PA 17601-0 LANCASTER,
SWEET THINGS,CORPORATION,PA,,,,PA,873 VAN REED RD,READING,19605,2589722,LORI BERGER,OWNER,873 VAN REED RD READING PA 19605 BERKS,
PREMIUM PROPERTY PARTNERS,CORPORATION,PA,,,,PA 15241-0 ALLEGHENY,2157 CLAIRMONT DR,PITTSBURGH,,2589723,MICHAEL J HANLEY,OWNER,2157 CLAIRMONT DR PITTSBURGH PA 15241-0 ALLEGHENY,
THOMAS CUSTOM WOODWORKING,CORPORATION,PA,,,,PA 19036-0 DELAWARE,300 WEST ASHLAND AVE,GLENOLDEN,,2589724,RUSSELL THOMAS,OWNER,300 WEST ASHLAND AVE GLENOLDEN PA 19036-0 DELAWARE,
CARTOON CAFE,CORPORATION,PA,,,,PA 19149-0 PHILADELPHIA,2954 PASSMORE STREET,PHILADELPHIA,,2589725,RIVERCO INC,OWNER,2954 PASSMORE STREET PHILADELPHIA PA 19149-0 PHILADELPHIA,
WINGS BILLING AND COLLECTION COMPANY,CORPORATION,PA,,,,PA 19003-0 MONTGOMERY,224 GREENFIELD AVE,ARDMORE,,2589726,DAVID ANTHONY KELLY,OWNER,224 GREENFIELD AVE ARDMORE PA 19003-0 MONTGOMERY,
THE MAIN WAVE,CORPORATION,PA,,,,PA 17566-0 LANCASTER,7 SOUTH HESS ST,QUARRYVILLE,,2589727,SALLY A RHOADS,OWNER,7 SOUTH HESS ST QUARRYVILLE PA 17566-0 LANCASTER,
PHIL'S ICE CREAM,CORPORATION,PA,,,,PA 19119-0 PHILADELPHIA,7161 GERMANTOWN AVE,PHILADELPHIA,,2589728,HAE SOOK LEE,OWNER,7161 GERMANTOWN AVE PHILADELPHIA PA 19119-0 PHILADELPHIA,
STILL NATURE,CORPORATION,PA,,,,PA,55 COUNTRY LANE,DUNCANSVILLE,,2589729,JASON RICHARD SNOWBERGER,OWNER,55 COUNTRY LANE DUNCANSVILLE PA 16635-0 BLAIR,
CAFE DELITES,CORPORATION,PA,,,,PA 19428-0 MONTGOMERY,1100 E HECTOR ST,CONSHOHOCKEN,,2589730,DBD ENTERPRISES INC,OWNER,1100 E HECTOR ST CONSHOHOCKEN PA 19428-0 MONTGOMERY,
RICH'S OTHER PLACE,CORPORATION,PA,,,,PA 19477-0 MONTGOMERY,924 N BETHLEHEM PIKE SPRING,HOUSE,,2589731,RICH'S OTHER PLACE INC,OWNER,924 N BETHLEHEM PIKE SPRING HOUSE PA 19477-0 MONTGOMERY,
UNIQUES & ANTIQUES,CORPORATION,PA,,,,,,,,2589733,LISA CUSICK,OWNER,243 SCENERY DRIVE CLOCKTOWER BLDG ELIZABETH PA 15037-0 ALLEGHENY,
DONGA ILBO,CORPORATION,PA,,,,PA 19141-0 PHILADELPHIA,4907 N BROAD ST,PHILADELPHIA,,2589734,BO H LIM,OWNER,4907 N BROAD ST PHILADELPHIA PA 19141-0 PHILADELPHIA,
ACQUIRED CONNECTION ELECTRICAL CONTRACTING,CORPORATION,PA,,,,PA,9900 LINDLEY DR,MORRISVILLE,,2589735,THOMAS N BEZICK,OWNER,9900 LINDLEY DR MORRISVILLE PA 19067-0 BUCKS,
REAL STYLE,CORPORATION,PA,,,,PA 18045-0 NORTHAMPTON,105 PALMER PARK MALL 2455 PARK AVE,EASTON,,2589736,REAL LEATHER INC,OWNER,105 PALMER PARK MALL 2455 PARK AVE EASTON PA 18045-0 NORTHAMPTON,
THE END ZONE TAVERN,CORPORATION,PA,,,,PA 17087-602 LEBANON,12 E MAIN ST,RICHLAND,,2589737,"SAVICH ENTERPRISES, INC.",OWNER,12 E MAIN ST RICHLAND PA 17087-602 LEBANON,
AB HOME CRAFTERS,CORPORATION,PA,,,,PA 18055-0 NORTHAMPTON,1422 MAIN STREET,HELLERTOWN,,2589738,BRUCE BROWN,OWNER,1422 MAIN STREET HELLERTOWN PA 18055-0 NORTHAMPTON,
NICE GUY LAWN CARE,CORPORATION,PA,,,,PA 19023-0 DELAWARE,113 S 6TH ST,DARBY,,2589739,CHRISTOPHER GRIMSTE,OWNER,113 S 6TH ST DARBY PA 19023-0 DELAWARE,
NOT JUST TOAST,CORPORATION,PA,,,,PA 15071-0 ALLEGHENY,7231 OLD STEUBENVILLE PIKE,OAKDALE,,2589740,PAMELA J SCOTT,OWNER,7231 OLD STEUBENVILLE PIKE OAKDALE PA 15071-0 ALLEGHENY,
"FOR CHILDREN, THE PLACE FOR LOVE AND LEARNING",CORPORATION,PA,,,,PA 15022-0 WASHINGTON,302 2ND ST,CHARLEROI,,2589741,SHELLEY L DEWITT,OWNER,302 2ND ST CHARLEROI PA 15022-0 WASHINGTON,
BUTLER IN-DOOR RECORD STORAGE CENTER,CORPORATION,PA,,,,PA,118-122 SOUTH MAIN ST,REAR BUTLER,16001-0,2589742,CHARLES T SHAFFER,OWNER,118-122 SOUTH MAIN ST REAR BUTLER PA 16001-0 BUTLER,
LANGUAGES FOR LITTLE ONES,CORPORATION,PA,,,,PA 19119-0 PHILADELPHIA,6701 ANDERSON ST,PHILADELPHIA,,2589743,PAMELA A WRIGHT,OWNER,6701 ANDERSON ST PHILADELPHIA PA 19119-0 PHILADELPHIA,
FAMILY MEDICINE CENTER OF HIGHSPIRE,CORPORATION,PA,,,,PA 17034-0 DAUPHIN,225 BROAD STREET,HIGHSPIRE,,2589744,HARRISBURG SYSTEM SERVICES,OWNER,225 BROAD STREET HIGHSPIRE PA 17034-0 DAUPHIN,
PARADIGM MARKETING GROUP,CORPORATION,PA,,,,PA 19446-0 MONTGOMERY,103 ESSEX COURT,LANSDALE,,2589745,RENDELL BRADLEY,OWNER,103 ESSEX COURT LANSDALE PA 19446-0 MONTGOMERY,
DIGITAL REPROGRAPHICS,CORPORATION,PA,,,,PA 19446-0 MONTGOMERY,103 ESSEX COURT,LANSDALE,,2589746,RENDELL BRADLEY,OWNER,103 ESSEX COURT LANSDALE PA 19446-0 MONTGOMERY,
SHILOH DEVELOPMENT COMPANY,CORPORATION,PA,,,,PA 15055-0 WASHINGTON,204 COMMERCE BLVD,LAWRENCE,,2589749,ROBERT JANUSEY,OWNER,204 COMMERCE BLVD LAWRENCE PA 15055-0 WASHINGTON,
THE BODY RELAXATION CENTER,CORPORATION,PA,,,,PA 19501-0 LANCASTER,11 S BROAD ST,ADAMSTOWN,,2589750,SAM REIMERT,OWNER,11 S BROAD ST ADAMSTOWN PA 19501-0 LANCASTER,
"ROEBUCK'S BABY GRAND, INC.",CORPORATION,PA,RONALD ROEBUCK7723 VALLEYVIEW AVE,HARRISBURG,,PA 17102-0 DAUPHIN,1535/1537 N 6TH STREET,HARRISBURG,,2589751,RONALD E ROEBUCK,PRESIDENT,1535/1537 N 6TH STREET HARRISBURG PA 17102-0 DAUPHIN,RONALD ROEBUCK7723 VALLEYVIEW AVE HARRISBURG PA 17112-3872
"SMALL'S CONCEPTS, INC.",CORPORATION,PA,TERRY COLLIER & ASSOC 100 ROSS ST STE 210,PITTSBURGH,,PA 15090-0 ALLEGHENY,2501 MATTERHORN DRIVE,WEXFORD,,2589752,DARLENE R SMALL,TREASURER,2501 MATTERHORN DRIVE WEXFORD PA 15090-0 ALLEGHENY,TERRY COLLIER & ASSOC 100 ROSS ST STE 210 PITTSBURGH PA 15200-02
"NEXUS FINANCIAL GROUP, INC.",CORPORATION,PA,2512 ACORN CT,WEXFORD,,,,,,2589753,CHARLES J SCHILLECI,TREASURER,400 MANOR OAK ONE PITTSBURGH PA 15220-0 ALLEGHENY,2512 ACORN CT WEXFORD PA 15090-02
"C.I. ACQUISITIONS, INC.",CORPORATION,PA,725 CONSHOHOCKEN,STATE BALA-CYNWYD,,,,,,2589754,MARK KRIPKE,TREASURER,725 CONSHOHOCKEN STATE ROAD BALA CYNWYD PA 19004-0 MONTGOMERY,725 CONSHOHOCKEN STATE BALA-CYNWYD PA 19004-46
CORPORATE CONTRACTING INC.,CORPORATION,PA,STE 2021687 WASHINGTON RD,PITTSBURGH,,PA 15239-0 ALLEGHENY,3160 LEECHBURG RD,PITTSBURGH,,2589755,MARY LOUISE SCIULLO,TREASURER,3160 LEECHBURG RD PITTSBURGH PA 15239-0 ALLEGHENY,STE 2021687 WASHINGTON RD PITTSBURGH PA 15228-1648
"COLLEGE MARKETING GROUP, INC.",CORPORATION,PA,C/O JAMES RAINEY 1219 FOXGLOVE LN,WEST CHESTER,,PA 19380-0 CHESTER,1219 FOXGLOVE LANE,WEST CHESTER,,2589756,JAMES RAINEY,PRESIDENT,1219 FOXGLOVE LANE WEST CHESTER PA 19380-0 CHESTER,C/O JAMES RAINEY 1219 FOXGLOVE LN WEST CHESTER PA 19380-15
"PARTY SUPPLY OUTLET, INC.",CORPORATION,PA,33 BRIARWOOD WAY,CLARKS SUMMIT,,,,,,2589757,BETH KAPLAN,TREASURER,524 SCRANTON LIFE BUILDING 538 SPRUCE STREET SCRANTON PA 18503-0 LACKAWANNA,33 BRIARWOOD WAY CLARKS SUMMIT PA 18411-35
"R.C.D. PROPERTIES, INCORPORATED",CORPORATION,PA,C/O CARYN DEPIANO 320 GARRISON WAY,CONSHOHOCKEN,,PA 19096-0 MONTGOMERY,1348 GARDEN ROAD,WYNNEWOOD,,2589758,RICHARD J DEPIANO JR,PRESIDENT,1348 GARDEN ROAD WYNNEWOOD PA 19096-0 MONTGOMERY,C/O CARYN DEPIANO 320 GARRISON WAY CONSHOHOCKEN PA 19428-46
