name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
"LONE OAK TECHNOLOGY, LLC",LLC,PA,,,,PA,264 EICHER ROAD,PITTSBURGH,15237,3699518,,,264 EICHER ROAD PITTSBURGH PA 15237 ALLEGHENY,
HENDERSON FERTILIZING,CORPORATION,PA,39 LOWNES LN,SPRINGFIELD,19064,PA,39 LOWNES LANE,SPRINGFIELD,19064,3699519,HENDERSON SERVICES INC,OWNER,39 LOWNES LANE SPRINGFIELD PA 19064 DELAWARE,39 LOWNES LN SPRINGFIELD PA 19064
CLIENT MANAGEMENT SERVICES COMPANY,CORPORATION,PA,707 SOUTH 19TH STREET . APT B,PHILADELPHIA,19146,PA,707 SOUTH 19TH STREET APT B,PHILADELPHIA,19146,3699520,SHAKIRAT LASISI,OWNER,707 SOUTH 19TH STREET APT B PHILADELPHIA PA 19146 PHILADELPHIA,707 SOUTH 19TH STREET . APT B PHILADELPHIA PA 19146
"K9 POOP PATROL, LLC",LLC,PA,,,,PA,109 ARROWWOOD CT,LANCASTER,17603,3699521,,,109 ARROWWOOD CT LANCASTER PA 17603 LANCASTER,
MANDARA PRIME LTD.,LLC,PA,,,,,,,,3699522,,,%CORPORATION SERVICE COMPANY DAUPHIN,
PEPPERJAM MANAGEMENT,CORPORATION,PA,935 FIRST AVENUE,KING OF PRUSSIA,19406,PA,935 FIRST AVENUE,KING OF PRUSSIA,19406,3699523,GSI MEDIA INC,OWNER,935 FIRST AVENUE KING OF PRUSSIA PA 19406 MONTGOMERY,935 FIRST AVENUE KING OF PRUSSIA PA 19406
FBB REALTY MANAGEMENT LLC,LLC,PA,,,,PA,794 PENLLYN,BLUE BELL,19422,3699524,,,794 PENLLYN BLUE BELL PIKE BLUE BELL PA 19422 MONTGOMERY,
CASTE CONSULTING,CORPORATION,PA,300 WEYMAN PLAZA - SUITE 210,PITTSBURGH,15236,PA,300 WEYMAN ROAD SUITE 210,PITTSBURGH,15236,3699525,"FEAR ITSELF, LLC",OWNER,300 WEYMAN ROAD SUITE 210 PITTSBURGH PA 15236 ALLEGHENY,300 WEYMAN PLAZA - SUITE 210 PITTSBURGH PA 15236
"SUZYQ'S MOBILE PET GROOMING SALON, LLC",LLC,PA,,,,PA,140 MAUGERS MILL RD,POTTSTOWN,19464,3699526,,,140 MAUGERS MILL RD POTTSTOWN PA 19464 MONTGOMERY,
GETTEMY HEATING AND AIR CONDITIONING,CORPORATION,PA,,,,PA,114 UTOPIA STREET,DERRY,15627,3699527,JOSHUA D GETTEMY,OWNER,114 UTOPIA STREET DERRY PA 15627 WESTMORELAND,
DENTS ARE RUSS LLC,LLC,PA,,,,PA,668 CROSSHILL RD,ROYERSFORD,19468,3699528,,,668 CROSSHILL RD ROYERSFORD PA 19468 MONTGOMERY,
TAX TECHNOLOGY CONSULTING LLC,LLC,PA,,,,PA,668 CROSSHILL RD,ROYERSFORD,19468,3699529,,,668 CROSSHILL RD ROYERSFORD PA 19468 MONTGOMERY,
"JANIMAY ENTERPRISES, LLC",LLC,PA,,,,PA,1801 BYRNWICK DRIVE,PITTSBURGH,15243,3699530,,,1801 BYRNWICK DRIVE PITTSBURGH PA 15243 ALLEGHENY,
"CAR VILLAGE ON LINE SERVICES, LLC",LLC,PA,,,,PA,323 S. NEW ST,BETHLEHEM,18015,3699531,,,323 S. NEW ST BETHLEHEM PA 18015 NORTHAMPTON,
"IFCO SYSTEMS, N.A.",CORPORATION,PA,% CT CORPORATION,SYSTEM,33634,FL,4343 ANCHOR PLAZA PARKWAY SUITE 230,TAMPA,33634,3699532,"IFCO SYSTEMS US, LLC",OWNER,4343 ANCHOR PLAZA PARKWAY SUITE 230 TAMPA FL 33634,% CT CORPORATION SYSTEM PA
"GIRLFRIEND GEAR, LLC",LLC,PA,,,,PA,4669 CONCORD CIRCLE,EASTON,18045,3699533,,,4669 CONCORD CIRCLE EASTON PA 18045 NORTHAMPTON,
"MBC GENERAL PARTNER, LLC",LLC,PA,,,,PA,2929 ARCH ST SUITE 675,PHILADELPHIA,19104,3699534,,,2929 ARCH ST SUITE 675 PHILADELPHIA PA 19104 PHILADELPHIA,
MAZYISH,CORPORATION,PA,1314 NORTH 57TH STREET,PHILADELPHIA,19131,PA,1314 NORTH 57TH STREET,PHILADELPHIA,19131,3699535,FELICIA WASHINGTON,OWNER,1314 NORTH 57TH STREET PHILADELPHIA PA 19131 PHILADELPHIA,1314 NORTH 57TH STREET PHILADELPHIA PA 19131
"DUAL COUNTY HEATING & AIR CONDITIONING, LLC",LLC,PA,,,,PA,130 SHERWOOD AVENUE,SAINT THOMAS,17252,3699536,,,130 SHERWOOD AVENUE SAINT THOMAS PA 17252 FRANKLIN,
MAX & CANDY LLC,LLC,PA,,,,PA,509 VINE ST APT 5C,PHILADELPHIA,19106,3699537,,,509 VINE ST APT 5C PHILADELPHIA PA 19106 PHILADELPHIA,
SCHOOK CONSULTING SERVICES,CORPORATION,PA,44 CARRIER ROAD,TRANSFER,16154,PA,44 CARRIER ROAD,TRANSFER,16154,3699538,RICHARD P. SCHOOK,OWNER,44 CARRIER ROAD TRANSFER PA 16154 MERCER,44 CARRIER ROAD TRANSFER PA 16154
"TAYLOR'S GREENHOUSE, LLC",LLC,PA,,,,PA,265 FAIRGROUNDS ROAD,BIGLERVILLE,17307,3699539,,,265 FAIRGROUNDS ROAD BIGLERVILLE PA 17307 ADAMS,
"BWHG CONSULTANTS, LLC",LLC,PA,,,,PA,23 COLLEGE AVE,HAVERFORD,19041,3699540,,,23 COLLEGE AVE HAVERFORD PA 19041 DELAWARE,
"STONY CREEK MANAGEMENT, LLC",LLC,PA,,,,PA,158A HARRISTOWN RD,PARADISE,17562,3699541,,,158A HARRISTOWN RD PARADISE PA 17562 LANCASTER,
WELBILTUSA,CORPORATION,PA,,,,PA,3117 LEHIGH STREET . SUITE 221,ALLENTOWN,18103,3699542,JOSEPH C VALERIO,OWNER,3117 LEHIGH STREET . SUITE 221 ALLENTOWN PA 18103 LEHIGH,
"K & L SPORTS, LLC",LLC,PA,,,,PA,113 GOLFVIEW DR,GIBSONIA,15044,3699543,,,113 GOLFVIEW DR GIBSONIA PA 15044 BUTLER,
"CHIODI PROPERTIES, LLC",LLC,PA,,,,PA,16 WEST 5TH AVE.,CHESTER,19013,3699544,,,16 WEST 5TH AVE. CHESTER PA 19013 DELAWARE,
"RADWOOD PROPERTIES, LLC",LLC,PA,,,,PA,2 SCOTT STREET,BRODHEADSVILLE,18322,3699545,,,2 SCOTT STREET BRODHEADSVILLE PA 18322 MONROE,
"DALIA, L.L.C.",LLC,PA,,,,PA,2457-59 N. 54TH STREET,PHILADELPHIA,19103,3699546,,,2457-59 N. 54TH STREET PHILADELPHIA PA 19103 PHILADELPHIA,
"REK, LLC",LLC,PA,,,,,,,,3699547,,,%CORPORATION SERVICE COMPANY DAUPHIN,
SALEM AND NASR LLC,LLC,PA,,,,PA,5925 TILGHMAN ST,ALLENTOWN,18104,3699548,,,5925 TILGHMAN ST ALLENTOWN PA 18104 LEHIGH,
"RCI PROPERTIES, LLC",LLC,PA,,,,PA,205 SMITH RD,BOYERS,16020,3699549,,,205 SMITH RD BOYERS PA 16020 BUTLER,
"CFO BUSINESS CONSULTANT, LLC",LLC,PA,,,,PA,1631 BERKSHIRE LANE,HARRISBURG,17111,3699550,,,1631 BERKSHIRE LANE HARRISBURG PA 17111 DAUPHIN,
INTHEZONEPHOTOS,CORPORATION,PA,,,,PA,3741 AVALON ST,PHILADELPHIA,19114,3699551,JEFFREY SHORT,OWNER,3741 AVALON ST PHILADELPHIA PA 19114 PHILADELPHIA,
COAST 2 COAST VENTURES,CORPORATION,PA,,,,PA,325 D SOUTH READING ROAD,EPHRATA,17522,3699552,LESTER MARTIN,OWNER,325 D SOUTH READING ROAD EPHRATA PA 17522 LANCASTER,
"SPP OF ERIE, LLC",LLC,PA,,,,PA,1965 WADDLE RD,STATE COLLEGE,16801,3699553,,,1965 WADDLE RD STATE COLLEGE PA 16801 CENTRE,
"PETE'S PODS, LLC",LLC,PA,,,,PA,2704 VETERANS HIGHWAY,BRISTOL,19007,3699554,,,2704 VETERANS HIGHWAY BRISTOL PA 19007 BUCKS,
"KNOCK OUT CONSTRUCTION, LLC",LLC,PA,,,,PA,420 MAIN ST,JOHNSTOWN,15901,3699555,,,420 MAIN ST JOHNSTOWN PA 15901 CAMBRIA,
AMABILE FAMILY EATERY,CORPORATION,PA,263 MAIN STREET,ROYERSFORD,19468,PA,263 MAIN STREET,ROYERSFORD,19468,3699556,AMABILE FAMILY EATERY CORP.,OWNER,263 MAIN STREET ROYERSFORD PA 19468 MONTGOMERY,263 MAIN STREET ROYERSFORD PA 19468
"POSITIVE AFFIRMATIONS, LLC",LLC,PA,,,,PA,785 CHERRY TREE RD APT. F10,ASTON,19014,3699557,,,785 CHERRY TREE RD APT. F10 ASTON PA 19014 DELAWARE,
BALL WORM COMPANY,LLC,PA,,,,PA,1602 FORDHAM CIRCLE,ALTOONA,16602,3699558,,,1602 FORDHAM CIRCLE ALTOONA PA 16602 BLAIR,
SFW PARTNERS LLC,LLC,PA,,,,PA,820 FIELDSTONE DR,CHESTER SPRINGS,19425,3699559,,,820 FIELDSTONE DR CHESTER SPRINGS PA 19425 CHESTER,
"C W G, INC.",CORPORATION,PA,2122 MEADOW RIDGE DR,LANCASTER,17601,PA,2122 MEADOW RIDGE DRIVE,LANCASTER,17601,3699560,CHRISTOPHER W GEITNER,PRESIDENT,2122 MEADOW RIDGE DRIVE LANCASTER PA 17601 LANCASTER,2122 MEADOW RIDGE DR LANCASTER PA 17601-5759
"INFINITY PROPERTY MANAGEMENT, LLC",LLC,PA,,,,PA,5728 MONOCACY DR,BETHLEHEM,18017,3699561,,,5728 MONOCACY DR BETHLEHEM PA 18017 NORTHAMPTON,
"THIRD ABSTRACT, LLC",LLC,PA,,,,PA,308 BENTWOOD DRIVE,WARRINGTON,18976,3699562,,,308 BENTWOOD DRIVE WARRINGTON PA 18976 BUCKS,
A H EXPRESS LLC,LLC,PA,,,,PA,1135 FOX HILL DR APT 301,MONROEVILLE,15146,3699563,,,1135 FOX HILL DR APT 301 MONROEVILLE PA 15146 ALLEGHENY,
"AUGUSTA PARTNERS, LLC",LLC,WV,,,,PA,ALLOWAY & BRESCHI 946 LICOLN WAY EAST,CHAMBERSBURG,17201,3699564,,,ALLOWAY & BRESCHI 946 LICOLN WAY EAST CHAMBERSBURG PA 17201 FRANKLIN,
PILECKI'S CONSTRUCTION,CORPORATION,PA,HC 1 . BOX 23240,WHITE HAVEN,18661,PA,HC 1 . BOX 23240,WHITE HAVEN,18661,3699565,"RANDELL E. PILECKI , SR.",OWNER,HC 1 . BOX 23240 WHITE HAVEN PA 18661 LUZERNE,HC 1 . BOX 23240 WHITE HAVEN PA 18661
BRANDYWINE RIVER NURSERY LLC,LLC,PA,,,,PA,350 BOOT RD,MALVERN,19344,3699566,,,350 BOOT RD MALVERN PA 19344 CHESTER,
"ARTA PROPERTIES, LLC",LLC,PA,,,,PA,104 PIMLICO WAY,NORTH WALES,19454,3699567,,,104 PIMLICO WAY NORTH WALES PA 19454 MONTGOMERY,
"HEARTH AND STOVE, LLC",LLC,PA,,,,PA,1719 SOUTH ST,PHILADELPHIA,19146,3699568,,,1719 SOUTH ST PHILADELPHIA PA 19146 PHILADELPHIA,
LC DISTRIBUTION LLC,LLC,PA,,,,PA,9 GREENWOOD RD,PITTSBURGH,15221,3699569,,,9 GREENWOOD RD PITTSBURGH PA 15221 ALLEGHENY,
"3533 SAW MILL, LLC",LLC,PA,,,,PA,1267 VALLEY RD,GLEN MILLS,19342,3699570,,,1267 VALLEY RD GLEN MILLS PA 19342 DELAWARE,
"BILL'S DANS, LLC",LLC,PA,,,,PA,145 N 8TH ST,READING,19601,3699571,,,145 N 8TH ST READING PA 19601 BERKS,
1ST CALL ELECTRICAL,CORPORATION,PA,,,,PA,257 LOCUST STREET,HANOVER,17331,3699572,DOUGLAS R FICUCELL,OWNER,257 LOCUST STREET HANOVER PA 17331 YORK,
STATEWIDE FURNITURE,CORPORATION,PA,,,,PA,504 BISSETTS LANE,BLOOMSBURG,17815,3699573,"MARTIN D CAIN , JR",OWNER,504 BISSETTS LANE BLOOMSBURG PA 17815 COLUMBIA,
PHILADELPHIA SQUARE APARTMENTS,CORPORATION,PA,1055 PHILADELPHIA ST SUITE 101,INDIANA,15701,PA,1001 PHILADELPHIA STREET,INDIANA,15701,3699574,"PHILADELPHIA SQUARE APARTMENTS, LLC",OWNER,1001 PHILADELPHIA STREET INDIANA PA 15701 INDIANA,1055 PHILADELPHIA ST SUITE 101 INDIANA PA 15701
"CONCORD GLASS, LLC",LLC,PA,,,,PA,816 BALTIMORE PIKE,CONCORDVILLE,19331,3699575,,,816 BALTIMORE PIKE CONCORDVILLE PA 19331 DELAWARE,
JERRY SPEICHER MEMORIAL GOLF TOURNAMENT,CORPORATION,PA,,,,PA,46 PEAR STREET,CARBONDALE,18407,3699576,JUDY WECKEL,OWNER,46 PEAR STREET CARBONDALE PA 18407 LACKAWANNA,
"CLUB-EIPOP ( ENTREPRENUERS IN PURSUIT OF POSSIBILITIES), LLC",LLC,PA,,,,,,,,3699577,,,%CORPORATION SERVICE COMPANY DAUPHIN,
1-800-GOT,CORPORATION,PA,,,,PA,1319 CENTENNIAL RD,NARBERTH,19072,3699578,"BUXTON ENTERPRISES, LLC",OWNER,1319 CENTENNIAL RD NARBERTH PA 19072 MONTGOMERY,
"AGILE PROCESS CONSULTING, LLC",LLC,PA,,,,PA,8261 COACH COURT,ALLISON PARK,15101,3699579,,,8261 COACH COURT ALLISON PARK PA 15101 ALLEGHENY,
SEAFOOD SENSATIONS,CORPORATION,PA,,,,PA,915 HARSTON LANE,ERDENHEIM,19038,3699580,FALL CORP,OWNER,915 HARSTON LANE ERDENHEIM PA 19038 MONTGOMERY,
"GRAMERCY DEVELOPMENT GROUP, LLC",LLC,PA,,,,,,,,3699581,,,%CORPORATION SERVICE COMPANY DAUPHIN,
RUSTED STAR CANDLE CO.,CORPORATION,PA,,,,PA,474 MAIN STREET,SPARTANSBURG,16434,3699582,STEPHEN MARTIN,OWNER,474 MAIN STREET SPARTANSBURG PA 16434 CRAWFORD,
"2006 STRAW, LLC",LLC,PA,,,,PA,2021 ARCH ST,PHILADELPHIA,19103,3699583,,,2021 ARCH ST PHILADELPHIA PA 19103 PHILADELPHIA,
"KIDS 'N VUE, LLC",LLC,PA,,,,PA,21 TEAL DR,LANGHORNE,,3699584,,,21 TEAL DR LANGHORNE PA 19047-0 BUCKS,
"MILLPOND TECHNOLOGIES, LLC",LLC,PA,,,,PA,109 MILL POND PL,LANGHORNE,19047,3699585,,,109 MILL POND PL LANGHORNE PA 19047 BUCKS,
FREEDOM NATIONAL MORTGAGE SERVICES,CORPORATION,PA,921 BROOKLINE BLVD.,PITTSBURGH,15226,PA,921 BROOKLINE BLVD,PITTSBURGH,15226,3699586,"FREEDOM FINANCIAL SERVICES, INC.",OWNER,921 BROOKLINE BLVD PITTSBURGH PA 15226 ALLEGHENY,921 BROOKLINE BLVD. PITTSBURGH PA 15226
"CAMERON VOGT PAINTING, LLC",LLC,PA,,,,,,,,3699587,,,%CORPORATION SERVICE COMPANY DAUPHIN,
"KID TO KID OF STATE COLLEGE, LLC",LLC,PA,,,,PA,154 ROLLING RIDGE DR.,STATE COLLEGE,16801,3699588,,,154 ROLLING RIDGE DR. STATE COLLEGE PA 16801 CENTRE,
KHM INVESTMENTS LLC,LLC,PA,,,,,,,,3699589,,,%CORPORATION SERVICE COMPANY DAUPHIN,
"PHILADELPHIA POST-ACUTE PARTNERS, LLC",LLC,PA,,,,PA,850 S. 5TH ST,ALLENTOWN,18103,3699590,,,850 S. 5TH ST ALLENTOWN PA 18103 LEHIGH,
GARVER LANDSCAPE LLC,LLC,PA,,,,PA,331 WOODCREST DRIVE,LANCASTER,17602,3699591,,,331 WOODCREST DRIVE LANCASTER PA 17602 LANCASTER,
"MADARA, LLC",LLC,PA,,,,PA,200 DUNMORE ST,THROOP,18512,3699592,,,200 DUNMORE ST THROOP PA 18512,
"FALVO & CO., LLC",LLC,PA,,,,PA,303 WOODLAND AVE,FARRELL,16121,3699593,,,303 WOODLAND AVE FARRELL PA 16121 MERCER,
FIREWORKS OUTLET SUPERSTORE,CORPORATION,PA,,,,PA,45 GLENBROOK DIVIDE,STROUDSBURG,18360,3699594,"ODD-LOT, INC",OWNER,45 GLENBROOK DIVIDE STROUDSBURG PA 18360 MONROE,
"NEHEMIAH REAL ESTATE RESTORATION, LLC",LLC,PA,,,,PA,525 LENOVER RD,PARKSBURG,19365,3699595,,,525 LENOVER RD PARKSBURG PA 19365,
C SQUARED COMPANIES LLC,LLC,PA,,,,PA,WESTMORELAND MALL ROUTE 30 EAST,GREENSBURG,15601,3699596,,,WESTMORELAND MALL ROUTE 30 EAST GREENSBURG PA 15601 WESTMORELAND,
"JOHN & JOSEE HOMZA, LLC",LLC,PA,,,,PA,5721 LINGLESTOWN ROAD,HARRISBURG,17112,3699597,,,5721 LINGLESTOWN ROAD HARRISBURG PA 17112 DAUPHIN,
RIOSOURCE RENTALS LLC,LLC,PA,,,,PA,2222-34 NORTH FRONT STREET,PHILADELPHIA,19133,3699598,,,2222-34 NORTH FRONT STREET PHILADELPHIA PA 19133 PHILADELPHIA,
LNI MANAGEMENT,CORPORATION,PA,,,,PA,123 LEVERINGTON AVE SUITE 300,PHILADELPHIA,19127,3699599,"LNI, LLC",OWNER,123 LEVERINGTON AVE SUITE 300 PHILADELPHIA PA 19127 PHILADELPHIA,"123 LEVERINGTON AVE THE MILL, SUITE 300 PHILADELPHIA PA 19127"
AFZ DEVELOPMENT LLC,LLC,PA,,,,,,,,3699600,,,%BUSINESS FILINGS INCORPORATED DAUPHIN,
"MEGILL ENTERPRISES, LLC",LLC,PA,,,,PA,310 W. 5TH AVE,WARREN,16365,3699601,,,310 W. 5TH AVE WARREN PA 16365 WARREN,
"REYNOLDS POLICE K9 IMPORTS, LIMITED LIABILITY COMPANY",LLC,PA,,,,PA,996 BROWNSVILLE ROAD,FEASTERVILLE,19053,3699602,,,996 BROWNSVILLE ROAD FEASTERVILLE PA 19053 BUCKS,
TANGUEROS DE LEY,CORPORATION,PA,202 SOUTH GRAHAM STREET,PITTSBURGH,15206,PA,202 SOUTH GRAHAM STREET,PITTSBURGH,15206,3699603,JULIETA UGARTEMENDIA,OWNER,202 SOUTH GRAHAM STREET PITTSBURGH PA 15206 ALLEGHENY,202 SOUTH GRAHAM STREET PITTSBURGH PA 15206
HAUTE HEAD,CORPORATION,PA,,,,PA,969 E ORANGE ST #14,LANCASTER,17602,3699604,NATHAN NEAL FOX,OWNER,969 E ORANGE ST #14 LANCASTER PA 17602 LANCASTER,
"INTHEZONEPHOTOS, LLC",LLC,PA,,,,PA,3741 AVALON STREET,PHILADELPHIA,19114,3699605,,,3741 AVALON STREET PHILADELPHIA PA 19114 PHILADELPHIA,
