name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
SERVICE GARAGE,CORPORATION,PA,,,,,,,,2466360,E E BURTON,OWNER,UNKNOWN CALIFORNIA PA 0 -0 WASHINGTON,
SCHENKEL BINDERY CO,CORPORATION,PA,,,,,,,,2466361,JOHN L MCCAUGHEY,OWNER,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SHAY'S ELECTRICAL SERVICE,CORPORATION,PA,,,,PA,910 AVE P,MATAMORAS,18336-0,2466362,ALLEN R SHAY,OWNER,910 AVE P MATAMORAS PA 18336-0,
SERVICE GARAGE,CORPORATION,PA,,,,,,,,2466363,FRANK S HINKLE,OWNER,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SHENANGO VALLEY PROVISION COMPANY,CORPORATION,PA,,,,,,,,2466364,LEONARD ROSENBERG,OWNER,UNKNOWN SHARON PA 0 -0 MERCER,
SCRANTON SPRING MANUFACTURING COMPANY,CORPORATION,PA,,,,,,,,2466365,,,UNKNOWN SCRANTON PA 0 -0 LACKAWANNA,
SEA ISLE SEAFOOD,CORPORATION,PA,,,,PA,413 N CENTRE STREET,POTTSVILLE,,2466366,IRENE YUKNAVAGE,OWNER,413 N CENTRE STREET POTTSVILLE PA 0 -0 SCHUYLKILL,
SHAY'S GRILL,CORPORATION,PA,,,,,,,,2466367,CHESTER A OWENS,OWNER,UNKNOWN LEBANON PA 0 -0 LEBANON,
SERVICE GARAGE,CORPORATION,PA,,,,,,,,2466368,SOPHIE TONSKY,OWNER,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SCRANTON STORAGE BATTERY COMPANY,CORPORATION,PA,,,,,,,,2466369,,,UNKNOWN SCRANTON PA 0 -0 LACKAWANNA,
SIXTH STREET VARIETY STORE,CORPORATION,PA,,,,,,,,2466370,,,UNKNOWN ALLENTOWN PA 0 -0 LEHIGH,
JAMES M SHAY & COMPANY,CORPORATION,PA,,,,,,,,2466371,,,UNKNOWN WILLIAMSPORT PA 0 -0 LYCOMING,
SOUTH HILLS ACCORDION STUDIOS,CORPORATION,PA,,,,,,,,2466372,MIKE SANDRETTO,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
"SHIRK, SAMUEL & SON",CORPORATION,PA,,,,,,,,2466373,,,UNKNOWN HANOVER PA 0 -0 YORK,
MARTIN SCHENKER & SON,CORPORATION,PA,,,,PA,3421 HOLLAND STREET,ERIE,,2466374,WALTER M SCHENKER,OWNER,3421 HOLLAND STREET ERIE PA 0 -0 ERIE,
SEA ISLE MUSIC CO.,CORPORATION,PA,,,,PA 19079-0 DELAWARE,31 HIGH STREET,SHARON HILL,,2466375,VIOLA GLASSMAN,OWNER,31 HIGH STREET SHARON HILL PA 19079-0 DELAWARE,
ROBERT SHOEMAKER & CO.,CORPORATION,PA,,,,,,,,2466376,,,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SLOCUM HARDWARE COMPANY,CORPORATION,PA,,,,,,,,2466377,,,UNKNOWN ELLWOOD CITY PA 0 -0 BEAVER,
SHIRLEY COMPANY,CORPORATION,PA,,,,,,,,2466378,,,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
J W SMITH COMPANY,CORPORATION,PA,,,,,,,,2466379,,,UNKNOWN OLD FORGE PA 0 -0 LACKAWANNA,
SCHENKS MARKET,CORPORATION,PA,,,,,,,,2466380,JOHN G KUTZ,OWNER,UNKNOWN EASTON PA 0 -0 NORTHAMPTON,
SOUTH HILLS ANIMAL HOSPITAL,CORPORATION,PA,,,,PA,1887 SAW MILL RUN BLVD,PITTSBURGH,,2466381,,,1887 SAW MILL RUN BLVD PITTSBURGH PA 0 -0 ALLEGHENY,
SHAY'S RIVERVIEW GROCERY,CORPORATION,PA,,,,,,,,2466382,FRANCIS A FONT,OWNER,UNKNOWN WEST WARREN PA 0 -0 BRADFORD,
SERVICE CENTER,CORPORATION,PA,,,,,,,,2466383,C T ROBERTS,OWNER,UNKNOWN NEW CASTLE PA 0 -0 LAWRENCE,
M. SILVERMAN & SON,CORPORATION,PA,,,,,,,,2466384,MICHAEL SILVERMAN,OWNER,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SLONES & SEINER,CORPORATION,PA,,,,,,,,2466385,,,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SEA-JAY GIFTS,CORPORATION,PA,,,,PA,95 HEIGHTS LANE 44,FEASTERVILLE,,2466386,CLIFFORD J VIRNELSON,OWNER,95 HEIGHTS LANE 44 FEASTERVILLE PA 19047-0 BUCKS,
JACK W. SMITH & COMPANY,CORPORATION,PA,,,,PA,345 MT LEBANON BOULEVARD,PITTSBURGH,,2466387,JACK W SMITH,OWNER,345 MT LEBANON BOULEVARD PITTSBURGH PA 0 -0 ALLEGHENY,
SHAYNAH KINNER CENTER,CORPORATION,PA,,,,PA,8 S MAPLE ST,KUTZTOWN,,2466388,ROSARIA L MOYER,OWNER,8 S MAPLE ST KUTZTOWN PA 19530-0 BERKS,
SOUTH HILLS APPLIANCE CENTER,CORPORATION,PA,,,,,,,,2466389,JAMES F HOSMER,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
J I SMITH COAL COMPANY,CORPORATION,PA,,,,,,,,2466390,J I SMITH,OWNER,UNKNOWN ALTOONA PA 0 -0 BLAIR,
SHENANGO VALLEY ROOFING COMPANY,CORPORATION,PA,,,,,,,,2466391,V J MADDEN,OWNER,UNKNOWN SHARON PA 0 -0 MERCER,
SHAPIRO AUTO RADIATOR WORKS,CORPORATION,PA,,,,,,,,2466392,,,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SOUTH HILLS AQUATERIUM,CORPORATION,PA,,,,PA 15241-0 ALLEGHENY,1757 NORTH HIGHLAND AVE,PITTSBURGH,,2466393,,,1757 NORTH HIGHLAND AVE PITTSBURGH PA 15241-0 ALLEGHENY,
BUSINESS INSTITUTE OF PENNSYLVANIA,CORPORATION,PA,,,,PA,40 VINE AVE,SHARON,16146-0,2466394,SHENANGO VALLEY COMMERCIAL INSTITUTE INC,OWNER,40 VINE AVE SHARON PA 16146-0 MERCER,
J. M. SMITH CONSTRUCTION CO.,CORPORATION,PA,,,,PA,R D 3 VERNDALE DR,BUTLER,16001-0,2466395,JOHN M SMITH,OWNER,R D 3 VERNDALE DR BUTLER PA 16001-0 BUTLER,
SHANTZ MANUFACTURING CO,CORPORATION,PA,,,,,,,,2466396,,,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SOUTH HILLA ART GALLERY,CORPORATION,PA,,,,PA 15017-0 ALLEGHENY,617 WASHINGTON PIKE,BRIDGEVILLE,,2466397,DOUGLAS DUTY,OWNER,617 WASHINGTON PIKE BRIDGEVILLE PA 15017-0 ALLEGHENY,
SCHENLEY APARTMENTS TAILOR COMPANY,CORPORATION,PA,,,,PA,4779 LIBERTY AVE,PITTSBURGH,,2466398,SAM AURIA,OWNER,4779 LIBERTY AVE PITTSBURGH PA 0 -0 ALLEGHENY,
J. RAYMOND SMITH FURNITURE COMPANY,CORPORATION,PA,,,,PA,334 E KING ST,SHIPPENSBURG,,2466399,E ALAN MUMMERT,OWNER,334 E KING ST SHIPPENSBURG PA 0 -0 CUMBERLAND,
SHEETS AND HEBDEN,CORPORATION,PA,,,,,,,,2466400,HENRY SHEETS,OWNER,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SOUTH HILLS AUTO MART,CORPORATION,PA,,,,PA,2900 SAW MILL RUN BLVD,PITTSBURGH,,2466401,EDWARD C KREPS,OWNER,2900 SAW MILL RUN BLVD PITTSBURGH PA 0 -0 ALLEGHENY,
KORNER TAVERN,CORPORATION,PA,,,,,,,,2466402,LOUISE FERKO,OWNER,UNKNOWN SHARON PA 0 -0 MERCER,
SOUTH HILLS AUTO RADIATOR & AIR CONDITIONING,CORPORATION,PA,,,,PA 15226-0 ALLEGHENY,2029 W LIBERTY AVE,PITTSBURGH,,2466403,SOUTH HILLS RADIATOR & AIR COND,OWNER,2029 W LIBERTY AVE PITTSBURGH PA 15226-0 ALLEGHENY,
SHEETS AND HEBDEN,CORPORATION,PA,,,,,,,,2466404,HENRY SHEETS,OWNER,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SEA MIST POOLS,CORPORATION,PA,,,,PA,888 LINCOLN HIGHWAY WEST,IRWIN,,2466405,C THOMAS CUNNINGHAM,OWNER,888 LINCOLN HIGHWAY WEST IRWIN PA 0 -0 WESTMORELAND,
SERVICE GARAGE,CORPORATION,PA,,,,,,,,2466406,E J GRIESMYER,OWNER,UNKNOWN RENOVO PA 0 -0 CLINTON,
SOUTH HILLS AUTO TRIM,CORPORATION,PA,,,,PA,624 WARRINGTON AVE,PITTSBURGH,,2466407,JOHN LUTZ,OWNER,624 WARRINGTON AVE PITTSBURGH PA 0 -0 ALLEGHENY,
SHEAFER AND LOWREY,CORPORATION,PA,,,,,,,,2466408,PAUL SHEAFER,OWNER,UNKNOWN POTTSVILLE PA 0 -0 SCHUYLKILL,
SMITH & JAUS COMPANY,CORPORATION,PA,,,,,,,,2466409,,,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SERVICE GARAGE,CORPORATION,PA,,,,,,,,2466410,C E STILLWAGON,OWNER,UNKNOWN BRADFORD PA 0 -0 MCKEAN,
JASON SHAYNE LIQUIDATION COMPANY,CORPORATION,PA,,,,PA,,WHITEHALL,18052-0,2466411,UNITED PIANO AND ORGAN DISTRIBUTORS INC,OWNER,WHITEHALL MALL SUITE 708 WHITEHALL PA 18052-0 LEHIGH,
SHEAFER AND LOWREY,CORPORATION,PA,,,,,,,,2466412,A S POFFENBERGER,OWNER,UNKNOWN POTTSVILLE PA 0 -0 SCHUYLKILL,
SOUTH HILLS AUTOMATIC LAUNDRY,CORPORATION,PA,,,,,,,,2466413,WILLIAM F STOLZE JR,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SMITH & JAUS COMPANY,CORPORATION,PA,,,,,,,,2466414,,,UNKNOWN PHILADELPHIA PA 0 -0 PHILADELPHIA,
SEA N WEED,CORPORATION,PA,,,,PA,ROUTE 611 & ALMSHOUSE ROAD,DOYLESTOWN,,2466415,VIRGINIA A MACIONE,OWNER,ROUTE 611 & ALMSHOUSE ROAD DOYLESTOWN PA 18901-0 BUCKS,
SHAYNE PRODUCTS,CORPORATION,PA,,,,PA,2251 N 9TH ST,PHILADELPHIA,,2466416,GLOBE RUBBER PRODUCTS CORPORATION,OWNER,2251 N 9TH ST PHILADELPHIA PA 0 -0 PHILADELPHIA,
SOUTH HILLS BASEBALL LEAGUE,CORPORATION,PA,,,,,,,,2466417,JOSEPH R GOETZ,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SHEAFER AND LOWREY,CORPORATION,PA,,,,,,,,2466418,,,UNKNOWN POTTSVILLE PA 0 -0 SCHUYLKILL,
JEREMY SMITH MARKETING COMMUNICATIONS,CORPORATION,PA,,,,PA,1755 MEADOW RD,SOUTHAMPTON,,2466419,JEREMY SMITH,OWNER,1755 MEADOW RD SOUTHAMPTON PA 18966-0 BUCKS,
SEA STAR ENTERPRISES,CORPORATION,PA,,,,,,,,2466420,CYNTHIA M FITZ,OWNER,R D 2 PARKESBURG PA 19365-0 CHESTER,
SOUTH HILLS BEVERAGE COMPANY,CORPORATION,PA,,,,,,,,2466421,,,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SHOVLIN & CO,CORPORATION,PA,,,,,,,,2466422,JAS A SHOVLIN,OWNER,UNKNOWN WILKES-BARRE PA 0 -0 LUZERNE,
SOUTH HILLS BROADLOOM CENTER,CORPORATION,PA,,,,PA,150 BAUSMAN ST,PITTSBURGH,,2466423,PHILIP T ROMAH,OWNER,150 BAUSMAN ST PITTSBURGH PA 0 -0 ALLEGHENY,
SERVICE GARAGE,CORPORATION,PA,,,,,,,,2466424,P P ERMILES,OWNER,UNKNOWN MONONGAHELA PA 0 -0 WASHINGTON,
JIM SMITH REAL ESTATE,CORPORATION,PA,,,,PA 17201-0 FRANKLIN,247 LINCOLN WAY EAST,CHAMBERSBURG,,2466425,JAMES MERRILL SMITH,OWNER,247 LINCOLN WAY EAST CHAMBERSBURG PA 17201-0 FRANKLIN,
SHOVLIN & CO,CORPORATION,PA,,,,,,,,2466426,JAS A SHOVLIN,OWNER,UNKNOWN WILKES-BARRE PA 0 -0 LUZERNE,
SHENANGO VALLEY SEWING CENTER,CORPORATION,PA,,,,,,,,2466427,WILLIAM F DATT,OWNER,SHENANGO VALLEY MALL E STATE ST SHARON PA 16146-0 MERCER,
SOUTH HILLS BUY-LINE,CORPORATION,PA,,,,,,,,2466428,CATHERINE OBRINGER,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
JOE SMITH,CORPORATION,PA,,,,PA,39 COLUMBIA AVE,YORK,,2466429,JOHN JESSE HARTMAN,OWNER,39 COLUMBIA AVE YORK PA 0 -0 YORK,
SLOAN AND COMPANY,CORPORATION,PA,,,,,,,,2466430,JOHN J SLOAN,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SOUTH HILLS CAFE,CORPORATION,PA,,,,,,,,2466431,MOSES N ROMAH,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SAMS FRUIT MARKET,CORPORATION,PA,,,,,,,,2466432,SAMUEL GUIDARA,OWNER,UNKNOWN HYDE VILLA PA 0 -0 BERKS,
SKYHIGH ULTRALIGHTS,CORPORATION,PA,,,,,,,,2466433,PAUL ROKOWSKI,OWNER,251 S OLDS BLVD APT 170 FAIRLESS HILLS PA 19030-0 BUCKS,
SMITH & JOHNSON BEAUTY & FASHION SALON,CORPORATION,PA,,,,PA,5932 OGONTZ AVE,PHILADELPHIA,,2466434,MAMIE C JOHNSON,OWNER,5932 OGONTZ AVE PHILADELPHIA PA 0 -0 PHILADELPHIA,
SHENANGO VALLEY SHOE REPAIR,CORPORATION,PA,,,,,,,,2466435,JOSEPH GIGLIOTTI,OWNER,SHENANGO VALLEY MALL SHARON PA 16146-0 MERCER,
SOUTH HILLS CANDY COMPANY,CORPORATION,PA,,,,,,,,2466436,PAUL MANOLUKAS,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SLOAN AND COMPANY,CORPORATION,PA,,,,,,,,2466437,JOSEPH A SLOAN,OWNER,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SKYLANE FLIGHT SERVICE,CORPORATION,PA,,,,,,,,2466438,FREDERICK C KOENIG,OWNER,R F D COLLEGEVILLE PA 0 -0 MONTGOMERY,
SHE AND HE HAIR STUDIO,CORPORATION,PA,,,,,,,,2466439,ARISTOCRATIC LADY INC,OWNER,BENSALEM CENTER STREET RD & HULMEVILLE RD CORNWELLS HEIGHTS PA 0 -0 BUCKS,
SOUTH HILLS CANDY COMPANY,CORPORATION,PA,,,,,,,,2466440,,,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SLOAN AND COMPANY,CORPORATION,PA,,,,,,,,2466441,,,UNKNOWN PITTSBURGH PA 0 -0 ALLEGHENY,
SAV-MOR SUPER MARKET,CORPORATION,PA,,,,,,,,2466442,JOSEPH GOLDBERG,OWNER,UNKNOWN CHESTER PA 0 -0 DELAWARE,
SMITH-JONES REAL ESTATE,CORPORATION,PA,,,,,,,,2466443,,,UNKNOWN MOUNT LEBANON PA 0 -0 ALLEGHENY,
SOUTH HILLS CARPET CLEANING COMPANY,CORPORATION,PA,,,,PA,545 MCNEILLY ROAD,PITTSBURGH,,2466444,JOHN R SNOWDEN,OWNER,545 MCNEILLY ROAD PITTSBURGH PA 0 -0 ALLEGHENY,
SHENANGO VALLEY SPECIALTIES,CORPORATION,PA,,,,PA,503 MILLIKEN AVE,SHARPSVILLE,16150-0,2466445,GARY E PICCIRILLI ETC,OWNER,503 MILLIKEN AVE SHARPSVILLE PA 16150-0 MERCER,
SEDWICK APARTMENTS ASSOCIATES,CORPORATION,PA,,,,PA 19144-0 PHILADELPHIA,137 W MANHEIM ST,PHILADELPHIA,,2466446,DENNIS MCCARTHY ETC,OWNER,137 W MANHEIM ST PHILADELPHIA PA 19144-0 PHILADELPHIA,
JOSEPH E. SMITH PAINTING CO.,CORPORATION,PA,,,,PA 19144-0 PHILADELPHIA,246 W QUEEN LANE,PHILADELPHIA,,2466447,JOSEPH E SMITH CO INC,OWNER,246 W QUEEN LANE PHILADELPHIA PA 19144-0 PHILADELPHIA,
SMITH CANDY COMPANY,CORPORATION,PA,,,,,,,,2466448,EDWARD SMITH,OWNER,UNKNOWN UNIONTOWN PA 0 -0 FAYETTE,
SHAWNEE TV & APPLIANCE CO,CORPORATION,PA,,,,,,,,2466449,HENRY A TURCHANIK,OWNER,UNKNOWN PLYMOUTH PA 0 -0 LUZERNE,
SEDGWICK ENTERPRISES,CORPORATION,PA,,,,PA 19072-0 MONTGOMERY,205 S,NARBERTH,,2466451,JOSEPH MICHAEL SMITH ETAL,OWNER,205 S NARBERTH AVE NARBERTH PA 19072-0 MONTGOMERY,
SMITH CANDY COMPANY,CORPORATION,PA,,,,,,,,2466452,MRS R E FLI,OWNER,UNKNOWN NEWPORT PA 0 -0 PERRY,
SOUTH END ATLANTIC SERVICE STATION,CORPORATION,PA,,,,,,,,2466453,HARRY F FINDON,OWNER,UNKNOWN CHAMBERSBURG PA 0 -0 FRANKLIN,
SAULSBURY CANNING CO,CORPORATION,PA,,,,,,,,2466454,J KEENE SAULSBURY,OWNER,UNKNOWN SELL PA 0 -0 ADAMS,
THE SHENANGO HOTEL OF WHEATLAND PENNSYLVANIA,CORPORATION,PA,,,,,,,,2466455,,,UNKNOWN WHEATLAND PA 0 -0 MERCER,
SMITH & JAUS CO.,CORPORATION,PA,,,,,,,,2466456,LAWRENCE T WITTMAN,OWNER,3300 S GALLOWAY ST UNIT 90 PHILADELPHIA PA 0 -0 PHILADELPHIA,
SEDGWICK REALTY CO.,CORPORATION,PA,,,,PA 19150-0 PHILADELPHIA,8107 STENTON AVE,PHILADELPHIA,,2466457,ELOISE KNOWLES,OWNER,8107 STENTON AVE PHILADELPHIA PA 19150-0 PHILADELPHIA,
SOUTH END BODY SHOP,CORPORATION,PA,,,,,,,,2466458,WILLIAM SEIPLE,OWNER,UNKNOWN WEST CHESTER PA 0 -0 CHESTER,
SCOTT CONSTRUCTION CO.,CORPORATION,PA,,,,,,,,2466459,MURRAY KALLEN,OWNER,3205 DOUGLAS TURN CORNWELLS HEIGHTS PA 19020-0 BUCKS,
SEDLOCK BROTHERS CONSTRUCTION,CORPORATION,PA,,,,,,,,2466460,THOMAS SEDLOCK,OWNER,R D 2 LANES MILLS BROCKWAY PA 15824-0 JEFFERSON,
SOUTH HILLS CHARTIERS VALLEY CREDIT ASSOCIATION,CORPORATION,PA,,,,PA,403 RAILROAD STREET,BRIDGEVILLE,,2466461,JOHN T HALLIGAN,OWNER,403 RAILROAD STREET BRIDGEVILLE PA 0 -0 ALLEGHENY,
SIMONS CLOTHES SHOP,CORPORATION,PA,,,,,,,,2466462,,,UNKNOWN ELLWOOD CITY PA 0 -0 BEAVER,
SNOW SHOE COMPANY,CORPORATION,PA,,,,,,,,2466463,,,UNKNOWN HAVERFORD PA 0 -0 MONTGOMERY,
SOUTH END CEMENT BLOCK CO,CORPORATION,PA,,,,,,,,2466464,WILLIAM L SEIPLE,OWNER,UNKNOWN WEST CHESTER PA 0 -0 CHESTER,
