name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
HEMPFIELD COUNSELING ASSOCIATES,CORPORATION,PA,,,,PA 17538-0 LANCASTER,405 MAIN ST,LANDISVILLE,,2096407,HOWARD S ROSEN,OWNER,405 MAIN ST LANDISVILLE PA 17538-0 LANCASTER,
THE FINAL PAGE,CORPORATION,PA,,,,PA 15217-0 ALLEGHENY,4017 WINDSOR ST,PITTSBURGH,,2096408,GREGORY KNOOP,OWNER,4017 WINDSOR ST PITTSBURGH PA 15217-0 ALLEGHENY,
R. FASHIONS,CORPORATION,PA,,,,PA 18013-0 NORTHAMPTON,312 FRONT ST,ROSETO,,2096409,RAYMOND T PAGOTTO,OWNER,312 FRONT ST ROSETO PA 18013-0 NORTHAMPTON,
PENNSYLVANIA FIREFIGHTER,CORPORATION,PA,,,,PA 17042-0 LEBANON,718 POPLAR ST,LEBANON,,2096410,THOMSON NEWSPAPERS (MICHIGAN) INC,OWNER,718 POPLAR ST LEBANON PA 17042-0 LEBANON,
WILLIAM SIGNS,CORPORATION,PA,,,,PA,201 N 11TH ST,ALLENTOWN,18102-0,2096411,NORMAN K WILLIAMSON,OWNER,201 N 11TH ST ALLENTOWN PA 18102-0 LEHIGH,
SAVAGE LANDSCAPING,CORPORATION,PA,,,,PA,2040 W ROCK RD,PERKASIE,,2096412,DONALD JERRY SAVAGE,OWNER,2040 W ROCK RD PERKASIE PA 18944-0 BUCKS,
CREATIVE DESIGNS & EXPRESSIONS,CORPORATION,PA,,,,PA 15434-0 WASHINGTON,208 CLEVELAND ST,ELCO,,2096413,LINDA K EVON,OWNER,208 CLEVELAND ST ELCO PA 15434-0 WASHINGTON,
BETTIE'S ALL-U-NEED BOUTIQUE,CORPORATION,PA,,,,PA 19144-0 PHILADELPHIA,6381 GERMANTOWN AVE,PHILA,,2096414,HAZEL JARRETT,OWNER,6381 GERMANTOWN AVE PHILA PA 19144-0 PHILADELPHIA,
RICH INSURANCE SERVICES,CORPORATION,PA,,,,PA 15101-0 ALLEGHENY,124 G COVENTRY SQ RT 8,ALLISON PARK,,2096415,RICHARD C OSLOSKY,OWNER,124 G COVENTRY SQ RT 8 ALLISON PARK PA 15101-0 ALLEGHENY,
GRACE STUDENT SERVICES,CORPORATION,PA,,,,PA,209 HARTRANFT AVE,NORRISTOWN,19401-4327,2096416,DIANE W RAPP,OWNER,209 HARTRANFT AVE NORRISTOWN PA 19401-4327 MONTGOMERY,
"TRT COMMUNICATIONS, INC.",CORPORATION,PA,,,,PA,1331 PA AVE NW,WASHINGTON,20004-0,2096417,TRT/FTC COMMUNICATIONS INC,OWNER,1331 PA AVE NW WASHINGTON PA 20004-0,
SHADOW BOX PHOTOGRAPHIC,CORPORATION,PA,,,,PA 15116-0 ALLEGHENY,202 MEADOW RD,GLENSHAW,,2096418,SHADOW BOX LTD,OWNER,202 MEADOW RD GLENSHAW PA 15116-0 ALLEGHENY,
RODEC,CORPORATION,PA,,,,PA 15106-0 ALLEGHENY,514 R FOREST AVE,CARNEGIE,,2096419,RICHARD HOMMEL,OWNER,514 R FOREST AVE CARNEGIE PA 15106-0 ALLEGHENY,
POMPEI-SCIOLLA AGENCY,CORPORATION,PA,,,,,,,,2096420,JOHN J SCIOLLA,OWNER,1018 W 9TH AVE STE 206 KING OF PRUSSIA PA 19406-0 MONTGOMERY,
JB RESUME CONSULTING,CORPORATION,PA,,,,PA 19446-0 MONTGOMERY,1211 BROWNING CT,LANSDALE,,2096421,RICHARD A HARTZ,OWNER,1211 BROWNING CT LANSDALE PA 19446-0 MONTGOMERY,
JEAN MARIE ALOE SKINCARE,CORPORATION,PA,,,,PA 18017-0 NORTHAMPTON,2322 FARMERSVILLE RD,BETHLEHEM,,2096425,JANINA MARIE INC,OWNER,2322 FARMERSVILLE RD BETHLEHEM PA 18017-0 NORTHAMPTON,
THUNDERBIRD TERRACE MOBILE HOME COURT,CORPORATION,PA,,,,PA 17315-0 YORK,3 THUNDERBIRD AVE,DOVER,,2096426,P C SEKHAR CHADAGA,OWNER,3 THUNDERBIRD AVE DOVER PA 17315-0 YORK,
GENNARO'S PIZZA AND SUBS,CORPORATION,PA,,,,PA 18641-0 LUZERNE,311 MAIN ST,DUPONT,,2096427,MARYANN MALET,OWNER,311 MAIN ST DUPONT PA 18641-0 LUZERNE,
SHER-KAE FARM,CORPORATION,PA,,,,PA 17044-0 MIFFLIN,RR#3 BOX 76,LEWISTOWN,,2096428,RANDALL S VARNER,OWNER,RR#3 BOX 76 LEWISTOWN PA 17044-0 MIFFLIN,
WALT'S RED ROSE CAFE,CORPORATION,PA,,,,PA 19043-0 DELAWARE,2222-24 MAC DADE BLVD,HOLMES,,2096429,MARY DUFFY BLYTHE,OWNER,2222-24 MAC DADE BLVD HOLMES PA 19043-0 DELAWARE,
HEALTH CLAIM SERVICES,CORPORATION,PA,,,,PA,510 N 8TH ST,ALLENTOWN,18102-0,2096432,SAUNDRA S SMITH,OWNER,510 N 8TH ST ALLENTOWN PA 18102-0 LEHIGH,
EMPERION,CORPORATION,PA,,,,PA,7300 CORPORATE CENTER DR,LEGAL DEPT MIAMI,33126-0,2096433,EMPERION CORPORATION,OWNER,7300 CORPORATE CENTER DR LEGAL DEPT MIAMI PA 33126-0,
"TOYS, TRUCKS, AND TRANSPORTATION",CORPORATION,PA,,,,PA 15090-0 ALLEGHENY,10537 PERRY HWY PO BOX 239,WEXFORD,,2096434,DONALD R BINDAS,OWNER,10537 PERRY HWY PO BOX 239 WEXFORD PA 15090-0 ALLEGHENY,
STONE MOUNTAIN HANDBAG FACTORY STORE,CORPORATION,PA,,,,PA,4310 OLD MCDONOUGH RD,CONLEY,30027-0,2096435,GARY E SNYDER,OWNER,4310 OLD MCDONOUGH RD CONLEY PA 30027-0,
NAILS ONLY,CORPORATION,PA,,,,PA 17078-0 LEBANON,50 E MAPLE ST OFFICE 1,PALMYRA,,2096436,PAULA A KREIDER,OWNER,50 E MAPLE ST OFFICE 1 PALMYRA PA 17078-0 LEBANON,
PROPERTY HUNTERS CO,CORPORATION,PA,,,,,,,,2096437,IRVING J MINER,OWNER,133 HEATHER RD WHITESIDE BLDG BALA CYNWYD PA 19004-0 MONTGOMERY,
"309 MARINE SUPPLY, 309 TRAIN SUPPLY",CORPORATION,PA,,,,PA 18915-0 MONTGOMERY,635 BETHLEHEM PIKE,COLMAR,,2096438,ROBERT H SUTHERLAND,OWNER,635 BETHLEHEM PIKE COLMAR PA 18915-0 MONTGOMERY,
"PATRIOT WAREHOUSEING & TRANSPORTATION, INC.",CORPORATION,PA,3161 STREET RD,BENSALEM,,PA,3161 STATE ROAD,BENSALEM,,2096439,CHARLES R DUKE,PRESIDENT,3161 STATE ROAD BENSALEM PA 19020-0 BUCKS,3161 STREET RD BENSALEM PA 19020-09
"REALTY TEK ASSOCIATES, L.P.",PARTNERSHIP,PA,,,,PA 19103-0 PHILADELPHIA,% RENAISSANCE PROPERTIES 1926 ARCH ST,PHILA,,2096440,REALTY TEK CORP,GENPARTNER,% RENAISSANCE PROPERTIES 1926 ARCH ST PHILA PA 19103-0 PHILADELPHIA,PA
"PITTSBURGH GLOBAL TRADING COMPANY, INC.",CORPORATION,PA,1100 MILTON ST,PITTSBURGH,15218-1231,PA,1100 MILTON AVE,PITTSBURGH,15218-1231,2096441,MARTIN A GREENWALD,VICEPRESIDENT,1100 MILTON AVE PITTSBURGH PA 15218-1231 ALLEGHENY,1100 MILTON ST PITTSBURGH PA 15218-1231
FAIRFIELD INDUSTRIAL PARK OWNERS' ASSOCIATION,NONPROFIT,PA,,,,PA 17701-0 LYCOMING,SOUTH REACH RD PO BOX 3487,WILLIAMSPORT,,2096443,,,SOUTH REACH RD PO BOX 3487 WILLIAMSPORT PA 17701-0 LYCOMING,
"BGM FINANCIAL ASSOCIATES, LTD",CORPORATION,PA,PO BOX 428,HUMMELSTOWN,17036,PA,930 ESPENSHADE COURT,HUMMELSTOWN,17036,2096444,DENNIS GRIER,VICEPRESIDENT,930 ESPENSHADE COURT HUMMELSTOWN PA 17036 DAUPHIN,PO BOX 428 HUMMELSTOWN PA 17036-0428
"MANOR SHOPPING CENTER MERCHANTS ASSOCIATION, INC.",NONPROFIT,PA,,,,PA 17603-0 LANCASTER,% FULTON BANK 1216 MILLERSVILLE PIKE,LANCASTER,,2096445,,,% FULTON BANK 1216 MILLERSVILLE PIKE LANCASTER PA 17603-0 LANCASTER,
I.C. LIGHT RUN,NONPROFIT,PA,,,,PA 15222-0 ALLEGHENY,2 PPG PLACE STE 400,PITTSBURGH,,2096446,,,2 PPG PLACE STE 400 PITTSBURGH PA 15222-0 ALLEGHENY,
"CABANA CLUB, INC.",CORPORATION,PA,"C/O DAN DIPARDO, CPA 2901 BANKSVILLE RD",PITTSBURGH,,PA 15222-0 ALLEGHENY,300 6TH AVE BLDG SUITE 275,PITTSBURGH,,2096447,STEVEN SAVOR JR,TREASURER,300 6TH AVE BLDG SUITE 275 PITTSBURGH PA 15222-0 ALLEGHENY,"C/O DAN DIPARDO, CPA 2901 BANKSVILLE RD PITTSBURGH PA 15216-02"
"H. K. GRIFFITH, INC.",CORPORATION,DE,115 HAPPY LN,NEWARK,,PA 19136-0 PHILADELPHIA,58 TACONY ST,PHILA,,2096449,THOMAS KENNEY,TREASURER,58 TACONY ST PHILA PA 19136-0 PHILADELPHIA,115 HAPPY LN NEWARK DE 19711
"ALBRECHT/SKIMSKI PLUMBING & HEATING, INC.",CORPORATION,PA,442 CHERRY ST,WEST READING,,PA,64 W PENN AVE,WERNERSVILLE,,2096450,ROBERT SKIMSKI JR,PRESIDENT,64 W PENN AVE WERNERSVILLE PA 19565-0 BERKS,442 CHERRY ST WEST READING PA 19611-1216
WATERGUARD FILTRATION SYSTEMS,CORPORATION,PA,,,,PA 17111-0 DAUPHIN,4826 SWEETBRIER DR,HARRISBURG,,2096451,HENRY M BLYTH,OWNER,4826 SWEETBRIER DR HARRISBURG PA 17111-0 DAUPHIN,
FRESH START CLINIC,CORPORATION,PA,,,,PA 19103-0 PHILADELPHIA,% DUANE MORRIS & HECKSCHER 1 LIBERTY PLACE STE 4200,PHILA,,2096452,CONSUMER BANKRUPTCY ASSISTANCE PROJECT I,OWNER,% DUANE MORRIS & HECKSCHER 1 LIBERTY PLACE STE 4200 PHILA PA 19103-0 PHILADELPHIA,
PERSONA FUNDING ASSOCIATES,CORPORATION,PA,,,,PA 15203-0 ALLEGHENY,2100 WHARTON ST STE 700,PITTSBURGH,,2096453,W GREGG BALDWIN,OWNER,2100 WHARTON ST STE 700 PITTSBURGH PA 15203-0 ALLEGHENY,
MEDICAL INSURANCE PROCESSING SERVICES (MIPS),CORPORATION,PA,,,,PA 15944-0 INDIANA,RD 2 BOX 145 GAMBLE HOLLOW RD,NEW FLORENCE,,2096454,RUTH ANN ROBINSON,OWNER,RD 2 BOX 145 GAMBLE HOLLOW RD NEW FLORENCE PA 15944-0 INDIANA,
"CARIBBEAN WAVERUNNERS, INC.",CORPORATION,PA,C/O M SANTA LUCIA 3004 SHORT ST,MUNHALL,,,,,,2096455,STANLEY KRECZMAR,PRESIDENT,C/O CORPORATION SERVICE COMPANY PA 0 -0 PHILADELPHIA,C/O M SANTA LUCIA 3004 SHORT ST MUNHALL PA 15120-02
THE INN AT OLDE NEW BERLIN,CORPORATION,PA,,,,,,,,2096456,NANCY R SHOWERS,OWNER,321 MARKET ST NEW BERLIN PA 17855-390 UNION,
CRAZY HORSE,CORPORATION,PA,,,,PA 17602-0 LANCASTER,ROCKVALE SQUARE 34 S WILLOWDALE DR BOX E-3,LANCASTER,,2096457,LCI HOLDINGS INC,OWNER,ROCKVALE SQUARE 34 S WILLOWDALE DR BOX E-3 LANCASTER PA 17602-0 LANCASTER,
CMDI,CORPORATION,PA,,,,PA 19103-0 PHILADELPHIA,210 W RITTENHOUSE SQUARE STE 400,PHILA,,2096458,CREATIVE MIND DEVELOPMENT INC,OWNER,210 W RITTENHOUSE SQUARE STE 400 PHILA PA 19103-0 PHILADELPHIA,
"TOMBO, INC.",CORPORATION,PA,732 W 4TH ST,ERIE,,PA,732 W 4TH ST,ERIE,,2096459,MICHAEL CARO,VICEPRESIDENT,732 W 4TH ST ERIE PA 16507-0 ERIE,732 W 4TH ST ERIE PA 16507-1121
"KENSINGTON BUILDING AND DEVELOPING CO., INC.",CORPORATION,PA,C/O CHARLES O WIGGINS 1818 EDUCATIONAL DR,WHITE OAK,,PA 15642-0 WESTMORELAND,600 CARPENTER LANE NORTH,HUNTINGDON,,2096460,CHARLES O WIGGINS,TREASURER,600 CARPENTER LANE NORTH HUNTINGDON PA 15642-0 WESTMORELAND,C/O CHARLES O WIGGINS 1818 EDUCATIONAL DR WHITE OAK PA 15131-02
"CONSOLIDATED LONG LINES & WATS, INC.",CORPORATION,PA,1813 COLONIAL VLG LN,LANCASTER,,PA 17601-0 LANCASTER,930 RED ROSE COURT SUITE 200,LANCASTER,,2096462,MICHAEL M ROBINSON,TREASURER,930 RED ROSE COURT SUITE 200 LANCASTER PA 17601-0 LANCASTER,1813 COLONIAL VLG LN LANCASTER PA 17602-36
"CLINICAL STAFFING SERVICES, INC.",CORPORATION,DE,1500 W CYPRESS CREEK R FT,LAUDERDAL,,,,,,2096463,JERILYNNE CHURCH,TREASURER,"%THE PRENTICE-HALL CORPORATION SYSTEM, INC. UNKNOWN",1500 W CYPRESS CREEK R FT LAUDERDAL FL 33309
"AMERICAN INTELLITECH, INC.",CORPORATION,PA,PO BOX 507,JEROME,,,,,,2096464,MARK J BLASKO,TREASURER,R D 1 BOX 169 BOSWELL PA 15531-0 SOMERSET,PO BOX 507 JEROME PA 15937-0507
"LAUREL COMMONS MFD. HS. COM., INC.",CORPORATION,PA,C/O ROSEWEIN RLTY INC 1705 N FRONT ST,HARRISBURG,,PA 17102-0 DAUPHIN,1705 N FRONT ST,HARRISBURG,,2096465,OLIVER ROSENBERG,PRESIDENT,1705 N FRONT ST HARRISBURG PA 17102-0 DAUPHIN,C/O ROSEWEIN RLTY INC 1705 N FRONT ST HARRISBURG PA 17102-22
"MAX INTERNATIONAL TRADING, INC.",CORPORATION,PA,C/O DEJAN MAKSIMOVIC 3815 BATES ST,PITTSBURGH,,PA 15213-0 ALLEGHENY,3815 BATES ST,PITTSBURGH,,2096466,HELEN D MAKSIMOVIC,TREASURER,3815 BATES ST PITTSBURGH PA 15213-0 ALLEGHENY,C/O DEJAN MAKSIMOVIC 3815 BATES ST PITTSBURGH PA 15213-02
MOUNTAIN VIEW BUILDING CORP.,CORPORATION,PA,C/O ROBERT W BOLAND RR 5 HICKORY LANE,STROUDSBURG,,,,,,2096467,ROBERT W BOLAND,TREASURER,ROUTE 196 BOX 608 MT POCONO PA 18344-0 MONROE,C/O ROBERT W BOLAND RR 5 HICKORY LANE STROUDSBURG PA 18360-45
"KDB RESOURCES, INC.",CORPORATION,PA,115 W STATE ST,MEDIA,,PA 19063-0 DELAWARE,115 W. STATE ST.,MEDIA,,2096468,TOM BABCOCL,VICEPRESIDENT,115 W. STATE ST. MEDIA PA 19063-0 DELAWARE,115 W STATE ST MEDIA PA 19063-3238
"UP THE WALL, INC.",CORPORATION,PA,C/O MARY ANN REILLY 407 BOULEVARD AVE,DICKSON CITY,,PA 18519-0 LACKAWANNA,407 BOULEVARD AVE,DICKSON CITY,,2096469,MARY ANN REILLY,PRESIDENT,407 BOULEVARD AVE DICKSON CITY PA 18519-0 LACKAWANNA,C/O MARY ANN REILLY 407 BOULEVARD AVE DICKSON CITY PA 18519-35
"BERNARD J. OBENSKI, INC.",CORPORATION,PA,2041 WHITE HORSE RD,BERWYN,,PA 19312-0 CHESTER,2041 WHITEHORSE RD,BERWYN,,2096470,BERNARD I OBENSKI,SECRETARY,2041 WHITEHORSE RD BERWYN PA 19312-0 CHESTER,2041 WHITE HORSE RD BERWYN PA 19312-2127
D. A. WOHLEBER INC.,CORPORATION,PA,2150 SPOOKY HOLLOW RD,LOWER BURRELL,,PA 15068-0 WESTMORELAND,2150 SPOOKY HOLLOW ROAD,LOWER BURRELL,,2096471,DAVID A WOHLEBER,TREASURER,2150 SPOOKY HOLLOW ROAD LOWER BURRELL PA 15068-0 WESTMORELAND,2150 SPOOKY HOLLOW RD LOWER BURRELL PA 15068-9791
BUFFALO TOWNSHIP MUNICIPAL SEWER AUTHORITY,CORPORATION,PA,,,,,,,,2096472,,,BUFFALO TOWNSHIP MUNICIPAL BUILDING RD #2 STRICKLER RD MIFFLINBURG PA 17844-0 UNION,
"WILEY PHARMACY, INC.",CORPORATION,PA,STE C903,NISSLEY RD LANCASTER,17601,PA,1416 PICKET DR,LANCASTER,17601,2096473,RICHARD P HEILIG,PRESIDENT,1416 PICKET DR LANCASTER PA 17601 LANCASTER,STE C903 NISSLEY RD LANCASTER PA 17601-1472
"VINAM, INC.",CORPORATION,PA,1651 LINCOLN HWY E,LANCASTER,,PA 17602-0 LANCASTER,1651 LINCOLN HIGHWAY,EAST LANCASTER,,2096474,NGUY PHUTHANH,TREASURER,1651 LINCOLN HIGHWAY EAST LANCASTER PA 17602-0 LANCASTER,1651 LINCOLN HWY E LANCASTER PA 17602-2609
GFSI INC.,CORPORATION,PA,111 GODSHALL RD,COLLEGEVILLE,,PA 19426-0 MONTGOMERY,111 GODSHALL RD,COLLEGEVILLE,,2096475,CLAIRE M NEVIN-FIELD,TREASURER,111 GODSHALL RD COLLEGEVILLE PA 19426-0 MONTGOMERY,111 GODSHALL RD COLLEGEVILLE PA 19426-46
MAIN FORCE CORPORATION,CORPORATION,PA,C/O MARK PETRUSHANSKY 415 COUNTY LINE RD,HUNTINGDON VLY,,PA,415 COUNTY LINE RD,HUNTINGDON VALLEY,,2096476,MARK PETRUSHANSKY,TREASURER,415 COUNTY LINE RD HUNTINGDON VALLEY PA 19006-0 BUCKS,C/O MARK PETRUSHANSKY 415 COUNTY LINE RD HUNTINGDON VLY PA 19006-46
MI RAE CORPORATION,CORPORATION,PA,1135 W CHELTENHAM AVE,PHILADELPHIA,,PA 19126-0 MONTGOMERY,1135 W CHELTENHAM AVE,MELROSE PARK,,2096477,TONG SON CHUN,PRESIDENT,1135 W CHELTENHAM AVE MELROSE PARK PA 19126-0 MONTGOMERY,1135 W CHELTENHAM AVE PHILADELPHIA PA 19126-46
ROD FYE ENTERPRISES INC,CORPORATION,PA,BOX 243,PLUMMER RD SIDMAN,,,,,,2096478,RODNEY E FYE,TREASURER,PLUMMER RD BOX 243 SIDMAN PA 15955-0 CAMBRIA,BOX 243 PLUMMER RD SIDMAN PA 15955-11
ATIAS CAB COMPANY,CORPORATION,PA,APT E205 2607 WELSH RD,PHILADELPHIA,,PA 19114-0 PHILADELPHIA,2607 WELSH ROAD APT E-205,PHILA,,2096480,SHIMON ATIAS,TREASURER,2607 WELSH ROAD APT E-205 PHILA PA 19114-0 PHILADELPHIA,APT E205 2607 WELSH RD PHILADELPHIA PA 19114-51
CARSON CONTRACTING CORPORATION,CORPORATION,PA,C/O HOWARD R COHEN 255 WASHINGTON ST,CONSHOHOCKEN,,PA 19428-0 MONTGOMERY,% HOWARD R COHEN 255 WASHINGTON ST,CONSHOHOCKEN,,2096481,HOWARD R COHEN,TREASURER,% HOWARD R COHEN 255 WASHINGTON ST CONSHOHOCKEN PA 19428-0 MONTGOMERY,C/O HOWARD R COHEN 255 WASHINGTON ST CONSHOHOCKEN PA 19428-46
